country,round,Column1,survey_date,Column2,enum_sex,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,site_id,site_name,Column27,Column28,site_open,site_date_open,site_date_close,site_location,site_zone,site_district,site_municipality,Column29,site_latitude,site_longitude,Column30,Column31,site_class,site_type,Column32,Column33,site_date_close_exp,Column34,Column35,site_access,Column36,site_owner,site_shelter,Column37,smc_exist,smc_per_female,site_community,Column38,Column39,sma_exist,sma_type,Column40,sma_name,Column41,Column42,regist_activity,origin_zone,origin_district,origin_municipality,Column43,Column44,Column45,Column46,Column47,n_family,n_total,n_infants_male,n_child_male,n_youth_male,n_adult_male,n_elder_male,n_male,n_infants_female,n_infants,n_child_female,n_child,n_youth_female,n_youth,n_adult_female,n_adult,n_elder_female,n_elder,n_female,n_pregnant,n_pregnant_adult,n_pregnant_youth,n_lactating,n_pwd,n_child_sep,n_hoh_female,n_hoh_child,n_hoh_elder,n_min_ethnic,n_chronic_ill,site_dist_origin,site_idp_last,prev_displaced,return_area,Column48,return_prevent,Column49,per_sleep_site,Column50,prev_own,per_hh_outside,per_hh_indoors,per_hh_tents,Column51,per_hh_makeshift,Column52,Column53,per_hh_electricity,per_hh_safecook,nfi_a,Column54,nfi_b,Column55,nfi_c,Column56,water_location,Column57,water_source_np,Column58,water_source_p,Column59,Column60,water_treated,Column61,water_cons,water_remark,Column62,latrine_cond,n_latrine,latrine_gender,n_latrine_male,n_latrine_female,Column63,n_latrine_disable,Column64,latrine_install,Column65,latrine_site,latrine_time,Column66,bathing_gender,latrine_light,latrine_lock,hyg_station,Column67,hyg_evidence,Column68,hyg_waste,Column69,hyg_open_def,food_access,food_market,Column70,food_source,Column71,Column72,food_fuel,Column73,Column74,Column75,food_sup_lac,food_sup_child,health_issue,Column76,health_issue_b,Column77,health_issue_c,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,health_psych,health_psych_rem,health_antenat,Column92,Column93,health_center_dist,Column94,health_provider,Column95,Column96,edu_access,edu_access_f,edu_access_i,edu_distance,Column97,Column98,Column99,per_sch_female,per_sch_male,Column100,Column101,Column102,Column103,Column104,Column105,Column106,Column107,Column108,Column109,Column110,Column111,Column112,Column113,Column114,Column115,job_main,job_main_other,n_hh_income,job_access,Column116,job_cattle_site,job_offer,job_offer_how,Column117,job_offer_to,job_abr,Column118,job_abr_in,job_abr_family,job_recruit,Column119,food_land,Column120,Column121,Column122,Column123,sec_provided,sec_reported,sec_provider,Column124,sec_issue,Column125,Column126,Column127,Column128,Column129,Column130,n_space_child,n_space_female,Column131,gbv_report,sec_mens_seg,Column132,sec_min_discriminate,safe_male,site_unsafe_male,Column133,safe_child,site_unsafe_child,Column134,safe_female,site_unsafe_female,Column135,site_lighting,hyg_f_product,Column136,Column137,Column138,Column139,Column140,Column141,Column142,Column143,Column144,Column145,Column146,Column147,Column148,Column149,Column150,Column151,Column152,Column153,Column154,Column155,Column156,Column157,Column158,Column159,info_src_female,Column160,info_src_male,Column161,info_complaint,Column162,Column163,Column164,info_main,Column165,info_free,Column166,Column167,Column168,Column169,Column170,Column171,Column172,Column173,Column174,Column175
Nepal,7,,13/05/16,,Female,,Male,IDP,,,K1,,Female,IDP,,,FGD,,Male,SCM(treasurer),,,K2,,Female,SCM ( vice precident),,,FGD,152,Lamoshangu,Existed in R6,,Open,25/05/2015,,Peri-Urban,Bagmati,Sindhupalchok,Mankha,1,27.75619,85.85563,776.0302365,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Don't know,Unknown,,Yes,Yes,Public/Government,Temporary shelter (CGIs),,Yes,26% to 50%,Yes,,,Yes,International NGO,,ACTED,,,Yes,Bagmati,Sindhupalchok,Mankha,1,Bagmati,Sindhupalchok,Ramchhe,9,71,618,7,16,74,198,15,310,2,9,18,34,77,151,188,386,23,38,308,1,1,0,20,4,0,5,0,3,100,3,11-30 minutes,16/05/16,No,Other place in the country,,Fear of landslide/aftershock,,More than 75%,Unknown,More than 75%,None,None,25% or less,51% to 75%,25% or less,None,,More than 75%,25% or less,CGIs,,Kitchen sets,,Cooking gas,,Off-site (Less than 20 minutes),Yes,Spring/river,,Spring/river,,,No treatment,,More than 15 liters,None,,Not so good (not hygienic),20,No,0,0,0,0,0,Provided,ACTED,On-site,Both times,Yes,No,No,Yes,0,,,,No waste disposal system,,No,"Yes, Off-site",Yes,1 hour or less,Own cash,,,No,,,No,No,No,Cough,,Cold,,None,,Mosquito coil,,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,PIN,Yes,,,On-site,Dhulukhel hospital,Local Clinic/med practitioners,,Yes,Yes,Yes,No,Off-site (Less than 20 minutes),,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Daily wage laborer,,Daily wage laborer,,50,Yes,Lower,Yes,No,,,,No,,,No,No,,No,Weaving/knitting,,Store/small business,,Yes,Yes,Police,,None,,None,,Yes,No,,0,0,Yes,No,No,,No,Yes,,,Yes,,,No,Toilet,,No lighting,Yes,Yes,,,More than 75%,51% to 75%,More than 75%,51% to 75%,More than 75%,More than 75%,No,Overflow of drainage,No,Rains make water in open water storage/well polluted and muddy,No,Overflow of drainage,Yes,,Yes,,No,Inaccessible due to muddy roads,No,,,Radio/Newspaper,,Radio/Newspaper,,Unknown,,Yes,Don't know,Recovery plans,,Unknown,Desperate need of water tank and pipe. IDPs are interested for livelyhood training,<1500,0%,15%,70%,15%,0,10,50,11
Nepal,7,,13/05/16,,Male,,Male,,,,,,Female,,,,,,Female,,,,,,,,,,,215,"Hatechaur, Manthali (Site-1)",Existed in R6,,Open,26/04/2015,,Urban,Janakpur,Ramechhap,Manthali Municipality,2,27.2325,86.345,571.2021458,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Don't know,Unknown,,Yes,No,Public/Government,Makeshift/tarpaulin shelter,,No,,,,,No,,,,,,No,Janakpur,Ramechhap,Manthali Municipality,2,,,,,25,146,3,5,12,38,5,63,3,6,12,17,15,27,45,83,8,13,83,2,2,0,11,5,0,10,0,2,0,1,10 minutes or less,13/05/15,No,Place of habitual residence,,House damaged/destroyed,,More than 75%,No,More than 75%,None,None,None,25% or less,More than 75%,None,,More than 75%,25% or less,CGIs,,Tarpaulin,,Mosquito nets,,Off-site (Less than 20 minutes),Yes,Piped water supply,,Piped water supply,,,Filtered,,More than 15 liters,None,,Not so good (not hygienic),2,No,0,0,0,0,0,Already on site,,Off-site,Day time,No,No,No,Yes,0,,,,No waste disposal system,,Yes,No,Yes,1 hour or less,Own cash,,,Yes,Available for purchase from market,,Yes,Yes,Yes,Cough,,Cold,,Skin infections,,Mosquito nets,,0,1,0,1,0,0,0,0,0,Yes,No,No,,Yes,,,Off-site (Less than 30 minutes),,Government,,Yes,Yes,Yes,No,Off-site (Less than 20 minutes),,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,100,Yes,Similar,Yes,No,,,,No,,,No,No,,Yes,Store/small business,,Store/small business,,No,No,,,None,,None,,Yes,No,No remarkable issues,0,0,Yes,No,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",No,Yes,,,25% or less,None,None,25% or less,25% or less,More than 75%,Yes,,Yes,,No,No proper or sufficient drainage system at place,Yes,,No,No food support,Yes,,Yes,Government,,Radio/Newspaper,,Radio/Newspaper,,No,,Yes,Don't know,Recovery plans,,Yes,"All shelters in site are makeshift shelter which do not protect Idps from wind,rain and mosquitoes. They need immediate attention.",<1500,0%,0%,25%,75%,0,0,6,19
Nepal,7,,10/05/16,,Female,,Male,SCM,,,K1,,Female,IDP,,,FGD,,Male,SCM,,,K2,,Female,IDP,,,FGD,531,Melamchi Pul Bazaar,Existed in R6,,Open,25/04/2015,,Urban,Bagmati,Sindhupalchok,Melamchi Municipality,6,27.829595,85.577029,815.0451109,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Don't know,Unknown,,Yes,Yes,Private,Temporary shelter (CGIs),,Yes,26% to 50%,Yes,,,Yes,International NGO,,ACTED,,,Yes,Bagmati,Sindhupalchok,Melamchi,6,Bagmati,Sindhupalchok,Melamchi,13,38,134,1,5,13,47,5,71,1,2,7,12,12,25,39,86,4,9,63,2,2,0,8,4,0,2,0,12,134,0,10 minutes or less,15/10/15,No,Place of origin,,Other,Rubble left on the land,More than 75%,No,More than 75%,None,None,None,More than 75%,None,None,,More than 75%,More than 75%,Cooking gas,,Mosquito nets,,CGIs,,On-site (Less than 20 minutes),Yes,Spring/river,,Spring/river,,,No treatment,,More than 15 liters,Odor/smell,,Not so good (not hygienic),8,"Yes, next to each other/same HWS",1,1,0,0,1,Provided,Rotary club,On-site,Both times,Yes,Yes,No,Yes,0,,,,Garbage pit,,No,"Yes, Off-site",Yes,1 hour or less,Own/Cultivated,,,Yes,Collect personally,,No,No,No,None,,None,,None,,Mosquito nets,,0,0,0,0,0,0,0,0,0,Yes,No,No,,Yes,,,Off-site (Less than 30 minutes),,Government,,Yes,Yes,Yes,No,Off-site (Less than 20 minutes),,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,80,Yes,Lower,Yes,No,,,,No,,,No,No,,Yes,Weaving/knitting,,Store/small business,,No,No,,,None,,None,,Yes,Yes,Sometimes women are blamed for witchcraft bcz of lack of awareness,0,0,Yes,Yes,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",No,Yes,,,25% or less,51% to 75%,26% to 50%,51% to 75%,More than 75%,More than 75%,Unknown,,No,Rains make water in open water storage/well polluted and muddy,Yes,,Yes,,Yes,,Yes,,Yes,Armed Forces/Police,,Radio/Newspaper,,Radio/Newspaper,,Unknown,,Yes,Don't know,Recovery plans,,Yes,IDPs are scattered because the site they used to live is private land. Now the land owner has started plotting his land. 6 HH has returned to their own land. Remainaing are not able to move back because of rubble on their land,<1500,0%,0%,100%,0%,0,0,38,0
Nepal,7,,14/05/16,,Female,,Male,,,,,,Female,,,,,,Male,,,,,,,,,,,209,Golmode,Existed in R6,,Open,21/05/2015,,Rural,Narayani,Makwanpur,Namtaar,1,27.58762,85.08438,2433.552792,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Don't know,Not closing,,Yes,Yes,Public/Government,Temporary shelter (CGIs),,No,,,,,No,,,,,,No,Narayani,Makwanpur,Namtar,1,,,,,46,241,4,9,30,62,11,116,1,5,25,34,32,62,55,117,12,23,125,2,2,0,13,0,0,6,0,0,241,0,1-3 hours,28/05/15,Yes,None (Stay here),,Fear of landslide/aftershock,,More than 75%,No,More than 75%,None,None,None,More than 75%,None,None,,None,None,Mosquito nets,,Water filters,,None,,On-site (Less than 20 minutes),No,Piped water supply,,Piped water supply,,,No treatment,,11-15 liters,Suspended solids,,Good (Hygienic),7,No,0,0,0,0,2,Provided,Unicef,On-site,Both times,No,Yes,No,Yes,3,No,Yes,No,Burning,,No,No,No,1-2 hours,Own cash,,,Yes,Collect personally,,No,No,No,Diarrhea,,None,,None,,None,,0,2,1,3,0,0,0,0,0,Yes,No,No,,Yes,,,Off-site (1-2 hours),,Government,,Yes,Yes,Yes,No,Off-site (More than 20 minutes),,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,100,Yes,Lower,No,No,,,,No,,,No,No,,Yes,Weaving/knitting,,Agriculture,,No,Yes,,,Theft,,Domestic violence,,Yes,Unknown,Domestic violence occurs after drinking alcohol sometimes but do not want to flash out or report.,1,0,Yes,Unknown,No,,No,Yes,,,Yes,,,Yes,,,No lighting,Yes,Yes,,,26% to 50%,51% to 75%,51% to 75%,More than 75%,More than 75%,More than 75%,Yes,,No,Rains make water in open water storage/well polluted and muddy,Yes,,Yes,,Unknown,,No,Inaccessible due to muddy roads,No,,,Families & friends,,Radio/Newspaper,,No,,Yes,Don't know,Relocation plan,,Yes,Want geological survey in place of origin. They want training of build safe  house,1500 - 2500,0%,0%,100%,0%,0,0,46,0
Nepal,7,,14/05/16,,Female,,Male,,,,,,Male,,,,,,Female,,,,,,,,,,,513,Makwanpur Mandre,Existed in R6,,Open,25/04/2015,,Rural,Narayani,Makwanpur,Namtar,3,27.56355,85.07523,2016.276518,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Don't know,Not closing,,Yes,No,Public/Government,Temporary shelter (CGIs),,No,,,,,No,,,,,,Yes,Narayani,Makwanpur,Namtar,3,,,,,21,110,3,5,16,30,8,62,0,3,3,8,18,34,23,53,4,12,48,1,1,0,5,0,0,2,0,3,110,0,Half hour to 1 hour,25/04/15,No,None (Stay here),,Fear of landslide/aftershock,,More than 75%,No,More than 75%,None,None,None,More than 75%,None,None,,More than 75%,None,Mosquito nets,,CGIs,,Water filters,,On-site (Less than 20 minutes),No,Piped water supply,,Piped water supply,,,No treatment,,6-10 liters,Suspended solids,,Good (Hygienic),5,No,0,0,0,0,3,Provided,Unicef,On-site,Day time,No,No,No,Yes,2,Yes,Yes,No,Burning,,No,No,No,2-6 hours,Borrowed cash,,,Yes,Collect personally,,No,No,No,Diarrhea,,Cough,,Skin infections,,None,,0,0,0,0,0,0,0,0,0,Yes,No,No,,Yes,,,Off-site (More than 2 hours),,Government,,Yes,Yes,Yes,No,Off-site (More than 20 minutes),,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,100,Yes,Lower,Yes,No,,,,No,,,No,No,,Yes,Agriculture,,Daily wage labour,,No,No,,,None,,None,,Yes,Unknown,,1,0,Yes,Unknown,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",Yes,Yes,,,None,25% or less,None,None,More than 75%,More than 75%,Yes,,No,Mud blocks water supply pipes,No,No proper or sufficient drainage system at place,Yes,,Unknown,,Yes,,No,,,Families & friends,,Mobile phone,,No,,Yes,Don't know,Shelter support,,Yes,Want the land which belongs to forest department. Their origin land is above and under landslide. They do not think the broken land is suitable for settle. They are continuing cultivation own land which is close to site.,1500 - 2500,0%,0%,100%,0%,0,0,21,0
Nepal,7,,18/05/16,,Female,,Male,Committee member,,,,,,,,,,,,,,,,,,,,,,598,Gyan Bijay Sibir,Existed in R6,,Open,25/04/2015,,Urban,Bagmati,Bhaktapur,Bhaktapur Municipality,17,27.6729333,85.42315,1335.954645,,Spontaneous,"Collective centre  (schools, offices, religious, hospital, other)",,No,Don't know,Not closing,,Yes,Yes,Public/Government,Tent,,Yes,25% or less,Yes,,,Yes,International NGO,,IOM,,,Yes,Bagmati,Bhaktapur,Napu,17,Bagmati,Bhaktapur,Napu,15,20,110,0,4,15,30,3,52,0,0,2,6,19,34,33,63,4,7,58,0,0,0,3,4,0,8,0,0,45,1,10 minutes or less,16/05/16,No,Place of origin,,House damaged/destroyed,,51% to 75%,No,More than 75%,None,None,51% to 75%,25% or less,None,None,,51% to 75%,51% to 75%,Other,Cash vouchers,Mosquito nets,,CGIs,,Off-site (More than 20 minutes),No,Piped water supply,,Piped water supply,,,No treatment,,11-15 liters,None,,Not so good (not hygienic),2,"Yes, next to each other/same HWS",1,1,0,0,2,Provided,Enpho,On-site,Both times,Yes,No,No,Yes,2,Yes,No,No,Burning,,No,"Yes, On-Site",Yes,1 hour or less,Own cash,,,Yes,Collect personally,,No,No,No,None,,None,,None,,Mosquito coil,,0,4,0,4,2,0,2,0,0,No,No,No,,No,No pregnent woman,,Off-site (1-2 hours),,Government,,Yes,Yes,Yes,No,Off-site (Less than 20 minutes),,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,75,Yes,Lower,No,No,,,,No,,,No,No,,No,Weaving/knitting,,Construction,,No,No,,,None,,None,,Yes,Yes,,1,0,Yes,Yes,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting and it is adequate",Yes,Yes,,,25% or less,None,None,None,25% or less,26% to 50%,No,Overflow of drainage,Yes,,No,Maintenance required before monsoon,Yes,,Yes,,Yes,,Yes,SMC/Self-assistance,,Mobile phone,,Radio/Newspaper,,No,,Yes,Don't know,Access to services,,No,"Shelther not proper got monsoon, water supply problem, mosquito, water filter",<1500,0%,75%,25%,0%,0,15,5,0
Nepal,7,,24/05/16,,Male,,Male,,,,,,,,,,,,,,,,,,,,,,,662,Nyagal,Newly Emerged,Nyagal,Open,06/05/2015,,Urban,Bagmati,Lalitpur,Karyabinayak Municipality,12,27.62819,85.30224,1351,,Spontaneous,"Open ground (park, playground, sports ground, other)",,Yes,Don't know,Not closing,,Yes,Yes,Private,Temporary shelter (CGIs),,Yes,More than 75%,Yes,,,No,,,,,,Yes,Bagmati,Lalitpur,Nyagal,12,,,,,26,128,3,3,19,28,7,60,2,5,3,6,22,41,36,64,5,12,68,4,4,0,6,2,0,3,0,0,16,1,10 minutes or less,08/05/15,No,Place of habitual residence,,House damaged/destroyed,,More than 75%,No,More than 75%,None,None,25% or less,26% to 50%,26% to 50%,None,,More than 75%,More than 75%,Mosquito nets,,Water filters,,None,,Off-site (Less than 20 minutes),No,Piped water supply,,Piped water supply,,,No treatment,,More than 15 liters,None,,Good (Hygienic),3,"Yes, separate entrance/Hand Washing Station",1,2,0,0,0,Provided,Unicef,On-site,Both times,Yes,No,No,No,3,Yes,No,No,Municipal collection,,No,No,Yes,1 hour or less,Own cash,,,Yes,Available for purchase from market,,No,No,No,None,,None,,None,,Mosquito nets,,0,2,0,2,0,0,0,0,0,Yes,Yes,Yes,NGO/iNGO,Yes,,,Off-site (Less than 30 minutes),,Local Clinic/med practitioners,,No,Yes,Yes,No,Off-site (Less than 20 minutes),,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,80,Yes,Lower,Yes,Yes,Friends,,Young boys,No,,,No,No,,Yes,Weaving/knitting,,Selling food items,,No,No,,,None,,None,,No,Yes,Everyone will be careful,0,1,Yes,Yes,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting and it is adequate",Yes,Yes,,,None,25% or less,25% or less,25% or less,25% or less,25% or less,Yes,,Yes,,Yes,,Unknown,,Unknown,,Yes,,Yes,SMA,,Radio/Newspaper,,Radio/Newspaper,,No,,Yes,Already done,Access to services,,Yes,"Water supply, mosquito nets, solar lamps",<1500,0%,15%,50%,35%,0,4,13,9
Nepal,7,,11/05/16,,Female,,Female,,,,,,Male,,,,,,,,,,,,,,,,,206,Chuchepati,Existed in R6,,Open,25/04/2015,,Urban,Bagmati,Kathmandu,Kathmandu Municipality ,7,27.7199,85.35266,1338.393075,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Don't know,Unknown,,Yes,Yes,Private,Makeshift/tarpaulin shelter,,Yes,26% to 50%,Yes,,,Yes,International NGO,,IOM,,,No,Bagmati,Sindhupalchok,Phulpaing katti,2,Janakpur,Dolakha,Sigati,6,450,2180,15,60,260,615,115,1065,16,31,79,139,280,540,620,1235,120,235,1115,9,9,0,60,16,0,150,0,20,0,15,Longer,11/11/15,No,Place of origin,,House damaged/destroyed,,51% to 75%,No,More than 75%,None,None,25% or less,None,More than 75%,None,,None,More than 75%,Mosquito nets,,Cooking gas,,None,,On-site (More than 20 minutes),No,Water truck,,Water truck,,,Filtered,,11-15 liters,None,,Good (Hygienic),22,"Yes, separate entrance/Hand Washing Station",11,11,0,0,0,Provided,NCV,On-site,Both times,Yes,Yes,No,Yes,3,Yes,Yes,Yes,Municipal collection,,No,"Yes, Off-site",Yes,1 hour or less,Own cash,,,Yes,Available for purchase from market,,No,No,No,None,,None,,None,,Mosquito coil,,6,13,3,16,0,0,0,0,0,No,No,No,,Unknown,,,Off-site (1-2 hours),,Government,,Yes,Yes,Yes,No,Off-site (Less than 20 minutes),,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Daily wage laborer,,75,Yes,Similar,No,No,,,,Yes,,Gulf countries,No,No,,Yes,Weaving/knitting,,Construction,,No,No,,,None,,None,,No,Yes,,0,0,Yes,No,No,,No,Yes,,,Yes,,,Yes,,,No lighting,Unknown,Yes,,,25% or less,25% or less,25% or less,25% or less,More than 75%,More than 75%,Yes,,Yes,,Yes,,Yes,,Yes,,Yes,,Yes,Government,,Local leader,,Social Media,,No,,Yes,Don't know,Recovery plans,,Yes,,<1500,0%,20%,0%,80%,0,90,0,360
Nepal,7,,17/05/16,,Male,,Male,,,,,,,,,,,,,,,,,,,,,,,491,Boudha,Existed in R6,Boudha,Open,18/05/2015,,Urban,Bagmati,Kathmandu,Kathmandu Municipality ,6,27.726,85.367,1347.537186,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Don't know,Private lease is ending,,Yes,Yes,Private,Temporary shelter (CGIs),,Yes,25% or less,Yes,,,Yes,International NGO,,IOM,,,Yes,Bagmati,Sindhupalchok,Phulping Katti,9,Bagmati,,,,71,220,4,5,50,45,5,109,6,10,7,12,40,90,55,100,3,8,111,2,1,1,12,2,0,2,0,1,71,1,Longer,14/05/15,No,Place of origin,,House damaged/destroyed,,More than 75%,No,More than 75%,None,None,None,More than 75%,25% or less,None,,More than 75%,More than 75%,Mosquito nets,,CGIs,,None,,Off-site (More than 20 minutes),No,Hand pumps,,Piped water supply,,,No treatment,,More than 15 liters,None,,Not so good (not hygienic),9,"Yes, separate entrance/Hand Washing Station",3,3,0,0,3,Provided,Unicef,On-site,Both times,No,Yes,No,Yes,0,,,,Municipal collection,,No,"Yes, On-Site",Yes,1 hour or less,Own cash,,,Yes,Collect personally,,No,No,No,None,,None,,None,,Mosquito nets,,0,0,2,2,0,0,0,0,0,No,No,No,,Yes,,,Off-site (Less than 30 minutes),,Local Clinic/med practitioners,,Yes,Yes,Yes,No,Off-site (Less than 20 minutes),,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,100,Yes,Lower,No,No,,,,No,,,No,Yes,Gulf country,No,Weaving/knitting,,Construction,,Yes,No,Self organized,,None,,None,,Yes,Yes,Everyone would be careful,0,0,Yes,Yes,No,,No,Yes,,,Yes,,,Yes,,,No lighting,Unknown,Yes,,,None,26% to 50%,26% to 50%,26% to 50%,25% or less,25% or less,Yes,,Unknown,,Yes,,Unknown,,Yes,,Yes,,Yes,SMC/Self-assistance,,Site management,,Families & friends,,No,,Yes,Don't know,Work opportunities,,No,"CGIs needed, Shelter is improper so maintenance is needed.",<1500,0%,0%,80%,20%,0,0,57,14
Nepal,7,,14/05/16,,Male,,Male,,,,,,Female,,,,,,,,,,,,,,,,,493,Dhuche,Existed in R6,Pokharinarayansthan,Open,13/05/2015,,Rural,Bagmati,Kavrepalanchok,Pokharinarayansthan,3,27.30804,85.44444,374.2989515,,Spontaneous,Other,Roadside,No,Don't know,Not closing,,Yes,No,Public/Government,Temporary shelter (CGIs),,No,,,,,No,,,,,,No,Bagmati,Kavrepalanchok,Pokharinarayansthan,3,,,,,26,115,2,2,13,34,6,57,2,4,3,5,10,23,36,70,7,13,58,1,1,0,5,3,0,7,1,9,0,3,Half hour to 1 hour,19/05/15,No,None (Stay here),,House damaged/destroyed,,More than 75%,No,More than 75%,None,None,None,More than 75%,None,None,,More than 75%,None,CGIs,,Tarpaulin,,None,,On-site (Less than 20 minutes),Yes,Piped water supply,,Piped water supply,,,No treatment,,More than 15 liters,None,,Not so good (not hygienic),6,No,0,0,0,0,0,Provided,Unicef,On-site,Both times,Yes,No,No,Yes,3,Yes,Yes,No,Burning,,No,No,Yes,1 hour or less,Own/Cultivated,,,Yes,Collect personally,,Yes,No,No,Cough,,Cold,,None,,None,,0,0,0,0,0,0,0,0,0,No,Yes,No,,Yes,,,Off-site (Less than 30 minutes),,Government,,No,Yes,Yes,No,Off-site (More than 20 minutes),,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Craftsmen,,Craftsmen,,100,Yes,Lower,Yes,No,,,,No,,,No,No,,Yes,Art/Craft,,Art/Craft,,No,Yes,,,Theft,,None,,No,No,No security incidents reported except some petty thefts. Females and children feel safe in site.,0,0,Yes,No,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",No,Yes,,,None,None,None,26% to 50%,More than 75%,More than 75%,Yes,,Yes,,Yes,,Yes,,No,No food support,Yes,,Yes,Government,,Radio/Newspaper,,Radio/Newspaper,,No,,Yes,Don't know,Recovery plans,,Yes,,<1500,0%,0%,100%,0%,0,0,26,0
Nepal,7,,13/05/16,,Female,,Male,,,,,,Female,,,,,,,,,,,,,,,,,486,Damgade,Existed in R6,,Open,24/05/2015,,Peri-Urban,Bagmati,Dhading,Nilkantha Municipality,12,27.92288,84.89431,808.9490368,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Don't know,Not closing,,Yes,Yes,Private,Temporary shelter (CGIs),,Yes,25% or less,Yes,,,Yes,International NGO,,ACTED,,,Yes,Bagmati,Dhading,Ree,9,Bagmati,Dhading,Ree,5,118,498,2,35,65,137,7,246,14,16,31,66,66,131,128,265,13,20,252,1,1,0,20,1,0,25,0,4,498,0,Longer,09/08/15,Yes,None (Stay here),,Fear of landslide/aftershock,,More than 75%,No,More than 75%,None,None,25% or less,More than 75%,None,None,,None,25% or less,Mosquito nets,,Cooking gas,,Construction material,,Off-site (More than 20 minutes),No,Piped water supply,,Unprotected Well,,,No treatment,,6-10 liters,Suspended solids,,Not so good (not hygienic),5,No,0,0,0,0,5,Built by displaced communities,,On-site,Day time,No,No,No,No,0,,,,Garbage pit,,No,No,Yes,1 hour or less,Borrowed cash,,,No,,,No,No,No,Diarrhea,,Other,Pneumonia,None,,Mosquito nets,,0,1,0,1,0,0,0,0,0,Yes,No,No,,Yes,,,Off-site (Less than 30 minutes),,Government,,Yes,Yes,Yes,No,Off-site (More than 20 minutes),,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,None,,100,Yes,Lower,No,No,,,,No,,,No,No,,No,Store/small business,,Store/small business,,No,No,,,None,,None,,Yes,Unknown,,0,1,Yes,Unknown,No,,No,Yes,,,Yes,,,Yes,,,No lighting,Yes,Yes,,,None,None,None,None,None,Unknown,Yes,,No,Mud blocks water supply pipes,No,No proper or sufficient drainage system at place,Yes,,Unknown,,Yes,,Yes,Government,,Families & friends,,Radio/Newspaper,,No,,Yes,Don't know,Recovery plans,,Yes,This site has started to build semi permanent shelter in the same land which they bought after EQ. A NGO supported them providing CGI and iron for the truss of 3 room for 63 hhs.,<1500,0%,20%,80%,0%,0,24,94,0
