country,round,Column1,survey_date,Column2,Column3,enum_sex,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,site_id,site_name,Column28,Column29,site_open,site_date_open,site_date_close,site_location,site_zone,site_district,site_municipality,Column30,site_latitude,site_longitude,Column31,Column32,site_class,site_type,Column33,Column34,site_date_close_exp,site_access,site_owner,site_shelter,Column35,smc_exist,smc_per_female,smc_community,Column36,Column37,sma_exist,sma_type,Column38,sma_name,Column39,Column40,regist_activity,origin_zone,origin_district,origin_municipality,Column41,Column42,Column43,Column44,Column45,n_family,n_total,n_infants_male,n_child_male,n_youth_male,n_adult_male,n_elder_male,n_male,n_infants_female,n_infants,n_child_female,n_child,n_youth_female,n_youth,n_adult_female,n_elder_female,n_elder,n_female,n_pregnant,n_pregnant_adult,n_pregnant_youth,n_lactating,n_pwd,n_child_sep,n_hoh_female,n_hoh_child,n_hoh_elder,n_min_ethnic,n_chronic_ill,site_dist_origin,site_idp_last,prev_displaced,return_area,return_prevent,Column46,per_sleep_site,Column47,prev_own,per_hh_outside,per_hh_indoors,per_hh_tents,Column48,per_hh_makeshift,Column49,Column50,per_hh_electricity,per_hh_safecook,nfi_a,nfi_b,nfi_c,water_location,water_source_np,water_source_p,Column51,water_treated,water_cons,water_remark,latrine_cond,n_latrine,latrine_gender,latrine_install,Column52,latrine_light,latrine_site,latrine_lock,bathing_gender,hyg_waste,hyg_open_def,hyg_station,hyg_evidence,food_access,food_market,food_source,Column53,Column54,Column55,food_sup_lac,food_sup_child,health_issue,health_issue_b,health_issue_c,Column56,Column57,Column58,Column59,Column60,Column61,health_psych,health_antenat,Column62,health_center_dist,Column63,health_provider,edu_access,edu_access_f,edu_access_i,edu_distance,Column64,Column65,Column66,per_sch_female,per_sch_male,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,job_main,job_main_other,per_hh_income,job_access,job_cattle_site,job_offer,job_offer_how,job_offer_to,job_abr,Column75,job_abr_in,job_abr_family,Column76,job_recruit,Column77,Column78,Column79,Column80,Column81,sec_provided,sec_reported,sec_provider,sec_issue,Column82,Column83,Column84,support_problem,Column85,n_space_child,n_space_female,Column86,gbv_report,sec_mens_seg,Column87,sec_min_discriminate,safe_male,site_unsafe_male,Column88,safe_child,site_unsafe_child,Column89,safe_female,site_unsafe_female,Column90,site_lighting,hyg_f_product,winter_move,Column91,Column92,Column93,winter_shelter,Column94,Column95,winter_a,Column96,winter_b,Column97,winter_c,Column98,Column99,Column100,Column101,Column102,info_src_female,nfo_src_male,info_complaint,Column103,info_main,info_free,Column104,<1500
Nepal,4,,23/09/15,,,,,male,,,Leader,,,male,,,Leader,,,male,,,Leader,,,,,,,,291,Sahid Smarak Khel Maidan,Existed in previous rounds,Napakhu 1,Yes,24/05/15,26/08/15,Peri-Urban,Bagmati,Bhaktapur,Bhaktapur Municipality,15,27.67482,85.436858,1336.259449,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,>2 months,Yes,Public/Government,Tent,,Unknown,,,,,No,,,,,,No,Bagmati,Bhaktapur,Bhaktapur municipality,15,Bagmati,Bhaktapur,Bhaktapur municipality,17,250,1187,1,59,72,289,29,450,0,1,95,154,160,232,417,65,94,737,1,1,0,1,6,0,2,0,0,0,0,< 10 mins,25/04/15,No,Place of origin,House damaged/destroyed,,>75%,No,Own,None,None,>75%,None,None,None,,None,None,Blankets,CGIs,Tools,On-site (<20 minutes),Hand pumps,Water truck,Municipality,Filtered,<5 liters,None,Good (Hygienic),3,No,Already on site,,No,On-site,Yes,No,Municipal Collection,Yes,None,Yes,"Yes, Off-site",Yes,Own cash,,,No,No,No,None,None,None,None,2,0,2,No,No,No,No,Too expensive,Off-site (< 30 mins),,Government,Yes,Yes,No,Off site <20,,,,>75%,>75%,Fees or costs,None,,Fees or costs,None,,Agriculture/Livestock,,Agriculture/Livestock,,100,Yes,No,No,,,No,,,No,No,No,,Livestock,,Agriculture,,Yes,No,Police,Alcohol/drug-related disturbance,None,Yes,Police,None,No toilets available,0,0,Yes,No,No,,Yes,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",Yes,Don't know,,No limitation,,Yes,,,Winter clothes,,Foam mat (floor),,Blanket,,In homes nearby,No,,,Local leader,Local leader,No,,Health facilities,Yes,No toilets available onsite or nearby,<1500
Nepal,4,,10/12/15,,,,,male,Chairman,,Leader,,,female,,,Leader,,,male,Local Person,,,,,,,,,,599,Tara Sibir,Newly emerged,,Yes,10/08/15,,Peri-Urban,Bagmati,Bhaktapur,Bhaktapur Municipality,14,27.668699,85.426172,1313.703975,,Spontaneous,"Collective Centre  (schools, offices, religious, hospital, other)",,No,>2 months,Yes,Public/Government,Tent,,Yes,<50%,Yes,,,No,,,,,,Yes,Bagmati,Bhaktapur,Bhaktapur municipality,14,Bagmati,Bhaktapur,Bhaktapur municipality,12,25,125,0,0,8,43,9,60,0,0,9,9,13,21,34,9,18,65,4,4,0,4,0,0,6,0,1,20,0,< 10 mins,25/04/15,No,Place of origin,House damaged/destroyed,,>75%,No,Own,None,None,<75%,None,None,None,,<50%,<50%,Kitchen sets,Blankets,Tools,On-site (<20 minutes),Piped water (taps),Water truck,Municipality,SODIS / Aqua Tabs,10-15 liters,None,Not so good (not hygienic),4,"Yes, separate entrance/HWS",Provided,"District Committee, Authority, Municipality",No,On-site,Yes,No,Municipal Collection,No,None,Yes,"Yes, On-Site",Yes,Own cash,,,Yes,No,No,Diarrhea,None,None,None,0,0,0,Yes,Yes,Yes,No,Too far,Off-site (< 30 mins),,Government,Yes,Yes,No,Off site <20,,,,>75%,>75%,Fees or costs,None,,Fees or costs,None,,Agriculture/Livestock,,Agriculture/Livestock,,100,Yes,No,No,,,No,,,No,No,No,,Agriculture,,Agriculture,,Yes,Yes,Police,Theft,None,Yes,Police,Misuse of aid,Issues of theft and has been reported,0,0,Yes,No,No,,No,No,Latrine,,No,Latrine,,No,Latrine,,"Yes, there is lighting but it is NOT adequate",No,No,,No limitation,,No,Does not protect from cold,,Blanket,,Winter clothes,,Mattress / Bed,,In shelter where people sleep,No,,,Local leader,Local leader,Yes,Police,Access to services ,No,"Shelter for cultivation.
Not proper toilet.
No health camp.",<1500
Nepal,4,,22/10/15,,,,,male,,,,,,male,,,,,,,,,,,,,,,,,525,Pauwa,Existed in previous rounds,,Yes,22/06/15,,Rural,Bagmati,Kavrepalanchok,Bhumlutar,7,27.38205,85.43201,715.6791027,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Unknown,Yes,Private,Temporary shelter,,No,,,,,No,,,,,,No,Bagmati,Kavrepalanchok,Bhumrutar,7,Bagmati,Kavrepalanchok,Bhumrutar,9,22,100,0,7,17,25,2,51,0,0,7,14,5,22,30,7,9,49,0,0,0,5,2,0,4,0,0,22,0,< 10 mins,13/05/15,No,Place of origin,House damaged/destroyed,,>75%,No,Own,None,None,None,>75%,<25%,None,,>75%,<25%,Tools,None,None,On-site (<20 minutes),Piped water (taps),Piped water (taps),,No treatment,10-15 liters,None,Good (Hygienic),0,No,Already on site,,No,Off-site,Yes,No,Burning,Yes,None,Yes,"Yes, Off-site",Yes,Food distribution,,,No,No,No,None,None,None,None,2,0,2,Yes,No,No,Yes,,Off-site (1 - 2 hours),,Government,Yes,Yes,No,Off site <20,,,,<50%,<50%,Working,None,Housework,Working,None,Housework,Agriculture/Livestock,,Agriculture/Livestock,,80,Yes,Yes,No,,,Yes,,Gulf countries,Yes,Yes,No,,Store / small business,,Construction,,Yes,No,Self organized,None,None,Unknown,,None,,0,0,Yes,No,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",Yes,Don't know,,No limitation,,No,Does not protect from cold,,Foam mat (floor),,Blanket,,Winter clothes,,In shelter where people sleep,Don't know,,,Authorities,Authorities,Yes,Police,Recovery plans,Yes,21 HHs Living near to their previos house in temporary CGIs shelter. Majprity people are using toilet from their previous houses. house being completely destroyedm peole are suffering financialy for the reconstruction.,<1500
Nepal,4,,09/11/15,,,,,male,,,,,,female,,,,,,,,,,,,,,,,,547,Partypani,Existed in previous rounds,,Yes,10/07/15,,Rural,Bagmati,Nuwakot,Bidur,2,27.92046,85.17488,1072.909047,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Unknown,Yes,Public/Government,Temporary shelter,,No,,,,,No,,,,,,No,Bagmati,Nuwakot,Bidur,2,Bagmati,Nuwakot,Bidur,2,54,270,2,4,32,97,2,137,2,4,6,10,40,72,80,5,7,133,0,0,0,4,2,1,10,0,7,30,0,< 30 mins,27/04/15,No,None (Stay here),House damaged/destroyed,,>75%,No,Own,None,None,None,>75%,None,None,,None,None,CGIs,Cooking gas,Blankets,On-site (<20 minutes),Piped water (taps),Piped water (taps),,Filtered,<5 liters,None,Not so good (not hygienic),9,No,Provided,Samaritan Purse,No,Off-site,No,No,Garbage pit,Yes,Yes,Yes,"Yes, Off-site",Yes,Own cash,,,No,No,No,None,None,None,None,0,0,0,No,No,No,No,No doctor,Off-site (< 30 mins),,Government,Yes,Yes,No,Off site <20,,,,>75%,>75%,Lack of space in local schools,Lack of gendered facilities,,Lack of space in local schools,None,,Agriculture/Livestock,,Agriculture/Livestock,,95,Yes,Yes,No,,,No,,,No,Yes,No,,Agriculture,,Agriculture,,No,No,,None,None,Yes,Police,None,,0,0,Yes,No,Yes,Within their house,No,Yes,,,Yes,,,Yes,,,No lighting,No,No,,No limitation,,No,Does not protect from cold,,Mattress / Bed,,Winter clothes,,Other,Shelter support,In shelter where people sleep,No,,,Radio / News,Radio / News,No,,Recovery plans,Yes,,<1500
Nepal,4,,01/11/15,,,,,male,,,Key informant,,,,,,,,,,,,,,,,,,,,538,Dalli Danda,Existed in previous rounds,Bhote Chaur,Yes,02/07/15,,Rural,Sagarmatha,Okhaldhunga,Bilandu,6,27.357842,86.316553,1632.833455,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Unknown,"No, no vehicular access",Public/Government,Makeshift,,Yes,<75%,No,,,No,,,,,,No,Sagarmatha,Okhaldhunga,Bilandu,8,Sagarmatha,Okhaldhunga,Bilandu,8,35,175,3,7,17,48,14,89,3,6,9,16,18,35,46,10,24,86,0,0,0,6,3,1,2,0,0,40,0,30 mins - 1 hour,25/04/15,No,None (Stay here),Fear of landslide/aftershock,,>75%,Yes,Own,None,None,None,None,>75%,None,,>75%,None,CGIs,Tarpaulin,None,Off-site (<20 minutes),Piped water (taps),Piped water (taps),,No treatment,>15 liters,None,Unknown,4,"Yes, next to each other/same HWS",Provided,VDC,No,On-site,No,No,Garbage pit,No,None,No,No,Yes,Food distribution,,,No,No,No,Mumps,None,None,None,0,0,0,No,No,No,Yes,,Off-site (1 - 2 hours),,Government,Yes,Yes,Yes,Off site >20,,Off site <20,,<75%,<50%,Distance to school,None,,Distance to school,None,,Agriculture/Livestock,,Agriculture/Livestock,,0,No,No,No,,,Yes,,Gulf countries,No,Yes,No,,Weaving / knitting,,Store / small business,,No,No,,Alcohol/drug-related disturbance,Unknown,Yes,VDC office,None,,0,0,Yes,No,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",No,No,,No limitation,,No,The shelter has holes and cracks,,CGIs,,Blanket,,Winter clothes,,In shelter where people sleep,Yes,Improve animal shelter,,Radio / News,Radio / News,Yes,Local leaders,Distribution,Yes,,1500 - 2500
Nepal,4,,29/08/15,,,,,male,Committee member,,,,,male,Committee memeber,,,,,female,,,,L,,,,,,,34,Suryamadi,Existed in previous rounds,,Yes,29/04/15,,Urban,Bagmati,Bhaktapur,Bhaktapur Municipality,2,27.6734,85.4375,1333.821019,,Spontaneous,"Collective Centre  (schools, offices, religious, hospital, other)",,Yes,Unknown,Yes,Private,Temporary shelter,,Yes,<25%,Yes,,,No,,,,,,Yes,Bagmati,Bhaktapur,Bhaktapur municipality,2,Bagmati,Bhaktapur,Bhaktapur municipality ,2,67,335,4,16,32,113,22,187,0,4,0,16,22,54,110,16,38,148,0,0,0,19,0,0,16,0,10,0,0,< 10 mins,25/05/15,No,Place of origin,House damaged/destroyed,,>75%,No,Own,None,None,None,>75%,None,None,,<75%,None,CGIs,Electricity / Solar system,None,Off-site (<20 minutes),Piped water (taps),Piped water (taps),,Filtered,10-15 liters,None,No latrines,,,,,,Off-site,,No,Municipal Collection,No,Unknown,Yes,"Yes, On-Site",Yes,Own cash,,,No,Yes,No,RTI,None,None,None,0,0,0,Yes,No,No,No,Too expensive,Off-site (< 30 mins),,INGO,Yes,Yes,No,Off site <20,,,,>75%,>75%,Fees or costs,Distance to school,,Fees or costs,Distance to school,,Agriculture/Livestock,,Agriculture/Livestock,,75,No,No,No,,,No,,,No,Yes,No,,Weaving / knitting,,Art / Craft,,Yes,No,Community leaders,None,None,Yes,Police,None,,0,0,Yes,No,No,,No,No,Latrine,,No,Latrine,,No,Latrine,,"Yes, there is lighting but it is NOT adequate",Yes,No,,No limitation,,No,Does not protect from cold,,Blanket,,Heater,,Mattress / Bed,,In the open,No,,,Radio / News,Radio / News,No,,Other relief assistance,Yes,Toilets req,<1500
Nepal,4,,27/08/15,,,,,male,,,Comittee member,,,female,,,,L,,,,,,,,,,,,,26,Bhelukhel,Existed in previous rounds,,Yes,27/04/15,,Urban,Bagmati,Bhaktapur,Bhaktapur Municipality,11,27.6688,85.43015,1313.703975,,Spontaneous,"Collective Centre  (schools, offices, religious, hospital, other)",,Yes,Unknown,Yes,Public/Government,Makeshift,,Yes,<25%,Yes,,,No,,,,,,Yes,Bagmati,Bhaktapur,Bhaktapur municipality,11,Bagmati,Bhaktapur,Bhaktapur municipality ,12,197,1259,2,50,107,301,38,498,3,5,60,110,285,392,370,43,81,761,5,3,2,5,2,0,12,0,0,2,1,< 10 mins,25/04/15,No,Place of origin,House damaged/destroyed,,>75%,No,Own,None,None,<25%,None,>75%,None,,<75%,None,CGIs,Tools,Safer housing / Shelter material,Off-site (<20 minutes),None,Water truck,Municipality,Chlorinated,5-10 liters,None,Not so good (not hygienic),2,No,Provided,Unknown,No,On-site,No,No,Municipal Collection,No,Unknown,Yes,"Yes, Off-site",Yes,Own cash,,,No,No,No,RTI,None,None,None,0,0,0,Yes,No,No,Yes,,off-site (< 30 mins),,Government,Yes,Yes,No,Off site <20,,,,>75%,>75%,Fees or costs,Distance to school,,Fees or costs,Distance to school,,Employed,,Employed,,70,No,No,No,,,No,,,No,No,No,,Weaving / knitting,,Store / small business,,Yes,No,Police,None,None,Yes,Police,None,Police on site 24 hrs,0,0,No,No,No,,Yes,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",Yes,No,,No limitation,,No,Does not protect from cold,,Blanket,,Mattress / Bed,,CGIs,,In the open,No,,,Families & friends,Radio / News,No,,Other relief assistance,Yes,"Two group caste discrimination, deula and newar",<1500
Nepal,4,,21/09/15,,,,,male,Government personnel,,,,,female,,,,L,,female,,,,L,,female,,,,,288,Sano Byasi,Existed in previous rounds,,Yes,22/05/15,,Urban,Bagmati,Bhaktapur,Bhaktapur Municipality,10,27.6704,85.43345,1310.960741,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Unknown,Yes,Private,Tent,,Yes,<50%,Yes,,,No,,,,,,Yes,Bagmati,Bhaktapur,Bhaktapur municipality,10,Bagmati,Bhaktapur,Bhaktapur municipality ,9,56,354,3,12,26,115,3,159,3,6,9,21,42,68,121,20,23,195,2,2,0,7,4,0,3,0,0,5,2,< 10 mins,20/05/15,No,Place of origin,House damaged/destroyed,,>75%,No,Own,None,None,>75%,None,None,None,,<75%,None,CGIs,Tools,Safer housing / Shelter material,On-site (<20 minutes),Piped water (taps),Water truck,Municipality,Filtered,>15 liters,None,Not so good (not hygienic),4,"Yes, separate entrance/HWS",Already on site,,No,Off-site,No,No,Municipal Collection,No,Yes but no soap/water inside ,No,"Yes, On-Site",Yes,Food distribution,,,Unknown,No,No,TB,None,None,Some,0,0,0,Yes,Yes,Yes,Yes,,off-site (< 30 mins),,Local NGO,Yes,Yes,Yes,Off site <20,,On site <20,SMC,>75%,>75%,Fees or costs,Distance to school,,Fees or costs,Distance to school,,Agriculture/Livestock,,Agriculture/Livestock,,90,Yes,No,No,,,No,,,No,Yes,Unknown,,Weaving / knitting,,Art / Craft,,No,No,,"Theft, children being beaten",Physical assault,Yes,Police,None,,1,1,Yes,No,No,,No,Yes,,,No,Latrine,,No,Latrine,,"Yes, there is lighting but it is NOT adequate",Yes,Yes,No,No limitation,,No,Does not protect from cold,,Blanket,,Winter clothes,,Mattress / Bed,,In shelter where people sleep,No,,,Families & friends,Radio / News,No,,Recovery plans,Yes,"Childern welfare group has introduced bal chetana chautari, ffs save the children",<1500
Nepal,4,,16/09/15,,,,,male,Principal,,,,,male,,,,,,male,,,,,,male,,,,,225,Bulungkhani,Existed in previous rounds,,Yes,17/05/15,,Rural,Janakpur,Dolakha,Bulung,9,27.47861,86.10197,1056.144843,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,>2 months,Yes,Private,Temporary shelter,,No,,,,,No,,,,,,No,Janakpur,Dolakha,Bulungkhani,9,Janakpur,Dolakha,Bukungkhani,8,90,420,5,18,50,130,14,217,5,10,14,32,63,113,103,18,32,203,5,5,0,15,5,0,5,0,4,69,0,< 30 mins,10/06/15,Yes,Nearest Village,Fear of landslide/aftershock,,>75%,Yes,Own,None,None,None,>75%,None,None,,>75%,None,CGIs,Blankets,None,On-site (<20 minutes),Piped water (taps),Piped water (taps),,No treatment,5-10 liters,None,Not so good (not hygienic),10,No,Provided,Self made,No,On-site,No,No,Garbage pit,No,None,Yes,"Yes, Off-site",Yes,Own cash,,,No,No,No,Diarrhea,RTI,None,None,5,0,5,Yes,Yes,No,Yes,,Off-site (1 - 2 hours),,Government,Yes,Yes,No,Off site >20,,,,<75%,<50%,Working,None,Housework,Working,None,Housework,Trade,,Other,Construction,10,No,Yes,No,,,No,,,Yes,Yes,No,,Agriculture,,Construction,,No,Yes,,None,None,Unknown,,None,,0,0,Yes,No,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",No,Don't know,,Market,,Yes,,,CGIs,,Foam mat (floor),,Blanket,,In shelter where people sleep,Don't know,,,Mobile Phone,Mobile Phone,Yes,"Site management, Police",Shelter,Yes,People are planning to shift their shelter to nearby communal space. They are seeking permission for the same.,<1500
Nepal,4,,02/12/15,,,,,male,Member,,Advisory role,Conflict resolution,,male ,Member,,,,,,,,,,,,,,,,589,Pani Pokhari,Newly emerged,,Yes,02/08/15,,Rural,Janakpur,Dolakha,Suspachyamawati,1,27.4277,86.3306,2270.787613,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Unknown,"No, no vehicular access",Public/Government,Makeshift,,Yes,<50%,Yes,,,No,,,,,,No,Janakpur,Dolakha,Basympa,,Janakpur,Dolakha,Buma,,89,423,0,11,62,113,23,209,0,0,17,28,46,108,135,16,39,214,10,10,0,15,20,4,10,1,8,89,0,30 mins - 1 hour,19/08/15,No,None (Stay here),Fear of landslide/aftershock,,>75%,No,Own,None,None,None,<25%,<75%,None,,<25%,<25%,CGIs,Blankets,Electricity / Solar system,On-site (<20 minutes),Piped water (taps),Piped water (taps),,SODIS / Aqua Tabs,Unknown,None,Not so good (not hygienic),8,No,Provided,Self made,No,On-site,No,No,Garbage pit,Yes,None,No,No,Yes,Own cash,,,No,No,No,TB,None,None,Some,13,8,21,Yes,No,No,Yes,,Off-site (1 - 2 hours),,Government,Yes,Yes,Yes,Off site >20,,Unknown,,>75%,>75%,Working,Construction of own houses,Housework,Working,Construction of own houses,Housework,Agriculture/Livestock,,None,,10,No,No,No,,,Yes,,"Canada, Gulf countries",No,No,No,,Weaving / knitting,,Other,Don’t know,No,No,,Alcohol/drug-related disturbance,None,Yes,"Police, Community leaders",None,"Everyone from the same community, so they resolve such problems internally",1,0,Yes,No,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",No,Don't know,,Nearest health facility,,No,Does not protect from rain,,Foam mat (floor),,Mattress / Bed,,Blanket,,In shelter where people sleep,Don't know,,,Local leader,Radio / News,Yes,Police,Relocation plan,Yes,Donation for humanity,1500 - 2500
Nepal,4,,08/12/15,,,,,male,,,,,,male,,,,,,,,,,,,,,,,,597,Sattari Golai,Newly emerged,Ambote,Yes,08/08/15,,Peri-Urban,Janakpur,Dolakha,Bhimeshwor Municipality,6,27.37784,86.04786,526.7008047,,Spontaneous,Other,Private land,No,<2 weeks,Yes,Public/Government,Temporary shelter,,No,,,,,No,,,,,,No,Janakpur,Dolakha,Bhimeshwor,6,Janakpur,Dolakha,Busti,6,20,95,0,0,20,26,5,51,0,0,2,2,13,33,27,2,7,44,0,0,0,0,2,0,0,0,3,3,0,< 30 mins,26/04/15,No,Place of origin,Other,Fear of flood,>75%,No,Own,None,<25%,None,<75%,None,None,,<75%,<50%,CGIs,Cooking gas,None,On-site (<20 minutes),Piped water (taps),Piped water (taps),,Chlorinated,5-10 liters,None,Not so good (not hygienic),1,No,Already on site,,No,On-site,No,No,No System,Yes,None,Yes,"Yes, On-Site",Yes,Own cash,,,No,Yes,Yes,Skin infections,None,None,None,2,0,2,Yes,No,No,Yes,,Off-site (1 - 2 hours),,Government,Yes,Yes,No,Off site >20,,,,<50%,<50%,Working,None,Housework,Lack of gendered facilities,None,,Agriculture/Livestock,,Agriculture/Livestock,,75,Yes,Yes,No,,,No,,,No,Yes,No,,Weaving / knitting,,Store / small business,,No,Yes,,None,None,Yes,Police,None,,0,0,Yes,Yes,No,,Yes,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",No,Don't know,,Market,,No,Does not protect from cold,,Foam mat (floor),,Blanket,,Fuel,,In shelter where people sleep,Yes,Improve animal shelter,,Families & friends,Mobile Phone,No,,Recovery plans,Yes,"IDPs are living in the roadside therefore Road department has asked IDPs to leave. However, IDPs are hesitant because they dont have houses. Site lack toilet and IDPs are using toilet from the house nearby.",<1500
Nepal,4,,02/09/15,,,,,male,Coordinator,,,KI,,female,President,,,KI,,male,IDP,,,FGD,,female,Secretary ,,,FGD,151,Tudikhel,Existed in previous rounds,,Yes,03/05/15,,Urban,Bagmati,Sindhupalchok,C-BAG-23-014 sindhupalchok,3,27.77779,85.71223,1464.277006,,Spontaneous,"Open ground (park, playground, sports ground, other)",,Yes,Unknown,Yes,Public/Government,Tent,,Yes,<50%,Yes,,,Yes,International NGO,,IOM,,,No,Bagmati,Sindhupalchok,C-BAG-23-014 sindhupalchok,3,Bagmati,Sindhupalchok,C-BAG-23-014 sindhupalchok,,48,271,2,7,22,77,12,120,2,4,5,12,26,48,108,10,22,151,4,4,0,3,4,0,2,0,5,81,10,< 10 mins,20/07/15,No,Place of Habitual residence,House damaged/destroyed,,>75%,No,Rent,None,None,>75%,None,None,None,,None,<25%,Safer housing / Shelter material,Kitchen sets,Blankets,On-site (<20 minutes),Surface water,Water truck,IFRC,No treatment,10-15 liters,None,Good (Hygienic),18,"Yes, separate entrance/HWS",Provided,IFRC,No,On-site,Yes,No,Collected by IFRC,No,Yes,Yes,"Yes, Off-site",Yes,Own cash,,,No,Unknown,Yes,Diarrhea,Headache,Common cold,None,1,0,1,Yes,No,No,Yes,,On-site,Chautara hospital,Government,Yes,Yes,Yes,Off site >20,,On site <20,Save the children,>75%,>75%,,,,,,,Trade,,Trade,,60,Yes,No,No,,,No,,,No,No,No,,Store / small business,,Store / small business,,Yes,No,Police,None,None,Yes,Police,Lack of Documentation,They do not know when and who are coming for support.,1,0,No,Unknown,No,,No,Yes,,,Yes,,,No,,,"Yes, there is lighting but it is NOT adequate",Yes,No,,No limitation,,No,Does not protect from cold,,Blanket,,Heater,,Winter clothes,,In shelter where people sleep,No,,,Radio / News,Radio / News,No,,Shelter,Yes,"Only around 20% HH are cooking food in idp site.
Idp worried about shelter as IFRC and IOM intended to go on other place so government compel them to move to other place but they have no other place to move.",<1500
Nepal,4,,17/10/15,,,,,male,,,,KI,,female,,,,KI,,male,,,,FGD,,female,,,,FGD,519,Jalbire Taari,Existed in previous rounds,,Yes,17/06/15,Unknown,Peri-Urban,Bagmati,Sindhupalchok,C-BAG-23-032 sindhupalchok,4,27.80713,85.76637,811.0826628,,Spontaneous,"Collective Centre  (schools, offices, religious, hospital, other)",,No,Unknown,Yes,Private,Makeshift,,No,,,,,No,,,,,,No,Bagmati,Sindhupalchok,C-BAG-23-032 sindhupalchok,4,Bagmati,Sindhupalchok,C-BAG-23-020 sindhupalchok,"1,5,6",110,523,0,48,48,152,13,261,5,5,19,67,67,115,157,14,27,262,0,0,0,5,3,0,25,0,12,262,100,2 - 3 hours,13/05/15,No,Place of origin,House damaged/destroyed,,>75%,No,Own,None,None,None,<50%,<50%,None,,<50%,<50%,CGIs,Tools,Kitchen sets,On-site (<20 minutes),Surface water,Piped water (taps),,No treatment,>15 liters,None,Not so good (not hygienic),4,No,Provided,OXFAM,No,On-site,No,No,Throw in the river,No,None,No,"Yes, Off-site",Yes,Own cash,,,Yes,Yes,Yes,Diarrhea,Skin infections,Common cold,Some,3,0,3,Yes,No,No,Yes,,off-site (< 30 mins),,Government,Yes,Yes,No,On site <20,Government,,,>75%,>75%,,,,,,,Agriculture/Livestock,,Agriculture/Livestock,,15,No,Yes,No,,,No,,,No,No,No,,Art / Craft,,Store / small business,,No,No,,Theft,Sexual assault,Yes,Police,None,,0,0,Yes,No,No,,No,No,,,No,,,No,,,"Yes, there is lighting but it is NOT adequate",Yes,No,,School,,No,Does not protect from cold,,CGIs,,Heater,,Winter clothes,,In shelter where people sleep,Yes,,,Local leader,Local leader,No,,Situation in areas of origin,No,"Insufficient toilets, school is in poor condition",<1500
Nepal,4,,20/10/15,,,,,male,,,,KI,,female,,,,KI,,male,,,,FGD,,female,,,,FGD,523,Khorang(Madhye votekoshi site),Existed in previous rounds,,Yes,20/06/15,Unknown,Peri-Urban,Bagmati,Sindhupalchok,C-BAG-23-021 sindhupalchok,3,27.81974,85.8812,1016.520361,,Spontaneous,"Collective Centre  (schools, offices, religious, hospital, other)",,No,Unknown,Yes,Private,Makeshift,,No,,,,,No,,,,,,No,Bagmati,Sindhupalchok,C-BAG-23-021 sindhupalchok,3,Bagmati,Sindhupalchok,C-BAG-23-021 sindhupalchok,9,60,285,0,11,40,91,8,150,1,1,7,18,45,85,78,4,12,135,0,0,0,1,0,0,1,0,15,279,10,< 30 mins,03/07/15,No,Place of origin,House damaged/destroyed,,>75%,No,Own,None,None,<25%,None,<75%,None,,<75%,<50%,CGIs,Tools,Kitchen sets,On-site (<20 minutes),Piped water (taps),Surface water,,No treatment,10-15 liters,All of the above,Good (Hygienic),60,No,Provided,Mission east,No,On-site,Yes,No,No System,No,None,No,"Yes, Off-site",No,Own cash,,,No,No,No,Diarrhea,Common cold,Common cold,None,0,0,0,No,No,No,Yes,,off-site (< 30 mins),,Government,Yes,Yes,No,Off site <20,,,,>75%,>75%,,,,,,,Agriculture/Livestock,,None,,5,No,Yes,No,,,No,,,No,No,No,,Art / Craft,,Store / small business,,No,No,,None,None,Yes,Police,Unknown,,0,0,Yes,Yes,No,,No,Yes,,,No,,,No,,,No lighting,No,No,,Market,,No,Does not protect from cold,,Winter clothes,,CGIs,,Mattress / Bed,,In shelter where people sleep,Yes,,,Authorities,Local leader,No,,Situation in areas of origin,No,"Iom recently distribute tarpoline
Relocation needed because land belongs to hydro power project
Need job oppurcunity",<1500
