country,round,site_id,survey_date,,site_name,,site_open,site_date_open,site_date_close,site_region,site_zone,site_district,site_munipality,,site_latitude,site_longitude,,,site_class,site_type,,,site_owner,,site_date_close_exp,site_access,site_shelter,,smc_exist,smc_per_female,site_community,,,sma_exist,sma_type,,sma_name,,,regist_activity,origin_region,origin_zone,origin_district,origin_municipality,,,,,,n_family,n_total,n_infants_male,n_child_male,n_youth_male,n_adult_male,n_elder_male,n_male,n_infants_female,n_infants,n_child_female,n_child,n_youth_female,n_youth,n_adult_female,n_adult,n_elder_female,n_elder,n_female,n_pregnant,n_lactating,n_pwd,n_chronic_ill,n_hoh_elder,site_dist_origin,site_idp_last,return_area,prev_displaced,return_prevent,,per_sleep_site,,prev_own,per_hh_outside,per_hh_tents,per_hh_makeshift,per_hh_indoors,per_hh_electricity,per_hh_safecook,nfi_a,,nfi_b,,nfi_c,,water_location,water_source_np,,water_source_p,,,water_cons,,,latrine_cond,,n_latrine,latrine_gender,latrine_install,,latrine_light,latrine_site,latrine_lock,bathing_gender,hyg_waste,,hyg_open_def,hyg_station,hyg_evidence,food_access,food_market,food_source,,,,food_sup_lac,food_sup_child,health_issue,,health_issue_b,,health_issue_c,,,,,health_center_dist,,health_provider,,health_psych,,edu_access,edu_distance,,per_sch_female,per_sch_male,job_main,,per_hh_income,job_access,job_cattle_site,job_offer,job_offer_how,,job_offer_to,,food_land,sec_provided,sec_provider,,,sec_mens_seg,,site_lighting,info_src,,info_complaint,,info_main,,info_free,
Nepal,3,376,30-Jun-2015,,"Rampur tol, panchkhal 2 kavre",Panchkhal 2,No,,29-Jun-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,3,378,7-Jul-2015,,"Sathighar, Palanchowk bhagawati- 16, panchkhal, muncipality",Palanchok bhagawai,No,,1-Jul-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,3,379,2-Jul-2015,,"Sipaghat, deupur - 3",Deupur 3,No,,1-Jul-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,3,381,8-Jul-2015,,"Tari gaun, panchkhal - 9",Panchkhal 9,No,,1-Jul-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,3,382,9-Jul-2015,,Aghar Bazar,,No,,1-Jun-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,3,384,9-Jul-2015,,Alampur,,No,,1-Jun-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,3,388,9-Jul-2015,,Bamjan tole,,No,,2-Jun-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,3,389,9-Jul-2015,,Bardeu,,No,,2-Jun-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,3,390,9-Jul-2015,,Basanta,,No,,2-Jun-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,3,393,9-Jul-2015,,Dovan Dada,,No,,2-Jun-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,3,395,9-Jul-2015,,Faparbari,,No,,2-Jun-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,3,396,9-Jul-2015,,Gain Gaun,,No,,3-Jun-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,3,401,9-Jul-2015,,Jhapre,,No,,2-Jun-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,3,402,9-Jul-2015,,Jhurathaum,,No,,2-Jun-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,3,404,9-Jul-2015,,Kuta Kuteshwor,,No,,3-Jun-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,3,410,9-Jul-2015,,Nagchheda,,No,,3-Jun-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,3,414,9-Jul-2015,,Phurke,,No,,3-Jun-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,3,416,9-Jul-2015,,Rupse,,No,,2-Jun-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,3,418,9-Jul-2015,,Sinki Khadal,,No,,3-Jun-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,3,419,9-Jul-2015,,Taruka,,No,,3-Jun-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,3,421,29-Jun-2015,,Todke,Todke,Yes,25-Apr-2015,,Central Development Region,Narayani,Makawanpur,Namtar,1,27.585,84.995,,,Spontaneous,"Open ground (park, playground, sports ground, other)",,,Private,Unknown,Unknown,Yes,Makeshift/tarpaulin shelter,,No,,,,,No,,,,,,No,Central Development Region,Narayani,Makawanpur,Namtar,1,Narayani,Makawanpur,Namtar,1,29,165,1,5,11,52,4,73,2,3,12,17,10,21,67,119,1,5,92,2,9,0,0,3,< 10 mins,25/04/2015,Nearest Village,No,Fear of Landslide/aftershock ,,> 75%,No,Own,None,< 25%,< 75%,None,< 75%,None,Blankets,,Plastic sheeting,,Kitchen sets,,On-site (<20 minutes),Piped water (taps),,Piped water (taps),,,5-10 ltr,None,,Not so good (not hygienic),No,3,No,Provided / Installed,Plan Nepal,No,Off-site,No,No,Burning,,No,None,No,No,No,Own cash,,,No,No,No,Diarrhea,,Other,Dysentary,RTI,,Unknown,No,Unknown,Unknown,,Local NGO,,Yes,Plan Nepal,Yes,On-site (<20 minutes),Unknown,<75%,< 25%,None,,5,Yes,Yes,No,,,,No,Yes,Yes,Community leaders,,Yes,No,,No lighting,Mobile Phone,,No,,Distribution,,Yes,Peopl
Nepal,3,430,10-Jul-2015,,"Ghyangphedi-8, Upra",,Yes,26-Apr-2015,,Central Development Region,Bagmati,Nuwakot,Ghyangphedi,8,27.98359,85.44735,,,Spontaneous,"Open ground (park, playground, sports ground, other)",,,Private,No,Unknown,Yes,Makeshift/tarpaulin shelter,,No,,,,,No,,,,,,No,Central Development Region,Bagmati,Nuwakot,Ghyangfedi,,,,,,55,424,11,11,44,132,11,209,11,22,28,39,44,88,121,253,11,22,215,2,2,3,3,0,< 30 mins,13/05/2015,Nearest Village,No,House damaged/destroyed,,> 75%,Unknown,Own,None,None,more than 75%,None,None,< 75%,Blankets,,Kitchen sets,,None,,On-site (<20 minutes),Spring/River,,Spring/River,,,>15 ltr,None,,Not so good (not hygienic),No,4,No,Provided / Installed,Self,No,On-site,No,No,No Waste Disposal System,,Yes,None,Yes,No,No,Food Distribution/Donation,,,No,No,No,Diarrhea,,Skin infections,,None,,No,Unknown,,Off-site (>2 hours) ,,Government,,No,,Unknown,,,,,Agriculture/Livestock,,5,No,No,No,,,,No,No,No,,,No,No,,No lighting,Families & friends,,No,,Shelter,,Yes,
Nepal,3,461,27-Jun-2015,,"Aakashe, Manthali-2",Manthali 2,No,,3-Jun-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,3,463,28-Jun-2015,,"Ghari Khahare, Manthali-2",Manthali 2,No,,26-May-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,3,464,27-Jun-2015,,"Hodil, Setaghar Tole",Setaghar tole,No,,15-Jun-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,3,465,28-Jun-2015,,"Nagthan, Manthali-2",Manthali 2,No,,17-Jun-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,3,484,7-Jun-2015,,Dhansakharka,,Yes,12-May-2015,,Central Development Region,Bagmati,Dhading,Nilkantha,12,27.91571,84.88926,,,Spontaneous,"Open ground (park, playground, sports ground, other)",,,Private,Yes,Unknown,Yes,Makeshift/tarpaulin shelter,,Yes,<50%,Yes,,,No,,,,,,No,Central Development Region,Bagmati,Dhading,Lapa,2,Bagmati,Dhading,Zharlang,"1,2,3",133,556,20,27,42,136,40,265,27,47,40,67,60,102,137,273,27,67,291,12,20,10,10,0,Longer,20/06/2015,None (Stay here),No,Fear of Landslide/aftershock ,,> 75%,Unknown,Own,None,< 25%,more than 75%,None,None,< 25%,Other,Insulator,Mosquito nets,,Kitchen sets,,Unknown,Water truck,,Water truck,,UNICEF,5-10 ltr,None,,Good (Hygienic),Yes,8,No,Provided / Installed,UNICEF,No,On-site,No,No,Burning,,No,Yes but no soap/water inside ,No,"Yes, On-Site",Yes,Food Distribution/Donation,,Volunteers,No,Unknown,Unknown,None,,None,,None,,Unknown,Yes,,Off-site (< 30 minutes) ,,Other,SHP,Unknown,,Yes,Off-site (>20 minutes) ,,>75%,>75%,Daily Wage laborer,,50,No,No,No,,,,No,No,No,,,No,No,,No lighting,Mobile Phone,,Unknown,,Work opportunities,,Yes,"People have received CGI from volunteer, include food. They are looking for long-term support as New house hold are increasing. Sites management also necessary. People also wants skills knowledge to work for income generating activities."
Nepal,3,486,2-Jul-2015,,Damgade,Sakush,Yes,24-May-2015,,Central Development Region,Bagmati,Dhading,Nilkantha,12,27.92208,84.89355,,,Spontaneous,"Open ground (park, playground, sports ground, other)",,,Private,No,Unknown,Yes,Makeshift/tarpaulin shelter,,Yes,<25%,Yes,,,No,,,,,,Yes,Central Development Region,Bagmati,Dhading,Ree,5,Bagmati,Dhading,Ree,9,120,510,30,36,102,66,18,252,24,54,30,66,108,210,84,150,12,30,258,8,25,6,4,20,Longer,23/06/2015,None (Stay here),No,Lack of Access from landslide,,> 75%,No,Own,None,None,more than 75%,None,None,None,Other,Water treatment,Other,Gas stove,Kitchen sets,,Unknown,Water truck,,Water truck,,UNICEF / RED CROSS,<5 ltr,None,,Not so good (not hygienic),Yes,12,No,Provided / Installed,UNICEF / RED CROSS,No,On-site,No,No,Garbage pit,,No,None,No,Unknown,Yes,Borrowed cash,,,No,No,Yes,None,,None,,None,,Unknown,Yes,,Unknown,,Government,,Unknown,,Yes,On-site (>20 minutes) ,,>75%,>75%,Daily Wage laborer,,30,No,No,No,,,,No,No,No,,,Yes,No,,No lighting,Mobile Phone,,Unknown,,Other,Where to live,No,
Nepal,3,491,29-Jun-2015,,Boudha,,Yes,1-Jun-2015,,Central Development Region,Bagmati,Kathmandu,"Boughs, Basmati Nagar",6,27.726,85.367,,,Spontaneous,"Open ground (park, playground, sports ground, other)",,,Private,No,Unknown,Yes,Tent,,Yes,<25%,Yes,,,No,,,,,,Yes,Central Development Region,Bagmati,Sindhupalchok,Pulling katti,,Bagmati,Sindhupalchok,Tatopani,,105,500,0,11,89,116,21,237,0,0,16,27,89,178,126,242,32,53,263,9,2,2,0,1,Longer,17/06/2015,Other in the Country,No,Fear of Landslide/aftershock ,,> 75%,No,Own,None,more than 75%,None,None,more than 75%,None,Plastic sheeting,,Other,Baby kits,Other,Hygiene material,On-site (<20 minutes),Hand pumps,,Water truck,,Gov. Municipality office,>15 ltr,None,,Good (Hygienic),No,3,No,Provided / Installed,"ACT ED, Himalayan Track",Yes,On-site,Yes,No,Burning,,No,None,No,No,Yes,Own cash,,,No,No,No,None,,None,,None,,Yes,Yes,,On-site,Nepal women sherpa association's health clinic,Local NGO,,Unknown,,Yes,Off-site (>20 minutes) ,,>75%,>75%,None,,0,No,No,No,,,,No,No,Yes,Other,Women's volunteer group,Yes,No,,"Yes, there is lighting and it is adequate",Radio / News,,No,,Other relief assistance,,Yes,"No drainage or waste mgmt, not enough latrines-urgent need, quality tents"
Nepal,3,492,1-Jul-2015,,"Tarisuhara, Simthali 7",Simthali 7,No,,29-Jun-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,3,493,5-Jul-2015,,Dhuche,Pokharinarayansthan,Yes,4-May-2015,,Central Development Region,Bagmati,Kabhrepalanchok,PokhariNarayansthan,3,27.514156,85.736955,1809.477626,8,Spontaneous,"Open ground (park, playground, sports ground, other)",,,Public/Government,No,Unknown,Yes,Makeshift/tarpaulin shelter,,Yes,<25%,Yes,,,No,,,,,,Yes,Central Development Region,Bagmati,Kabhrepalanchok,Pokharinarayansyhan,3,,,,,46,334,9,0,25,122,12,168,2,11,6,6,20,45,117,239,21,33,166,2,9,4,1,0,1 hour,25/04/2015,None (Stay here),No,Fear of Landslide/aftershock ,,> 75%,No,Own,None,None,more than 75%,None,< 25%,< 25%,CGIs,,Tools,,Blankets,,Off-site (>20 minutes),Protected Well,,Protected Well,,,5-10 ltr,None,,Not so good (not hygienic),Yes,3,No,Provided / Installed,Self,No,On-site,No,No,Burning,,Yes,None,Yes,"Yes, Off-site",Yes,Borrowed cash,,,No,No,No,Diarrhea,,RTI,,Skin infections,,No,Yes,,Off-site (< 30 minutes) ,,Government,,No,,Yes,Off-site (>20 minutes) ,,>75%,>75%,Agriculture/Livestock,,0,Yes,Yes,No,,,,No,Yes,No,,,Yes,No,,No lighting,Local leader,,No,,Recovery plans,,Yes,No drinking water available  on site. No physical security on site. People living in fear.
Nepal,3,494,25-Jun-2015,,Gupse Pakha,,Yes,25-Apr-2015,,Western Development Region,Gandaki,Gorkha,Laprak,6,28.20732,84.78634,,,Spontaneous,"Open ground (park, playground, sports ground, other)",,,Public/Government,No,Unknown,Yes,Makeshift/tarpaulin shelter,,Yes,<50%,Yes,,,No,,,,,,No,Western Development Region,Gandaki,Gorkha,Laprak,5,Gandaki,Gorkha,,,500,3050,0,200,375,800,75,1450,75,75,175,375,375,750,900,1700,75,150,1600,35,50,11,40,15,1 hour,20/06/2015,None (Stay here),No,Fear of Landslide/aftershock ,,> 75%,No,Own,None,< 25%,more than 75%,None,< 25%,< 25%,CGIs,,Kitchen sets,,Other,Electricity,On-site (<20 minutes),Piped water (taps),,Piped water (taps),,,<5 ltr,None,,Good (Hygienic),Yes,12,No,Provided / Installed,Oxfam,No,On-site,Yes,No,Burning,,No,None,No,"Yes, On-Site",No,Food Distribution/Donation,,WFP,No,No,No,Other,Pnemonia,Diarrhea,,RTI,,No,Yes,,On-site,Government,Government,,No,,Yes,On-site (<20 minutes),Government,<50%,<75%,Agriculture/Livestock,,10,No,Yes,No,,,,No,Yes,Yes,Police,,Yes,No,,"Yes, there is lighting but it is NOT adequate",Mobile Phone,,Yes,Telecom,Access to services ,,Yes,
Nepal,3,495,23-Jun-2015,,Dhunche Bazaar,Near police office,Yes,28-Apr-2015,,Central Development Region,Bagmati,Rasuwa,Dhunche,5,28.11096,85.29698,,,Spontaneous,"Open ground (park, playground, sports ground, other)",,,Private,Yes,Unknown,Yes,Makeshift/tarpaulin shelter,,No,,,,,No,,,,,,No,Central Development Region,Bagmati,Rasuwa,Haku,Haku,Bagmati,Rasuwa,Haku,Haku,300,1740,60,60,360,360,0,840,0,60,240,300,180,540,360,720,120,120,900,7,4,12,0,0,2-3 hours,8/5/15,Nearest Village,No,Fear of Landslide/aftershock ,,> 75%,No,Own,< 25%,None,more than 75%,None,more than 75%,None,CGIs,,Other,bamboo,Other,money,On-site (<20 minutes),Spring/River,,Spring/River,,,>15 ltr,None,,Not so good (not hygienic),Yes,10,No,Provided / Installed,Drinking water office,No,On-site,No,No,Garbage pit,,Yes,None,No,"Yes, On-Site",Yes,Food Distribution/Donation,,Hydropower company and local group,No,No,No,Other,Dysentary,Diarrhea,,None,,No,Yes,,On-site,UNFPA,International Organization,,No,,Yes,Off-site (>20 minutes) ,,<75%,<75%,Agriculture/Livestock,,5,No,No,Yes,Family member/relative,,Boy,Yes,No,Yes,Police,,No,No,,"Yes, there is lighting but it is NOT adequate",Radio / News,,No,,Other,availability of land,Yes,need of land and difficult geographical location
Nepal,3,496,9-Jul-2015,,Barahbise,,Yes,29-Apr-2015,,Central Development Region,Bagmati,Sindhupalchok,Barabise,8,27.788889,85.897222,,,Spontaneous,Other,Slope land,,Private,Yes,Unknown,Yes,Makeshift/tarpaulin shelter,,Yes,None,Yes,,,No,,,,,,Yes,Central Development Region,Bagmati,Sindhupalchok,Barabise,8,Bagmati,Sindhupalchok,Barabise,9,310,1442,39,65,114,375,98,691,33,72,82,147,147,261,375,750,114,212,751,15,20,10,100,200,< 10 mins,42160,Nearest Village,Unknown,House damaged/destroyed,,> 75%,No,Own,None,< 25%,more than 75%,None,more than 75%,< 25%,Other,Gas,Kitchen sets,,Blankets,,On-site (<20 minutes),Piped water (taps),,Piped water (taps),,,Unknown,None,,Good (Hygienic),Yes,10,"Yes, next to each other/same Hand Washing Station",Provided / Installed,KTM bar abuse sanpharka munch,No,On-site,Yes,No,Burning,,No,None,No,"Yes, Off-site",Yes,Food Distribution/Donation,,,Yes,Yes,Yes,None,,None,,None,,Yes,Yes,,Off-site (1-2 hours) ,,Local Clinic/med practitioners,,No,,Yes,On-site (<20 minutes),,<75%,<75%,Trade,,5,No,No,No,,,,No,No,Yes,Self organized,,Yes,No,,"Yes, there is lighting and it is adequate",Families & friends,,Yes,Vdc,Safety & Security,,Yes,"Continue support need CGIs,"
Nepal,3,497,9-Jul-2015,,Vishamkhel,,No,,3-Jun-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,3,498,23-Jun-2015,,Syaubari,Lama Tole,Yes,28-Apr-2015,,Central Development Region,Bagmati,Rasuwa,Laharepouwa,8,27.986186,85.193341,,,Spontaneous,"Open ground (park, playground, sports ground, other)",,,Private,No,Unknown,Yes,Makeshift/tarpaulin shelter,,Yes,<25%,Yes,,,No,,,,,,Yes,Central Development Region,Bagmati,Rasuwa,Haku,8/9/15,Bagmati,Rasuwa,Haku,8/9/15,63,369,0,11,42,84,21,158,21,21,21,32,74,116,84,168,11,32,211,9,9,25,0,0,Longer,30/04/2015,Nearest Village,Yes,Lack of Access from landslide,,> 75%,No,Own,None,None,more than 75%,None,more than 75%,< 25%,CGIs,,None,,None,,On-site (<20 minutes),Spring/River,,Spring/River,,,5-10 ltr,None,,Not so good (not hygienic),Yes,10,No,Provided / Installed,Red Cross Society,No,On-site,No,No,Burning,,Yes,None,No,"Yes, On-Site",Yes,Food Distribution/Donation,,local groups,No,No,No,None,,None,,None,,No,No,No access,Off-site (>2 hours) ,,Government,,No,,Yes,Off-site (>20 minutes) ,,<50%,<75%,Agriculture/Livestock,,5,No,No,No,,,,No,No,No,,,No,No,,"Yes, there is lighting but it is NOT adequate",Families & friends,,No,,Shelter,,No,"high chance they will be relocated in future,shortage of relief"
Nepal,3,499,9-Jul-2015,,"Irrigation Office, Charighang 10",,Yes,25-Apr-2015,,Central Development Region,Janakpur,Dolakha,Bhimeswor Municipality,1,27.661386,86.049119,,,Spontaneous,"Open ground (park, playground, sports ground, other)",,,Private,No,Unknown,Yes,Makeshift/tarpaulin shelter,,No,,,,,No,,,,,,No,Central Development Region,Janakpur,Dolakha,Bhimeshwor Municipality,1,Janakpur,,,,20,64,1,4,5,21,0,31,1,2,3,7,5,10,21,42,3,3,33,0,6,2,8,10,< 10 mins,13/05/2015,Place of Habitual residence,No,House damaged/destroyed,,> 75%,No,Rent,None,< 25%,more than 75%,None,< 25%,< 50%,CGIs,,Kitchen sets,,Blankets,,On-site (<20 minutes),Piped water (taps),,Piped water (taps),,,Unknown,All of the above,,Not so good (not hygienic),No,5,No,Provided / Installed,"Samaritan's Purse   - 4
Self made-  1",No,On-site,No,No,Other,Collection by Municipality,No,None,No,"Yes, On-Site",Yes,Food Distribution/Donation,,Unknown /vdc,Yes,Yes,Yes,None,,None,,None,,Yes,Yes,,Off-site (< 30 minutes) ,,Local Clinic/med practitioners,,No,,Yes,Off-site (>20 minutes) ,,>75%,>75%,Daily Wage laborer,,10,No,No,No,,,,No,No,No,,,No,No,,No lighting,Radio / News,,No,,Shelter,,Yes,Living in makeshift and cgi shelter mostly displave from nearby area and increasing trend of leaving site and making private shelter in own and rented land due to monsoon.
Nepal,3,501,26-Jun-2015,,Chombar,,Yes,14-May-2015,,Western Development Region,Gandaki,Gorkha,Barpak,8,28.20197,84.73569,,,Spontaneous,"Open ground (park, playground, sports ground, other)",,,Private,Yes,Unknown,Yes,Tent,,No,,,,,No,,,,,,No,Western Development Region,Gandaki,Gorkha,Barpak,1,,,,,43,241,6,7,47,52,13,125,2,8,15,22,34,81,56,108,9,22,116,5,1,0,2,6,1 hour,15/05/2015,None (Stay here),No,Fear of Landslide/aftershock ,,> 75%,No,Own,None,more than 75%,< 25%,None,more than 75%,None,CGIs,,Other,Gas,Blankets,,On-site (<20 minutes),None,,Piped water (taps),,,5-10 ltr,None,,Good (Hygienic),Yes,5,"Yes, separate entrance/Hand Washing Station",Provided / Installed,Save the children,No,On-site,No,No,Burning,,No,None,No,"Yes, Off-site",Yes,Food Distribution/Donation,,"WFP, Red Cross",No,No,No,Other,Coughing,Diarrhea,,None,,No,Yes,,Off-site (< 30 minutes) ,,Government,,No,,Yes,Off-site (>20 minutes) ,,>75%,>75%,Agriculture/Livestock,,2,No,Yes,No,,,,No,Yes,No,,,Yes,No,,"Yes, there is lighting and it is adequate",Mobile Phone,,Yes,Social media (FM),Shelter,,Yes,"This is a already identified site where, most of HHs have tent and solar provided by a Korean organization."
