country,round,site_id,site_name,,survey_date,site_zone,site_district,site_municipality,site_latitude,site_longitude,site_open,site_date_close,site_class,site_type,,site_date_open,site_date_close_exp,site_access,site_owner,site_shelter,,smc_exist,smc_per_female,site_community,,,sma_exist,sma_type,,sma_name,,,regist_activity,,,,,,,,,,,,,,,origin_zone,origin_district,origin_municipality,,,,,,n_family,n_infants_male,n_child_male,n_youth_male,n_adult_male,n_elder_male,n_male,n_infants_female,n_infants,n_child_female,n_child,n_youth_female,n_youth,n_adult_female,n_adult,n_elder_female,n_elder,n_female,n_total,n_pregnant,n_lactating,n_pwd,n_chronic_ill,n_hoh_female,n_hoh_child,n_hoh_elder,n_min_ethnic,,site_idp_last,return_area,prev_displaced,return_prevent,,per_sleep_site,,per_hh_outside,per_hh_tents,per_hh_makeshift,per_hh_indoors,per_hh_electricity,per_hh_safecook,,,nfi_a,,nfi_b,,nfi_c,,,,water_location,water_source_np,,water_source_p,,water_avg,,,latrine_cond,n_latrine,latrine_lock,,latrine_gender,bathing_gender,hyg_waste,,hyg_open_def,hyg_station,hyg_evidence,food_access,food_market,food_source,,,food_sup_lac,food_sup_child,health_issue,,health_issue_b,,health_issue_c,,health_center,,health_center_dist,health_provider,,health_medicine,edu_access,edu_distance,per_sch_female,per_sch_male,,job_main,,per_hh_income,job_access,,job_cattle_site,food_land,job_recruit,,sec_provided,,sec_provider,,,,sec_reported,support_problem,,n_space_child,n_space_female,,,sec_mens_seg,,sec_min_discriminate,safe_male,safe_child,safe_female,site_lighting,info_src,,info_complaint,,info_main,,info_free,
Nepal,2,272,Adamghat,,28-May-2015,Bagmati,Dhading,Baireni,27.8060700,84.9428600,Yes,,Spontaneous,Collective Settlement / Centre,,,Unknown,Yes,Public / Government,Tents / Temporary shelter,,No,,,,,No,,,,,,Unknown,No,,No,,No,,No,,No,,No,,No,,,,,,,,,,20,2,3,12,33,2,52,2,4,1,4,16,28,32,65,4,6,55,107,0,2,0,1,2,2,0,2,,,Place of origin,No,House damaged / destroyed,,> 75%,Unknown,More than 75%,More than 75%,< 75%,None,None,None,Unknown,None,Plastic sheeting,,Bucket,,Kitchen sets,,Yes,Yes,Unknown,None,,Spring,,no answer,None,,No latrines,0,No,Yes,No,No,Burning,,Yes,Unknown,No,"Yes, on-site",Yes,Cash,,Unknown,Unknown,Unknown,None,,None,,None,,No,,Unknown,Unknown,,No,No,Unknown,Unknown,Unknown,Unknown,Trade,,50.00%,Yes,Yes,No,Yes,Unknown,,No,No,,,,,No,Unknown,,0,0,Unknown,Unknown,Unknown,,Unknown,No,No,No,No lighting,Radio / News,,Unknown,,Access to daily services,,Unknown,Site
Nepal,2,280,Majhigau,,28-May-2015,Bagmati,Kavrepalanchok,Chandeni Mandan,27.7155000,85.6551300,Yes,,Spontaneous,Transitional Centre,,25/04/2015,Unknown,No physical access,Private,Tents / Temporary shelter,,No,,,,,No,,,,,,No,Yes,Ramesh Bikals family,Yes,Dhaka community hospital,No,,Yes,crooked trails america,Yes,nepal army,No,,No,,Bagmati,Kavrepalanchok,Chandeni Mandan,2,Bagmati,Kavrepalanchok,Chandeni Mandan,2,105,4,30,75,150,30,289,2,6,16,46,50,125,170,320,35,65,273,562,2,4,4,1,3,0,40,0,25/04/2015,25/04/2015,Place of origin,No,House damaged / destroyed,,> 75%,No,More than 75%,< 75%,None,None,More than 75%,< 25%,None,More than 75%,Plastic sheeting,,Kitchen sets,,Blankets,,Yes,Yes,On-site (>20 minutes),unprotected well,,Piped water supply,,10-15 liters,Other,dried up,Non usable,5,Yes,No,No,No,Burning,,Yes,None,Yes,"Yes, on-site",No,Distribution,,No,No,No,RTI,,Other,skin disease,None,,Yes,Yes,On-site (<3 km),International NGOs,,Yes,No,Unknown,,,,Daily laborer,,5.00%,No,No,Yes,Yes,No,,Yes,Yes,Police,,None,,No,Assistance did not respond,,0,0,Yes,No,No,,No,No,No,No,No lighting,Radio / News,,Yes,Unknown,Shelter,,Yes,Site
Nepal,2,287,Garudkund Sibir,,1-Jun-2015,Bagmati,Bhaktapur,Bhaktapur Municipality,,,Yes,,Spontaneous,Transitional Centre,,12/5/15,>2 months,Yes,Public / Government,Tents / Temporary shelter,,Yes,None,Yes,,,No,,,,,,Yes,Yes,ENPHO toilet,No,,No,,No,,No,,No,,No,,Bagmati,Bhaktapur,Bhaktapur Municipality,1,Bagmati,Bhaktapur,Bhaktapur Municipality,1,89,1,4,5,8,5,23,2,3,4,8,10,15,8,16,5,10,29,89,0,1,1,4,12,0,1,1,25/04/2015,12/5/15,Place of origin,No,House damaged / destroyed,,> 75%,No,None,More than 75%,< 25%,None,More than 75%,< 50%,< 50%,<25%,Mosquito nets,,Blankets,,None,,No,Unknown,On-site (<20 minutes),Water truck,,Water truck,,<5 liters,None,,Not so good,4,Yes,Yes,Yes,No,Other,Municipality collect,No,None,Yes,"Yes, on-site",Yes,Cash,,Unknown,No,No,None,,None,,None,,Yes,Unknown,On-site (<3 km),Government,,Yes,Unknown,Unknown,,,,Agro-pastoralism,,80.00%,Yes,No,No,Yes,No,,Yes,Unknown,Self organized,,,,No,Unknown,,0,2,Unknown,Unknown,No,,Unknown,No,No,No,"Yes, there is lighting but it is not adequate",Families & friends,,Unknown,,Recovery plans,,No,Site
Nepal,2,288,Sano Byasi,,1-Jun-2015,Bagmati,Bhaktapur,Bhaktapur Municipality,,,Yes,,Planned,Camp,,26/04/2015,Unknown,Yes,Public / Government,Tents / Temporary shelter,,No,,,,,No,,,,,,Yes,Yes,Municipality,No,,Yes,Red cross/ Nepal Army,Yes,Salvation Army,No,,No,,No,,Bagmati,Bhaktapur,Bhaktapur Municipality,10,Bagmati,Bhaktapur,Bhaktapur Municipality,9,49,6,17,43,92,30,188,4,10,21,38,48,91,98,190,32,62,203,391,0,20,0,0,5,0,1,4,26/04/2015,12/5/15,Place of origin,No,House damaged / destroyed,,> 75%,No,None,More than 75%,< 25%,None,More than 75%,< 50%,< 50%,None,Mosquito nets,,Blankets,,Soap,,Yes,No,On-site (<20 minutes),Water truck,,Water truck,,10-15 liters,None,,Not so good,5,Yes,Yes,Yes,No,Garbage pit,,No,None,Yes,"Yes, on-site",Yes,Cash,,Yes,Yes,Yes,None,,None,,None,,Yes,Yes,Off-site (<3 km),Government,,Yes,Yes,Off-site (<20 minutes),>75%,>75%,Off-site,Agro-pastoralism,,50.00%,No,No,No,No,No,,No,No,,,,,No,Not enough assistance for all entitled,,0,2,No,No,No,,No,Yes,Yes,Yes,"Yes, there is lighting and it is adequate",Authorities,,No,,Work opportunities,,Yes,Priority site
Nepal,2,289,"Bhuikhel, Swoyambhu",,2-Jun-2015,Bagmati,Kathmandu,Kathmandu Municipality ,27.7125100,85.2934000,Yes,,Planned,Camp,,25/04/2015,Unknown,Yes,Public / Government,Tents / Temporary shelter,,Yes,,Yes,,,No,International NGO,,Tzu-Chi Foundation,Pemba Lama,,No,Yes,Self help volunteer,Yes,Tzu-Chi Foundation,Yes,Self bought,Yes,Tzu-Chi Foundation,No,,No,,No,,Bagmati,Kathmandu,Kathmandu Municipality ,15,Bagmati,Sindhupalchok,Tatopani,Tatopani,250,13,53,66,171,66,369,13,26,13,66,105,171,171,342,105,171,407,776,4,15,5,15,10,0,6,0,25/04/2015,1/6/15,Place of origin,No,House damaged / destroyed,,> 75%,No,None,More than 75%,None,None,None,None,None,None,Plastic sheeting,,Other,Water,Other,"Medical service, Ration,cooking utensils, plates",Yes,Yes,Off-site (>20 minutes),None,,Other,Have to buy,<5 liters,None,,Good,6,Yes,Yes,Yes,No,Garbage pit,,No,"Yes, but no soap / water inside",No,"Yes, on-site",Yes,Distribution,,No,No,No,Diarrhea,,Other,Headache,Other,"Joint pain, common cold",Yes,No,On-site (<3 km),International NGOs,,No,No,Unknown,,,,Daily laborer,,30.00%,No,No,No,No,Unknown,,Yes,Yes,Police,,Alcohol/drug-related disturbance,,No,Not enough assistance for all entitled,,1,0,Yes,No,No,,No,No,No,No,"Yes, there is lighting but it is not adequate",Families & friends,,Yes,Local Leaders,Access to daily services,,Yes,Priority site
Nepal,2,290,Bramhayanipeeth,,2-Jun-2015,Bagmati,Bhaktapur,Bhaktapur Municipality,27.4026000,85.2635000,Yes,,Spontaneous,Transitional Centre,,30/04/2015,>2 months,Yes,Public / Government,Community Center,,Yes,<50%,Yes,,,No,,,,,,Yes,Yes,Municipality,No,,No,,Yes,Municipality- 1 sack of rice,Yes,Police,No,,No,,Bagmati,Bhaktapur,Bhaktapur Municipality,Bhaktapur-1,Bagmati,Bhaktapur,Bhaktapur Municipality,Bhaktapur-1,65,2,15,12,100,30,159,2,4,10,25,15,27,10,110,25,55,62,221,1,10,4,2,0,0,0,1,30/04/2015,30/04/2015,Place of origin,No,House damaged / destroyed,,> 75%,No,None,None,None,More than 75%,More than 75%,More than 75%,None,None,Other,"Toilet, Medical Facility",Kitchen sets,,None,,Yes,Yes,On-site (<20 minutes),Spring,,Water truck,,10-15 liters,None,,Not so good,2,No,Yes,Yes,No,Garbage pit,,No,None,Yes,"Yes, on-site",Yes,Cash,,Yes,No,No,None,,None,,None,,Yes,Yes,Off-site (<3 km),Government,,No,Yes,Off-site (<20 minutes),>75%,>75%,Off-site,Agro-pastoralism,,0.00%,No,No,No,No,No,,Yes,No,Police,,,,No,None,,0,0,Yes,Unknown,No,,No,No,No,No,No lighting,Social media,,No,,Shelter,,Yes,Priority site
Nepal,2,291,Sahid Smarak Khel Maidan,,2-Jun-2015,Bagmati,Bhaktapur,Bhaktapur Municipality,,,Yes,,Spontaneous,Host Community,,12/5/15,>2 months,Yes,Public / Government,Other,Tin Sheet Shelter under construction,No,,,,,No,,,,,,No,Yes,Bhaktapur Municipality: 2000 Ltrs/day.,Yes,One time support from Red Cross,Yes,One time support from Red Cross,No,,Yes,Nepal Police,No,,No,,Bagmati,Bhaktapur,Bhaktapur Municipality,Bhaktapur-15,Bagmati,Sindhupalchok,,,130,0,19,52,293,26,390,0,0,19,38,78,130,306,599,52,78,455,845,0,2,0,8,7,0,1,1,12/5/15,,Place of origin,No,House damaged / destroyed,,> 75%,Unknown,None,More than 75%,< 25%,None,< 25%,None,More than 75%,<25%,Mosquito nets,,Kitchen sets,,None,,Yes,Yes,Unknown,Other,Na Pukhu pond,Water truck,,<5 liters,None,,Not so good,7,Yes,Yes,No,No,Other,Dustbins provided by Municipality,No,None,Yes,No,Yes,Other,Cash/Own Cultivated,No,Yes,Yes,None,,None,,None,,Yes,Yes,On-site (<3 km),Government,,Yes,Yes,On-site (<20minutes),>75%,>75%,Onsite,Other,Agriculture/Livestock/Daily Wage Laborer,90.00%,No,No,No,Yes,No,,Yes,No,Police,,,,No,Unknown,,0,0,Unknown,No,No,,No,Yes,Yes,Yes,"Yes, there is lighting but it is not adequate",Families & friends,,Yes,Police,Recovery plans,,Yes,Site
Nepal,2,292,Yellow Gumba / Namgel,,2-Jun-2015,Bagmati,Kathmandu,Kathmandu Municipality ,27.7261200,85.2829200,Yes,,Planned,Collective Settlement / Centre,,8/5/15,Unknown,Yes,Private,Tents / Temporary shelter,,Yes,<25%,No,,,No,Other,Management of reconstruction,Langtang Disaster,Fingo Tamang,,No,Yes,Unite Nepal+ SMC,Yes,Turky organization,Yes,Self help individual,Yes,Families and friends of IDPS,Yes,Unite Nepal,Yes,Hamro Sahayog Organization,No,,Bagmati,Rasuwa,Langtang,1 to 9,Bagmati,Rasuwa,Langtang,1 to 9,126,6,26,38,132,25,227,7,13,7,33,69,107,151,283,50,75,284,511,2,3,2,0,5,2,53,1,28/04/2015,4/5/15,Place of origin,No,House damaged / destroyed,,> 75%,Yes,None,More than 75%,None,None,More than 75%,More than 75%,None,More than 75%,Other,Cash,Other,Vegetable,Other,"Cooking gas ,dress, school vest for kids, food",Yes,Yes,On-site (<20 minutes),Water truck,,Water truck,,<5 liters,odor/smell,,Not so good,5,Yes,Yes,No,Yes,Garbage pit,,No,"Yes, but no soap / water inside",Yes,"Yes, on-site",Yes,Distribution,,No,Yes,Yes,None,,Other,Common cold,Other,Fever,Yes,Yes,On-site (>3 km),Other,Yellow Gumba,Yes,No,Unknown,,,,Agro-pastoralism,,0.00%,No,No,No,No,No,,Yes,No,Police,,,,No,Not enough assistance for all entitled,,0,0,No,No,No,,No,Yes,Yes,Yes,"Yes, there is lighting but it is not adequate",Local leader,,Yes,Local Leaders,Other,Get back home,Yes,Priority site
Nepal,2,294,Majhgaun,,28-May-2015,Bagmati,Dhading,Goganpani,27.7845300,85.0489000,Yes,,Spontaneous,Transitional Centre,,26/04/2015,Unknown,Yes,Private,Tents / Temporary shelter,,No,,,,,No,,,,,,Unknown,No,,No,,No,,Yes,"GON, INGO/NGO",No,,No,,No,,Bagmati,Dhading,Goganpani,"Goganpani-3, Majhgaun",,,,,40,7,11,22,73,4,117,0,7,11,22,29,51,73,146,4,8,117,234,1,2,1,0,8,0,1,0,26/04/2015,26/04/2015,Habitual resident,No,House damaged / destroyed,,> 75%,No,None,< 75%,< 25%,None,< 75%,< 25%,< 25%,<25%,Kitchen sets,,Mosquito nets,,Blankets,,Yes,Yes,Off-site (>20 minutes),Spring,,Protected well,,>15 liters,None,,Non usable,6,No,Yes,No,No,No waste disposal,,No,Yes,Yes,"Yes, off-site",Yes,Cash,,No,No,No,RTI,,Diarrhea,,Dysentery,,Yes,No,On-site (<3 km),Government,,No,No,Unknown,,,,Agro-pastoralism,,50.00%,No,Yes,Yes,Yes,No,,No,No,,,,,No,Lack of documentation,,0,0,Yes,Unknown,Yes,Within home but different room,No,Yes,Yes,Yes,"Yes, there is lighting and it is adequate",Radio / News,,No,,Access to daily services,,Yes,Site
Nepal,2,484,Dhansakharka,,4-Jun-2015,Bagmati,Dhading,Dhading Besi,27.9157100,84.8892600,Yes,,Planned,Camp,,13/05/2015,Unknown,Yes,Private,Tents / Temporary shelter,,Yes,<25%,Yes,,,No,,,,,,Yes,No,,Yes,Government of Nepal,Yes,Red Cross,Yes,"Christian Mission, Red Cross",No,,No,,No,,Bagmati,Dhading,Lapa,2,Bagmati,Dhading,Tipling,"3,7",105,42,36,156,156,6,396,36,78,30,66,162,318,156,312,6,12,390,786,8,33,13,3,3,0,2,0,13/05/2015,3/6/15,None (stay here),No,Other,Village not okey to live because landslide,> 75%,No,None,More than 75%,None,None,None,None,None,<25%,Kitchen sets,,Blankets,,Mosquito nets,,Yes,Yes,Off-site (>20 minutes),unprotected well,,Protected well,,5-10 liters,all of the above,,Not so good,4,No,No,No,No,No waste disposal,,Yes,None,No,"Yes, on-site",Yes,Distribution,,No,No,No,Diarrhea,,Malnutrition,,RTI,,Yes,No,Off-site (>3 km),Government,,No,No,Unknown,,,,Daily laborer,,5.00%,No,No,No,No,No,,No,No,,,,,No,Not enough assistance for all entitled,,0,0,Yes,No,No,,No,Yes,Yes,Yes,No lighting,Mobile phone,,No,,Access to daily services,,Yes,Priority site
Nepal,2,485,Kumaltole,,4-Jun-2015,Bagmati,Dhading,Dhading Besi,27.9183900,84.8904100,Yes,,Spontaneous,Collective Settlement / Centre,,30/05/2015,Unknown,Yes,Private,Tents / Temporary shelter,,Yes,<25%,Yes,,,No,,,,,,Yes,No,,Yes,Government of Nepal,Yes,Red Cross,Yes,"Red Cross, Local Church",No,,No,,No,,Bagmati,Dhading,Lapa,"1,3,6,7",Bagmati,Dhading,Gumdi,7,71,4,21,71,124,21,241,7,11,14,35,46,117,117,241,18,39,202,1371,2,16,2,4,17,13,0,0,30/05/2015,3/6/15,None (stay here),No,Other,Risk of Natural Disaster in the place of Habitual Residence,> 75%,No,None,More than 75%,None,None,None,None,None,None,Kitchen sets,,Mosquito nets,,,,Yes,Yes,Off-site (>20 minutes),Spring,,Spring,,5-10 liters,None,,Not so good,2,No,Yes,No,No,No waste disposal,,Yes,None,No,No,Yes,Cash,,No,No,No,Diarrhea,RTI,Malnutrition,,,,Yes,No,Off-site (>3 km),Government,,No,No,Unknown,,,,None,,0,No,No,No,No,No,,No,No,,,,No,,Not enough assistance for all entitled,,0,0,Yes,No,No,,No,Yes,Yes,Yes,No lighting,Radio / News,,No,,access to daily services,,Yes,Priority site
Nepal,2,486,Damgade,,4-Jun-2015,Bagmati,Dhading,Dhading Besi,27.9221000,84.8934400,Yes,,Planned,Camp,,20/05/2015,Unknown,Yes,Private,Tents / Temporary shelter,,Yes,<25%,Yes,,,No,,,,,,Yes,Yes,"Unicef,redcross",Unknown,,Yes,"Government of Nepal, Red Cross",Yes,"Gon,redcross",No,,No,,No,,Bagmati,Dhading,Rigaun,"1,4,5,7,9",Bagmati,Dhading,Lapa,2,95,16,5,37,105,21,184,21,37,26,31,47,84,105,210,10,31,209,393,5,26,1,2,2,0,0,0,15/05/2015,3/6/15,None (stay here),No,Basic infrastructures damage,,> 75%,No,None,More than 75%,None,None,None,None,None,<25%,Kitchen sets,,Mosquito nets,,Blankets,,Yes,Yes,Off-site (>20 minutes),Piped water supply,,Piped water supply,,5-10 liters,suspended solids,,Not so good,3,No,Yes,No,No,No waste disposal,,Yes,None,No,"Yes, on-site",Yes,Distribution,,No,No,No,RTI,,Diarrhea,,Malnutrition,,Yes,No,Off-site (>3 km),Government,,No,No,Unknown,,,,None,,0.00%,No,No,No,No,No,,No,No,,,,,No,Not enough assistance for all entitled,,0,0,Yes,No,No,,No,Yes,Yes,Yes,No lighting,Mobile phone,,No,,Access to daily services,,Yes,Priority site
Nepal,2,491,Boudha,,8-Jun-2015,Bagmati,Kathmandu,Kathmandu Municipality,27.4305700,85.2175500,Yes,,Spontaneous,Collective Settlement / Centre,,4/26/15,>2 months,Yes,Private,Tents / Temporary shelter,,Yes,<25%,Yes,,,No,,,,,,Yes,No,,No,,No,,No,,No,,No,,No,,Bagmati,Sindhupalchok,Phulpingkatti,9,Bagmati,Sindhupalchok,Tatopani,9,95,0,23,56,124,11,214,11,11,11,34,23,79,90,214,11,22,146,360,9,0,3,0,3,1,0,300,26/04/2015,2/6/15,Place of origin,No,House damaged / destroyed,,> 75%,No,None,None,More than 75%,None,None,< 25%,None,None,Plastic sheeting,,Blankets,,Other,Tent for children (Space),Yes,Yes,On-site (<20 minutes),Water truck,,Water truck,,>15 liters,odor/smell,,Not so good,2,Yes,No,No,No,Other,Municipality Vehicle,No,None,No,"Yes, on-site",Yes,Distribution,,No,No,No,None,,None,,None,,No,,Unknown,Unknown,,,No,Unknown,,,,None,,10%,No,No,No,No,No,,Yes,No,Police,,,,No,None,,0,0,Yes,No,No,,No,Yes,Yes,Yes,No lighting,Mobile phone,,No,,Recovery plans,,Yes,Priority site
Nepal,2,492,"Tarisuhara, Simthali 7",,6-May-2015,Bagmati,Kavrepalanchok,Simthali,27.3980600,85.4652200,Yes,,Spontaneous,Transitional Centre,,25/04/2015,>2 months,Yes,Private,Tents / Temporary shelter,,No,,,,,No,,,,,,No,No,,No,,No,,Yes,Once by VDC,No,,No,,No,,Bagmati,Kavrepalanchok,Simthali,7,,,,,65,8,18,62,170,45,303,9,17,22,40,78,140,188,358,53,98,350,653,7,11,2,5,0,0,11,553,25/04/2015,25/04/2015,Place of origin,No,House damaged / destroyed,,> 75%,No,None,< 25%,More than 75%,None,More than 75%,More than 75%,None,None,Mosquito nets,,CGI,,Other,pipe for water supply,Yes,Yes,Off-site (>20 minutes),Spring,,Spring,,10-15 liters,suspended solids,,No latrines,0,No,No,No,No,Garbage pit,,Yes,None,No,No,No,Distribution,,No,No,No,Diarrhea,,RTI,,Other,Cough,No,,Unknown,Unknown,,No,No,Unknown,,,,Agro-pastoralism,,0.00%,No,No,Yes,Yes,No,,No,No,,,,,No,Some specific group are excluded,,0,0,Yes,No,No,,No,No,No,No,No lighting,Radio / News,,No,,Distribution,,Yes,Priority site
Nepal,2,493,Dhuche,,6-May-2015,Bagmati,Kavrepalanchok,Narayansthan,27.3081600,85.4443300,Yes,,Spontaneous,Collective Settlement / Centre,,30/04/2015,Unknown,Yes,Public / Government,Tents / Temporary shelter,,No,,,,,No,,,,,,No,No,,No,,No,,Yes,Personal support,Yes,Police/Army,No,,No,,Bagmati,Kavrepalanchok,Pokhari Narayansthan,3,,,,,50,7,6,60,85,12,170,3,10,2,8,48,108,100,185,13,25,166,336,1,6,6,2,2,2,2,358,30/04/2015,1/5/15,Habitual resident,No,Lack of safety,,> 75%,No,None,More than 75%,More than 75%,None,None,< 75%,None,<25%,Plastic sheeting,,Blankets,,None,,Yes,Yes,Off-site (>20 minutes),Spring,,Spring,,10-15 liters,None,,No latrines,0,No,No,No,No,Burning,,Yes,None,No,No,No,Distribution,,No,No,No,RTI,,Diarrhea,,Dysentery,,No,,Unknown,Unknown,,No,Yes,Off-site (>20 minutes),>75%,>75%,Off-site,Agro-pastoralism,,0.00%,No,No,No,No,No,,Yes,No,Police,,,,No,Assistance did not respond,,0,0,Yes,No,No,,No,No,No,No,No lighting,Mobile phone,,No,,Shelter,,Yes,Priority site
Nepal,2,495,Dhunche Bazaar,,4-Jun-2015,Bagmati,Rasuwa,Dhunche,28.1109600,85.2969800,Yes,,Pre identified site / Open Space,Host Community,,2/5/15,Unknown,Yes,Private,Tents / Temporary shelter,,No,,,,,No,,,,,,No,Yes,Government of Nepal,Yes,Government of Nepal,Yes,Goal Organization,Yes,Upper Trishuli Hydropower,Yes,Local Authority,No,,No,,Bagmati,Rasuwa,Haku,"2,3,4,5,6,7",,,,,350,37,147,295,405,405,1289,37,74,166,313,295,590,424,829,37,442,959,2248,25,60,6,5,44,50,50,1800,2/5/15,3/6/15,None (stay here),No,Other,Due to risk of landslide,> 75%,No,None,More than 75%,None,None,< 25%,None,None,None,CGI,,Kitchen sets,,Blankets,,Yes,Yes,On-site (<20 minutes),Piped water supply,,Piped water supply,,5-10 liters,None,,Not so good,15,No,Yes,No,No,Garbage pit,,Yes,None,No,"Yes, on-site",Yes,Distribution,,No,Yes,Yes,Diarrhea,,Other,Fever,Dysentery,,Yes,Yes,On-site (<3 km),Government,,Yes,No,Unknown,,,,Agro-pastoralism,,0.00%,No,No,No,No,No,,Yes,No,Police,,,,No,Not enough assistance for all entitled,,1,1,Yes,No,No,,No,No,No,No,"Yes, there is lighting but it is not adequate",Authorities,,Yes,Local Leaders,Shelter,,Yes,Priority site
Nepal,2,496,Barahbise,,9-Jun-2015,Bagmati,Sindhupalchok,Barahbise,27.7888890,85.8972220,Yes,,Spontaneous,Transitional Centre,,25/04/2015,Unknown,Yes,Private,Tents / Temporary shelter,,Yes,None,Yes,,,No,Individual / Private,,barabise ktm samparka manch,Sovit Man Stha,98451032083,Yes,No,,No,,No,,No,,No,,Yes,Unknown,No,,Bagmati,Sindhupalchok,barabise,8,Bagmati,Sindhupalchok,barabise,9,310,31,93,78,527,47,776,0,31,16,109,93,171,465,992,93,140,667,1442,15,20,10,50,35,15,200,6,25/04/2015,24/05/2015,"None, stay here",No,House damaged / destroyed,,>75%,No,None,<25%,>75%,None,>75%,<25%,None,None,Kitchen sets,,Bucket,Dust bin,Blankets,,Yes,Yes,On-site (<20 minutes),Piped water supply,,Piped water supply,,>15 liters,None,,Good,20,Yes,Yes,Yes,No,Burning,,No,None,No,"Yes, off-site",Yes,Distribution,,Yes,Yes,Yes,Diarrhea,NONE,None,,None,,Yes,Yes,Off-site (<3 km),Local clinic/med practitioners,,Yes,Yes,Off-site (<20 minutes),>75%,>75%,Onsite,Trade,,4%,No,No,No,No,No,,Yes,No,Self organized,,Alcohol/drug-related disturbance,,Yes,None,,1,0,No,Unknown,No,,No,Yes,Yes,Yes,"Yes, there is lighting but it is not adequate",Families & friends,,Yes,Village Development Committee,Situation in areas of origin,,Yes,Priority site
Nepal,2,497,Vishamkhel,,29-May-2015,Bagmati,Makwanpur,Chitlang,27.6629100,85.1489300,Yes,,Spontaneous,Other,Individual Camps,25/04/2015,Unknown,Yes,Private,Tents / Temporary shelter,,Yes,None,Yes,,,No,,,,,,No,No,,No,,Yes,VDC,Yes,VDC,Yes,Nepal Army,No,,Yes,VDC,Narayani,Makwanpur,Chitlang,Chitlang 9,,,,,70,2,14,28,90,35,169,2,4,28,42,75,103,94,184,41,76,240,409,3,15,6,2,6,64,0,0,26/04/2015,,Nearest village,Yes,House damaged / destroyed,,> 75%,Yes,None,More than 75%,< 25%,None,More than 75%,< 50%,More than 75%,<25%,Plastic sheeting,,Blankets,Zinc Sheets,,,Yes,Yes,On-site (<20 minutes),Piped water supply,,Piped water supply,,>15 liters,None,,Good,62,Yes,Yes,No,No,Garbage pit,,No,"Yes, but no soap / water inside",No,"Yes, on-site",Yes,Distribution,,No,No,No,Diarrhea,RTI,None,,,,No,,Unknown,Unknown,,,No,Unknown,,,,Agro-pastoralism,,50%,Yes,No,Yes,Yes,Unknown,,Yes,No,Police,,,No,,Assistance did not respond,,0,0,No,No,No,,No,No,No,No,"Yes, there is lighting but it is not adequate",Radio / News,,Yes,Local Leaders,shelter,,Yes,Priority site
Nepal,2,498,Syaubari,,4-Jun-2015,Bagmati,Rasuwa,Laharepauwa,28.0045500,85.2100900,Yes,,Spontaneous,Host Community,,20/05/2015,Unknown,Yes,Private,Tents / Temporary shelter,,Yes,<25%,Yes,,,No,,,,,,Yes,Yes,Locals,No,,Yes,Red Cross Nuwakot,Yes,Former CA member.,No,,No,,No,,Bagmati,Rasuwa,Haku,8,Bagmati,Rasuwa,Haku,9,60,5,20,20,45,10,100,15,20,5,25,20,40,50,95,5,15,95,195,7,25,2,3,6,2,2,194,20/05/2015,2/6/15,None (stay here),No,Other,Risk of landslide,> 75%,No,None,More than 75%,None,None,None,None,None,None,Other,Cooking Gas,Blankets,,CGI,,Yes,Yes,On-site (<20 minutes),Piped water supply,,Piped water supply,,5-10 liters,suspended solids,,Not so good,20,No,Yes,Yes,No,Garbage pit,,Yes,Yes,Yes,"Yes, on-site",Yes,Distribution,,No,Yes,Yes,Other,Common Cold,Other,Fever,Other,Eye infection,No,,Unknown,Unknown,,No,Yes,Off-site (>20 minutes),>75%,>75%,Off-site,Agro-pastoralism,,0.00%,No,No,No,No,Unknown,,Yes,No,Other,Locals,,,No,Not enough assistance for all entitled,,1,1,Yes,No,No,,No,No,No,No,No lighting,Local leader,,No,,Shelter,,Yes,Priority site
Nepal,2,151,Tudikhel,,13-Jun-2015,Bagmati,Sindhupalchok,Chautara,27.7777780,85.7122220,Yes,,Spontaneous,Collective Settlement / Centre,,26/04/2015,Unknown,Yes,Public / Government,Tents / Temporary shelter,,No,,,,,No,International NGO,,ACTED,Simon Delorme,9818250804,Yes,Yes,British Red Cross,Yes,Norwegian RC + Handicap International,Yes,Various actors,No,,No,,No,,No,,Bagmati,Sindhupalchok,Chautara Municipality,3,,,,,107,,20,45,106,12,183,,0,16,36,61,106,135,241,12,24,224,407,2,5,3,30,5,0,0,6,25/04/2015,5/12/15,Place of origin,No,House damaged / destroyed,,> 75%,No,None,More than 75%,< 25%,None,None,< 25%,None,<25%,Kitchen sets,,Other,Electricity,Mosquito Nets,,Yes,Yes,On-site (<20 minutes),Piped water supply,,Piped water supply,,10-15 liters,All of above,,Not so good,12,Yes,Yes,Yes,Yes,Other,Collection by Nowegian RedCross,No,Yes,No,"Yes, on-site",Yes,Cash,,Unknown,Unknown,Yes,Other,Dust Allergy,RTI,,None,,Yes,Yes,On-site (<20 minutes),Government,,Yes,Yes,Unknown,>75%,>75%,Onsite,Employed,,60%,Yes,No,No,Yes,Unknown,,Yes,No,Police,,None,,Unknown,Misuse of aid,,1,0,No,No,No,,No,Yes,Yes,Yes,No lighting,Families & friends,,Yes,Nagar Bikas,Recovery plans,,Yes,Priority site
