country,round,Column1,survey_date,Column2,Column3,enum_sex,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,site_id,site_name,Column28,Column29,site_open,site_date_open,site_date_close,site_location,site_zone,site_district,site_municipality,Column30,site_latitude,site_longitude,Column31,Column32,site_class,site_type,Column33,Column34,site_date_close_exp,Column35,Column36,site_access,Column37,site_owner,site_shelter,Column38,smc_exist,smc_per_female,site_community,Column39,Column40,sma_exist,sma_type,Column41,sma_name,Column42,Column43,regist_activity,origin_zone,origin_district,origin_municipality,Column44,Column45,Column46,Column47,Column48,n_family,n_total,n_infants_male,n_child_male,n_youth_male,n_adult_male,n_elder_male,n_male,n_infants_female,n_infants,n_child_female,n_child,n_youth_female,n_youth,n_adult_female,n_adult,n_elder_female,n_elder,n_female,n_pregnant,n_pregnant_adult,n_pregnant_youth,n_lactating,n_pwd,n_child_sep,n_hoh_female,n_hoh_child,n_hoh_elder,n_min_ethnic,n_chronic_ill,site_dist_origin,site_idp_last,prev_displaced,return_area,Column49,return_prevent,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,per_sleep_site,Column65,Column66,Column67,Column68,prev_own,per_hh_outside,per_hh_indoors,pe_hh_tents,Column69,per_hh_makeshift,Column70,Column71,per_hh_electricity,per_hh_safecook,nfi_a,Column72,nfi_b,Column73,nfi_c,Column74,water_location,Column75,water_source_np,Column76,water_source_p,Column77,Column78,water_treated,Column79,water_cons,water_remark,Column80,latrine_cond,n_latrine,latrine_gender,n_latrine_male,n_latrine_female,Column81,n_latrine_disable,Column82,latrine_install,Column83,latrine_site,latrine_time,Column84,bathing_gender,latrine_light,latrine_lock,hyg_station,Column85,hyg_evidence,Column86,hyg_waste,Column87,hyg_open_def,food_access,food_market,Column88,food_source,Column89,Column90,food_fuel,Column91,Column92,Column93,food_sup_lac,food_sup_child,health_issue,Column94,health_issue_b,Column95,health_issue_c,Column96,Column97,Column98,Column99,Column100,Column101,Column102,Column103,Column104,Column105,Column106,Column107,Column108,Column109,health_psych,health_psych_rem,health_antenat,Column110,Column111,health_center_dist,Column112,health_provider,Column113,Column114,edu_access,edu_access_f,edu_access_i,edu_distance,Column115,Column116,Column117,per_sch_female,per_sch_male,Column118,Column119,Column120,Column121,Column122,Column123,Column124,Column125,Column126,Column127,Column128,Column129,Column130,Column131,Column132,Column133,job_main,job_main_other,n_hh_income,job_access,Column134,job_cattle_site,job_offer,job_offer_how,Column135,job_offer_to,job_abr,Column136,job_abr_in,job_abr_family,job_recruit,Column137,food_land,Column138,Column139,Column140,Column141,sec_provided,sec_reported,sec_provider,Column142,sec_issue,Column143,Column144,Column145,Column146,Column147,Column148,n_space_child,n_space_female,Column149,gbv_report,sec_mens_seg,Column150,sec_min_discriminate,safe_male,site_unsafe_male,Column151,safe_child,site_unsafe_child,Column152,safe_female,site_unsafe_female,Column153,sight_lighting,hyg_f_product,winter_move,Column154,Column155,Column156,winter_shelter,Column157,Column158,winter_a,Column159,winter_b,Column160,winter_c,Column161,Column162,Column163,Column164,Column165,Column166,Column167,Column168,Column169,Column170,Column171,Column172,info_src_female,Column173,info_src_male,Column174,info_complaint,Column175,Column176,Column177,info_main,Column178,info_free,Column179,Column180,Column181,Column182,Column183,Column184,Column185,Column186,Column187,Column188,Column189,Column190,Column191,Column192,Column193,Column194,Column195,Column196,Column197,Column198,Column199,Column200,Column201,Column202,Column203,Column204,Column205
Nepal,9,,29/11/16,,,Male,,Male,,,,,,Male,,,,,,,,,,,,,,,,,649,Dekocha (Khowpa College),Existed in R7,,Open,22/08/2015,,Urban,Bagmati,Bhaktapur,Bhaktapur Municipality,5,27.677064,85.432566,1324,,Spontaneous,"Open ground (park, playground, sports ground, other) ",,Yes,Don't know,Not closing,,Yes,No,Public/Government,Temporary Shelter (CGIs),,Yes,< 50%,Yes,,,Yes,International NGO,,IOM,,,No,Bagmati,Bhaktapur,Bhaktapur,5,,,,,25,86,0,0,13,28,5,46,2,2,2,2,6,19,27,55,3,8,40,2,2,0,4,3,0,5,0,3,2,1,<10 mins,25/04/15,No,Nearest Village,,House damaged/destroyed   ,,Yes,50,No,Yes,No,No,No,No,No,No,No,,Lack of access to livelihood at the site,,> 75%,No,Other,No,No,> 75%,None,None,> 75%,None,None,None,,> 75%,> 75%,Blankets,,None,,None,,On-site (<20 minutes),No,Water truck,,Water truck,,Manav Astha Nepal,No treatment,,10-15 liters,None,,Good (Hygienic),5,"Yes, next to each other/same HWS",0,0,0,2,0,Built by displaced communities,,On-site,Both times,Yes,Yes,No,Yes,4,Yes,Yes,No,Garbage pit,,No,No,Yes,< 1 hour,Own Cash,,,Yes,Available for purchase from market,,No,No,No,None,,None,,None,,Mosquito net,,0,0,1,1,0,0,0,,,No,No,No,,Yes,,,Off-site (<30 minutes),,Government,,Yes,Yes,Yes,No,On-site (<20 minutes),Government,,,> 75%,> 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,100,Yes,Lower,No,No,,,,No,,,No,No,,Yes,Agriculture,,Agriculture,,Yes,No,Self organized,,None,,None,,Yes,No,,0,0,Yes,No,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",Yes,No,,Other,Nothing,No,Does not protect from cold,,Blanket,,CGIs,,Winter footwear,,In shelter where people sleep,Yes,Other,,Yes,,Yes,,Yes,Government,,Radio / News,,Local leader,,No,,Yes,Don't know,Shelter,,Yes,Rent repairement required...,<1500,,20%,0%,80%,0%,5,0,20,0,25,25,1,1,1,0,0,0,0,0,0,3,649,Dekocha (Khowpa College),25,86
Nepal,9,,04/12/16,,,Male,,Male,,,,,,,,,,,,,,,,,,,,,,,654,Syanu Khokana,Existed in R7,,Open,26/04/2015,,Peri-Urban,Bagmati,Lalitpur,Karyabinayek municipality,6,27.64432,85.29386,1311,,Spontaneous,"Open ground (park, playground, sports ground, other) ",,No,Don't know,Unknown,,Yes,No,Private,Temporary Shelter (CGIs),,No,,,,,Yes,International NGO,,IOM,,,No,Bagmati,Lalitpur,Sano khokana,6,,,,,34,151,0,7,16,43,11,77,0,0,5,12,23,39,39,82,7,18,74,0,0,0,3,1,0,4,0,0,1,0,<10 mins,25/04/15,No,Place of origin,,House damaged/destroyed   ,,No,,,No,No,No,No,No,No,No,No,,,,> 75%,No,Other,No,No,> 75%,None,None,None,> 75%,< 25%,None,,> 75%,< 25%,None,,None,,None,,Off-site (<20 minutes),No,Protected Well,,Protected Well,,,No treatment,,5-10 liters,Suspended solids,,Non usable,4,No,0,0,0,0,4,Provided,Self,Off-site,Both times,No,No,No,No,0,,,,Burning,,Yes,No,Yes,< 1 hour,Own Cash,,,Yes,Collect personally,,Yes,No,No,None,,None,,None,,Mosquito net,,0,0,0,0,0,0,0,,,No,No,No,,Yes,,,Off-site (1-2 hours),,Local Clinic/med practitioners,,Yes,Yes,Yes,No,Off-site (<20 minutes),,,,> 75%,> 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,50,No,Similar,No,No,,,,No,,,No,No,,Yes,Art/Craft,,Art/Craft,,No,No,,,None,,None,,Yes,No,,0,0,Yes,No,No,,Yes,Yes,,,Yes,,,Yes,,,"Yes, there is lighting and it is adequate",No,No,,Other,None,No,Does not protect from cold,,Foam mat (floor),,Nothing,,Nothing,,In shelter where people sleep,No,,,No,No food support,Yes,,Yes,Government,,Families & friends,,Families & friends,,No,,No,,Recovery plans,,Yes,"Drinking water
No proper toilet people have to bath in the open",<1500,,0%,0%,60%,40%,0,0,20,14,34,9,1,3,3,3,0,0,0,0,0,10,654,Syanu Khokana,34,151
Nepal,9,,05/12/16,,,Male,,Female,,,,,,,,,,,,,,,,,,,,,,,655,Gacha,Existed in R7,,Open,12/05/2015,,Peri-Urban,Bagmati,Lalitpur,Karyabinayek municipality,8,27.63437,85.29757,1323,,Spontaneous,"Open ground (park, playground, sports ground, other) ",,No,Don't know,Unknown,,Yes,No,Private,Temporary Shelter (CGIs),,Yes,< 50%,Yes,,,Yes,International NGO,,IOM,,,No,Bagmati,Lalitpur,Gacha,8,,,,,50,226,0,8,16,66,19,109,0,0,8,16,27,43,66,132,16,35,117,0,0,0,4,1,0,5,0,2,2,0,<10 mins,25/04/15,No,Place of Habitual residence,,House damaged/destroyed   ,,Yes,25,Yes,No,Yes,No,No,No,No,No,No,,Resume livelihood at the place of origin/habitual residence,,> 75%,No,Other,No,No,> 75%,None,None,None,> 75%,None,None,,> 75%,None,Blankets,,Tarpaulin,,None,,Off-site (<20 minutes),Yes,Unprotected Well,,Piped water supply,,,No treatment,,5-10 liters,None,,Not so good (not hygienic),4,No,0,0,0,0,1,Built by displaced communities,,On-site,Both times,No,No,No,No,0,,,,Garbage pit,,Yes,No,Yes,< 1 hour,Own Cash,,,Yes,Collect personally,,Yes,No,No,Cold,,Cough,,None,,Mosquito net,,0,0,0,0,0,0,0,,,No,No,No,,Yes,,,Off-site (<30 minutes),,Government,,No,Yes,Yes,No,Off-site (<20 minutes),,,,> 75%,> 75%,None,,,None,,,None,,,None,,,Yes,Yes,Craftsmen,,Craftsmen,,50,No,Similar,Yes,No,,,,No,,,No,No,,Yes,Art/Craft,,Art/Craft,,No,No,,,None,,None,,No,No,,0,0,Yes,No,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting and it is adequate",Yes,No,,Other,No,No,Does not protect from cold,,Foam mat (floor),,Heater,,Nothing,,In shelter where people sleep,No,,,Yes,,Yes,,No,,,Families & friends,,Families & friends,,No,,No,,Other relief assistance,,Yes,"Toilet 
Water",<1500,,0%,0%,20%,80%,0,0,10,40,50,0,3,5,5,0,0,0,0,0,0,13,655,Gacha,50,226
Nepal,9,,06/12/16,,,Female,,Male,,,,,,Female,,,,,,Male,,,,,,Female,,,,,658,Sebung,Existed in R7,,Open,25/04/2015,,Rural,Bagmati,Sindhupalchok,Listi,6,27.904398,85.856979,1794,,Spontaneous,"Collective Centre  (schools, offices, religious, hospital, other)",,No,Don't know,Not closing,,"No,  no vehicular access",No,Private,Makeshift/tarpaulin shelter,,No,,,,,No,,,,,,No,Bagmati,Sindhupalchok,Listikot,6,,,,,46,220,0,12,34,58,12,116,0,0,7,19,34,68,51,109,12,24,104,0,0,0,10,3,0,5,0,20,221,3,30 mins - 1 hour,05/12/15,No,None (Stay here),,Lack of access,,No,,,No,No,No,No,No,No,No,No,,,,< 75%,No,Host community,,No,< 75%,None,None,None,< 25%,> 75%,None,,None,< 25%,CGIs,,Tools,,Kitchen sets,,Off-site (>20 minutes),No,Surface Water,,Piped water supply,,,Filtered,,>15 liters,None,,Not so good (not hygienic),20,No,0,0,0,0,0,Provided,Mission East,On-site,Both times,Yes,No,No,Yes,0,,,,No System,,Yes,No,No,6-10 hours,Own Cash,,,No,,,Yes,Yes,Yes,Diarrhea,,Cough,,Cold,,Mosquito net,,5,0,0,0,3,0,3,,,Yes,No,No,,Yes,,,Off-site (1-2 hours),,Government,,No,Yes,Yes,No,Off-site (>20 minutes),,,,< 75%,< 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,0,No,Lower,Yes,No,,,,No,,,No,No,,Yes,Art/Craft,,Livestock,,No,No,,,None,,None,,Unknown,Yes,Nothing,0,0,Yes,No,No,,No,Yes,,,Yes,,,Yes,,,No lighting,Yes,No,,School,,No,Does not protect from cold,,Foam mat (floor),,Blanket,,Winter footwear,,In shelter where people sleep,Yes,Improve animal shelter,,Yes,,Yes,,No,,,Radio / News,,Local leader,,No,,Yes,Already done,Shelter,,Yes,All of them are from backward cast.,1500 - 2500,,0%,0%,100%,0%,0,0,46,0,0,12,1,1,1,3,0,0,0,0,0,6,658,Sebung,46,220
Nepal,9,,05/12/16,,,Female,,Male,,,,,,Female,,,,,,Male,,,,,,Female,,,,,659,Gumbadaanda,Existed in R7,,Open,26/04/2015,,Rural,Bagmati,Sindhupalchok,Listi,4,27.901372,85.899638,1575,,Spontaneous,"Open ground (park, playground, sports ground, other) ",,No,Don't know,Not closing,,"No,  no vehicular access",No,Private,Temporary Shelter (CGIs),,No,,,,,No,,,,,,Yes,Bagmati,Sindhupalchok,Listikot,4,Bagmati,,,,25,119,2,3,13,30,11,59,2,4,8,11,8,21,32,62,10,21,60,0,0,0,12,5,0,3,0,8,122,20,30 mins - 1 hour,05/11/15,Unknown,None (Stay here),,Lack of access,,No,,,No,No,No,No,No,No,No,No,,,,< 75%,No,Host community,,Unknown,> 75%,None,None,None,> 75%,None,None,,> 75%,< 50%,Cooking Gas,,Kitchen sets,,Tools,,Off-site (>20 minutes),Yes,Surface Water,,Piped water supply,,,No treatment,,>15 liters,None,,Not so good (not hygienic),12,No,0,0,0,0,2,Provided,Mission East,On-site,Both times,Yes,No,No,Yes,0,,,,No System,,Yes,No,No,2-6 hours,Own Cash,,,Yes,Collect personally,,Yes,Yes,Yes,Cough,,Cold,,Skin Infections,,Mosquito net,,0,0,0,0,0,0,0,,,Yes,No,No,,Yes,,,Off-site (1-2 hours),,Government,,No,Yes,Yes,No,Off-site (>20 minutes),,,,> 75%,> 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,2,Yes,Similar,Yes,No,,,,No,,,No,No,,Yes,Art/Craft,,Store/small business,,No,No,,,None,,None,,Unknown,No,Nothing,0,0,Yes,No,No,,Yes,Yes,,,Yes,,,Yes,,,No lighting,Yes,No,,School,,No,Does not protect from cold,,Foam mat (floor),,Blanket,,Winter footwear,,In shelter where people sleep,Yes,Improve animal shelter,,Yes,,Yes,,Yes,SMA,,Local leader,,Families & friends,,No,,Yes,Already done,Shelter,,Yes,,1500 - 2500,,25%,0%,75%,0%,6,0,19,0,25,13,1,1,1,3,0,0,0,0,0,6,659,Gumbadaanda,25,119
Nepal,9,,02/12/16,,,Male,,Male,,,,,,Male,,,,,,,,,,,,,,,,,660,Danjal,Existed in R7,,Open,29/04/2015,,Peri-Urban,Bagmati,Lalitpur,Karyabinayak municipilatry,10,27.63166,85.30405,1335,,Spontaneous,"Open ground (park, playground, sports ground, other) ",,No,Don't know,Not closing,,Yes,Yes,Private,Temporary Shelter (CGIs),,Yes,< 50%,Yes,,,Yes,International NGO,,IOM,,,Yes,Bagmati,Lalitpur,Karyabinayak,10,,,,,33,128,0,4,7,35,18,64,0,0,7,11,9,16,37,72,11,29,64,3,3,0,5,0,0,3,0,3,3,0,<10 mins,25/04/15,No,Place of Habitual residence,,House damaged/destroyed   ,,Yes,70,Yes,No,Yes,No,No,No,No,No,No,,Resume livelihood at the place of origin/habitual residence,,< 75%,No,Other,None,No,> 75%,None,None,None,< 75%,< 50%,None,,> 75%,None,Blankets,,None,,None,,Off-site (<20 minutes),Yes,Protected Well,,Protected Well,,,No treatment,,5-10 liters,None,,Not so good (not hygienic),3,No,0,0,0,0,0,Provided,ASB,On-site,Both times,No,No,Yes,Yes,0,,,,Municipal collection,,No,No,Yes,< 1 hour,Own Cash,,,Yes,Collect personally,,Yes,No,No,Cough,,Cold,,None,,Mosquito net,,1,0,0,0,0,0,0,,,No,No,No,,Yes,,,Off-site (<30 minutes),,Local Clinic/med practitioners,,Yes,Yes,Yes,No,Off-site (<20 minutes),,,,> 75%,> 75%,None,,,None,,,None,,,None,,,Yes,Yes,Craftsmen,,Craftsmen,,40,No,Lower,No,No,,,,No,,,No,No,,Yes,Weaving/knitting,,Art/Craft,,No,No,,,None,,None,,No,No,,0,0,Yes,No,No,,Yes,Yes,,,Yes,,,Yes,,,"Yes, there is lighting and it is adequate",Yes,No,,Other,No,No,Does not protect from cold,,Foam mat (floor),,Blanket,,Nothing,,In shelter where people sleep,No,,,No,No food support,Yes,,Yes,Government,,Families & friends,,Families & friends,,No,,No,,Recovery plans,,No,"Water problems 
Not enough toilet",<1500,,0%,0%,80%,20%,0,0,26,7,33,0,1,1,5,0,0,0,0,0,0,7,660,Danjal,33,128
Nepal,9,,02/12/16,,,Male,,Male,,,,,,,,,,,,,,,,,,,,,,,661,Cholelnani,Existed in R7,,Open,26/04/2015,,Peri-Urban,Bagmati,Lalitpur,Karyabinayek municipality,10,27.63097,85.30304,1344,,Spontaneous,"Open ground (park, playground, sports ground, other) ",,No,Don't know,Unknown,,Yes,No,Public/Government,Temporary Shelter (CGIs),,Yes,< 50%,Yes,,,Yes,International NGO,,IOM,,,No,Bagmati,Lalitpur,Karyabinayak,10,,,,,40,158,0,5,26,40,14,85,0,0,7,12,12,38,47,87,7,21,73,0,0,0,6,1,0,6,0,2,2,0,<10 mins,25/04/15,No,Place of Habitual residence,,House damaged/destroyed   ,,Yes,15,Yes,No,Yes,No,No,No,No,No,No,,Resume livelihood at the place of origin/habitual residence,,< 75%,No,Other,No,No,> 75%,None,None,None,None,> 75%,None,,< 75%,None,Blankets,,None,,None,,On-site (<20 minutes),No,Protected Well,,Protected Well,,,No treatment,,<5 liters,None,,Not so good (not hygienic),0,No,0,0,0,0,0,Provided,House Use,Off-site,Both times,No,No,No,No,0,,,,Garbage pit,,No,No,Yes,< 1 hour,Own Cash,,,Yes,Collect personally,,Yes,No,No,Cough,,Cold,,None,,Mosquito net,,1,0,0,0,0,0,0,,,No,No,No,,Yes,,,Off-site (<30 minutes),,Local Clinic/med practitioners,,Yes,Yes,Yes,No,Off-site (<20 minutes),,,,> 75%,> 75%,None,,,None,,,None,,,None,,,Yes,Yes,Craftsmen,,Craftsmen,,40,No,Similar,No,No,,,,No,,,No,No,,Yes,Agriculture,,Art/Craft,,No,No,,,None,,None,,No,No,,0,0,Yes,No,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting and it is adequate",Yes,No,,Other,No,No,Does not protect from cold,,Foam mat (floor),,Blanket,,Nothing,,In shelter where people sleep,No,,,Yes,,Yes,,No,,,Families & friends,,Families & friends,,No,,No,,Recovery plans,,Yes,Drinking water problem,<1500,,0%,0%,20%,80%,0,0,8,32,30,0,1,5,5,0,0,0,0,0,0,11,661,Cholelnani,40,158
Nepal,9,,02/12/16,,,Male,,Male,,,,,,,,,,,,,,,,,,,,,,,662,Nyagal,Existed in R7,,Open,06/05/2015,,Peri-Urban,Bagmati,Lalitpur,Karyabinayek municipality,12,27.62819,85.30224,1351,,Spontaneous,"Open ground (park, playground, sports ground, other) ",,No,Don't know,Not closing,,Yes,Yes,Private,Temporary Shelter (CGIs),,Yes,< 50%,Yes,,,Yes,International NGO,,IOM,,,Yes,Bagmati,Lalitpur,Nyagal,12,,,,,35,163,5,2,28,40,12,87,2,7,2,4,16,44,47,87,9,21,76,1,1,0,7,1,0,2,0,2,3,0,<10 mins,25/04/15,Yes,Place of Habitual residence,,House damaged/destroyed   ,,Yes,85,Yes,No,Yes,No,No,No,No,No,No,,Resume livelihood at the place of origin/habitual residence,,> 75%,No,Other,No,No,> 75%,None,None,None,> 75%,< 25%,None,,> 75%,None,Blankets,,None,,None,,Off-site (<20 minutes),No,Protected Well,,Piped water supply,,,No treatment,,10-15 liters,None,,Not so good (not hygienic),2,"Yes, next to each other/same HWS",1,1,0,0,0,Already on site,,On-site,Both times,No,No,No,Yes,0,,,,Municipal collection,,No,No,Yes,< 1 hour,Own Cash,,,Yes,Collect personally,,Yes,No,No,Cough,,Cold,,None,,Mosquito net,,0,0,0,0,0,0,0,,,Yes,No,No,,Yes,,,Off-site (>2 hours),,Local Clinic/med practitioners,,Yes,Yes,Yes,No,Off-site (<20 minutes),,,,> 75%,> 75%,None,,,None,,,None,,,None,,,Yes,Yes,Craftsmen,,Craftsmen,,50,No,Similar,No,No,,,,No,,,No,No,,Yes,Agriculture,,Art/Craft,,No,No,,,None,,None,,Yes,No,,0,0,Yes,No,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",Yes,No,,Other,No,No,Does not protect from cold,,Foam mat (floor),,Nothing,,Nothing,,In shelter where people sleep,No,,,No,No food support,Yes,,Yes,Government,,Families & friends,,Families & friends,,No,,No,,Recovery plans,,Yes,"Solar light
Drinking water",<1500,,0%,0%,100%,0%,0,0,35,0,35,0,1,1,5,0,0,0,0,0,0,7,662,Nyagal,35,163
Nepal,9,,01/12/16,,,Male,,Female,,,,,,Male,,,,,,,,,,,,,,,,,663,Libali Ganesh,Existed in R7,,Open,26/05/2015,,Urban,Bagmati,Bhaktapur,Bhaktapur Municipality,2,27.6689,85.440092,1311,,Spontaneous,"Open ground (park, playground, sports ground, other) ",,No,Don't know,Unknown,,Yes,No,Public/Government,Temporary Shelter (CGIs),,Yes,< 25%,Yes,,,Yes,International NGO,,IOM,,,No,Bagmati,Bhaktapur,Libali ganesh,2,Bagmati,Bhaktapur,Golmadi,7,40,141,2,10,16,31,14,73,5,7,12,22,21,37,21,52,9,23,68,6,5,1,12,4,0,4,0,2,4,2,<30 mins,25/04/15,No,Place of Habitual residence,,House damaged/destroyed   ,,Yes,5,No,Yes,No,No,No,No,No,No,No,,Resume livelihood at the place of origin/habitual residence,,> 75%,No,Government ownership,,No,> 75%,None,None,None,None,> 75%,None,,> 75%,> 75%,Blankets,,Tarpaulin,,CGIs,,Off-site (<20 minutes),Yes,Spring/river,,Hand pumps,,,No treatment,,5-10 liters,None,,Not so good (not hygienic),8,"Yes, separate entrance/HWS",0,0,0,0,2,Built by displaced communities,,On-site,Both times,Yes,Yes,No,Yes,0,,,,Garbage pit,,Yes,"Yes, offsite",Yes,< 1 hour,Own Cash,,,Yes,Available for purchase from market,,No,No,No,None,,None,,None,,Mosquito net,,0,0,0,0,0,0,0,,,No,No,No,,Yes,,,Off-site (<30 minutes),,Government,,Yes,Yes,Yes,No,Off-site (<20 minutes),,,,> 75%,> 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,100,Yes,Lower,No,No,,,,No,,,No,No,,Yes,Agriculture,,Agriculture,,Yes,No,Police,,Alcohol/drug-related disturbance,,None,,Yes,Unknown,No,0,0,Yes,No,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",Yes,No,,Other,No,No,Does not protect from cold,,Foam mat (floor),,Winter Clothes,,Mattress/Bed,,In shelter where people sleep,No,,,Yes,,Yes,,No,,,Radio / News,,Radio / News,,No,,Yes,Don't know,Access to services ,,No,Leakage in roof,<1500,,0%,0%,50%,50%,0,0,20,20,40,40,1,5,1,0,0,0,0,0,0,7,663,Libali Ganesh,40,141
Nepal,9,,01/12/16,,,Female,,Female,,,,,,Male,,,,,,Female,,,,,,,,,,,664,Gyalthum,,,Open,26/05/2015,,Rural,Bagmati,Sindhupalchok,Mankal,1,27.88331,85.54073,997,,Spontaneous,"Open ground (park, playground, sports ground, other) ",,No,Don't know,Not closing,,Yes,No,Private,Temporary Shelter (CGIs),,Yes,< 50%,Yes,,,No,,,,,,Yes,Bagmati,Sindhupalchok,Mankal,2,Bagmati,Sindhupalchok,Betini,,30,134,0,4,4,50,6,64,0,0,2,6,12,16,50,100,6,12,70,0,0,0,6,10,0,7,0,1,60,30,2-3 hours,20/05/15,Unknown,None (Stay here),,Lack of access,,No,,,No,No,No,No,No,No,No,No,,,,> 75%,No,Host community,,Unknown,> 75%,None,None,None,> 75%,None,None,,> 75%,< 50%,Fire wood,,None,,None,,On-site (>20 minutes),Unknown,Spring/river,,Piped water supply,,,No treatment,,>15 liters,None,,Not so good (not hygienic),30,No,0,0,0,0,0,Provided,Helpe Task,On-site,Both times,Yes,No,Yes,Yes,3,No,No,No,Burning,,Yes,No,Yes,< 1 hour,Own Cash,,,Yes,Collect personally,,No,No,No,Skin Infections,,Cough,,Malnutrition,,Mosquito net,,0,5,10,15,0,0,0,,,No,No,No,,Yes,,,Off-site (<30 minutes),,Government,,No,Yes,Yes,No,Off-site (<20 minutes),,,,< 50%,> 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Daily Wage laborer,,10,Yes,Similar,Yes,No,,,,No,,,Yes,No,,Yes,Art/Craft,,Construction,,No,No,,,None,,None,,Unknown,Yes,No security provided on site,0,0,Yes,No,Yes,Another room of the house,Yes,Yes,,,Yes,,,Yes,,,"Yes, there is lighting and it is adequate",Yes,No,,School,,No,Does not protect from cold,,Foam mat (floor),,Blanket,,Winter footwear,,In shelter where people sleep,Yes,Improve animal shelter,,Yes,,Yes,,Yes,Other,Self manitained,Radio / News,,Families & friends,,No,,Yes,Already done,Shelter,,Yes,,<1500,,0%,0%,100%,0%,0,0,30,0,30,15,1,1,1,0,0,0,0,0,0,3,664,Gyalthum,30,134
Nepal,9,,03/12/16,,,Male,,Male,,,,ki,,Female,,,,ki,,,,,,fgd,,Female,,,,fgd,665,Piukharkha,Existed in R7,,Open,28/04/2015,,Rural,Bagmati,Sindhupalchok,Attarpur,8,27.67692,85.89006,1939,,Spontaneous,"Open ground (park, playground, sports ground, other) ",,No,Don't know,Not closing,,Yes,No,Private,Temporary Shelter (CGIs),,No,,,,,No,,,,,,Unknown,Bagmati,Sindhupalchok,Attapur,8,,,,,26,114,2,2,12,28,7,51,0,2,3,5,24,36,26,54,10,17,63,5,5,0,13,0,0,5,0,10,114,3,<30 mins,29/06/15,No,None (Stay here),,Fear of landslide/aftershock,,No,,,No,No,No,No,No,No,No,No,,,,> 75%,No,Host community,,No,> 75%,None,None,None,> 75%,None,None,,< 50%,< 50%,Blankets,,Kitchen sets,,Tools,,Off-site (>20 minutes),No,Surface Water,,Piped water supply,,,No treatment,,>15 liters,None,,Not so good (not hygienic),6,No,0,0,0,0,1,Provided,red cross,On-site,Both times,Yes,No,No,Yes,0,,,,Burning,,No,"Yes, offsite",No,2-6 hours,Own Cash,,,Yes,Collect personally,,Yes,Yes,Yes,Cough,,Cold,,Skin Infections,,Mosquito net,,0,0,0,0,0,0,0,,,Yes,No,No,,Yes,,,Off-site (>2 hours),,Government,,Yes,Yes,Yes,No,Off-site (>20 minutes),,,,> 75%,> 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,5,Yes,Similar,Yes,No,,,,No,,,No,No,,Yes,Art/Craft,,Store/small business,,No,No,,,Alcohol/drug-related disturbance,,None,,Yes,No,no security on site,0,0,Yes,No,No,,No,Yes,,,Yes,,,Yes,,,No lighting,Yes,No,,School,,No,Does not protect from cold,,Foam mat (floor),,Heater,,Winter footwear,,In shelter where people sleep,Yes,Improve animal shelter,,Yes,,Yes,,No,,,Radio / News,,Local leader,,No,,No,,Shelter,,Yes,new site,1500 - 2500,,0%,0%,80%,20%,0,0,21,5,13,13,1,1,1,0,0,0,0,0,0,3,665,Piukharkha,26,114
