country,round,survey_date,site_region,site_province,site_district,site_id,site_name,,site_longitude,site_latitude,site_class,site_type,,site_date_open,,site_date_close,site_access,site_area,site_owner,site_shelter,smc_exist,smc_community,,,sma_exist,sma_type,,,regist_activity,,support_wash,support_health,support_shelter,support_food,support_protect,support_edu,support_live,,,,,,,n_family,n_total,n_infants_male,n_infants_female,n_infants,n_child_male,n_child_female,n_child,n_youth_male,n_youth_female,n_youth,n_adult_male,n_adult_female,n_adult,n_elder_male,n_elder_female,n_elder,n_pregnant,n_lactating,n_pwd,,,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,n_hoh_child,,,,,,,,,per_hh_no_shelter,per_hh_tents,per_hh_makeshift,per_hh_indoors,per_hh_electricity,per_hh_safe_cooking,per_hh_private,per_hh_nets,nfi_a,nfi_b,nfi_c,water_location,water_operational,,water_source_np,water_source_p,water_avg,water_potable,water_remark,water_complaint,latrine_cond,n_latrine,latrine_gender,bathing_gender,latrine_lock,hyg_waste,n_garbage,garbage_problem,hyg_station,hyg_evidence,hyg_promotion,hyg_open_def,hyg_drainage,food_access,food_market,food_freq,food_source,health_screen,food_sup_child,food_sup_lac,,,,health_medicine,,,health_medicine,health_center,,,edu_access,edu_location,edu_distance,per_sch,,n_hh_income,job_access,,,sec_provided,,sec_provider,sec_tradition,,,,,n_space_child,n_space_female,,,unsafe_female,unsafe_male,unsafe_child,,,site_lighting,job_abr,job_abr_in,job_abr_prom,,,,
Nigeria,11,07/19/2016,BORNO,MAIDUGURI M. C.,MAISANDARI,BO_S082,KUSHERI 2A,INFORMAL,13.13113,11.78819,Spontaneous,Collective Settlement/Centre,,5/6/2014,Unknown,,Yes,,Public/Government,Self-made tents,No,N/A,,,No,,,,Yes,No,No,No,No,No,No,No,Yes,BORNO,KONDUGA,,,,,32,128,3,5,8,9,11,20,12,18,30,20,25,45,18,7,25,5,11,0,0,25,0,8,0,7,0,0,8/3/2014,,No,BORNO,KONDUGA,,Place of origin,Lack of safety,<25%,None,<75%,<25%,None,None,None,None,Kitchen sets,Mosquito nets,Bucket/Jerry Can,Off-site (<10 mn),<50 %,No,Lake/dam,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,No,Yes,Never,Cultivated,No,No,No,No,No,No,Diarrhea,Malaria,Cough,No,Yes,Off-site (>3 km),Local clinic,No,None,Unknown,None,Farming,0,Yes,No,Yes,No,No,None,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,No lighting,No,N/A,N/A,Radio/news,Distribution,No,1949
Nigeria,11,07/15/2016,BORNO,MAIDUGURI M. C.,MAISANDARI,BO_S083,NURSING VILLAGE,INFORMAL,13.11716,11.83123,Spontaneous,Collective Settlement/Centre,,12/6/2016,Unknown,,Yes,,Public/Government,Government building,No,N/A,,,Yes,Government,SEMA,8028545819,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,BORNO,BAMA,KUMSHE /NDUGUNO,BORNO,BAMA,KASUGULA,310,1270,26,39,65,250,176,426,189,119,308,120,231,351,52,68,120,15,95,1,1,120,15,10,5,105,7,5,12/6/2016,12/7/2016,Yes,BORNO,BAMA,KUMSHE /NDUGUNO,Place of origin,Accessibility,<25%,None,None,>75%,None,<25%,None,>75%,Blankets/Mats,Kitchen sets,Hygiene kits,On-site (<10 mn),<50 %,No,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),15,No,No,No,Garbage pit,1,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Everyday,Distribution,No,No,No,No,Yes,No,Malnutrition,Diarrhea,Malaria,No,Yes,On-site (<3 km),Government,No,None,Unknown,None,None,0,No,No,No,Yes,No,Military,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,N/A,Authorities,Safety and Security,No,1947
Nigeria,11,07/25/2016,BORNO,MAIDUGURI M. C.,MAISANDARI,BO_S009,NYSC CAMP BORNO,FORMAL,13.1194,11.8257,Spontaneous,Collective Settlement/Centre,,11/1/2014,Unknown,,Yes,,Public/Government,Government building,Yes,Yes,,,Yes,Government,NEMA,8033441354,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,BAMA,BUDUWA / BULA CHIRABE,BORNO,KONDUGA,AUNO / CHABBOL,1033,5125,170,183,353,410,460,870,420,620,1040,717,1305,2022,621,219,840,177,554,10,0,840,65,52,0,0,0,0,11/6/2014,,No,BORNO,BAMA,KASUGULA,Place of origin,House damaged/destroyed,<25%,<50%,<50%,<75%,<50%,<25%,None,<75%,Mosquito nets,Plastic sheeting,Soap,On-site (<10 mn),100%,Yes,Piped water supply,Hand pumps,<5 ltr,Yes,None,No,Not so good (Not hygienic),109,Yes,Yes,Yes,Unknown,0,Yes,Yes,Yes,Yes,Yes,Yes,"Yes, on site",Yes,Everyday,Distribution,Yes,Yes,Yes,Yes,Yes,No,Malaria,Cough,Other,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<1 km,<75%,Farming,211,Yes,Yes,Yes,Yes,Yes,Military,Theft,None,None,None,None,0,0,Yes,No,Yes,Yes,Yes,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,N/A,Radio/news,Distribution,No,1943
Nigeria,11,07/15/2016,BORNO,MAIDUGURI M. C.,MAISANDARI,BO_S079,SAFE HOME,INFORMAL,13.14646,11.92188,Spontaneous,Collective Settlement/Centre,,5/5/2016,Unknown,,Yes,,Private Building,Individual house,No,N/A,,,Yes,Government,SEMA,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,BORNO,BAMA,KUMSHE /NDUGUNO,BORNO,DIKWA,DIKWA,34,62,2,4,6,9,3,12,7,12,19,10,15,25,0,0,0,3,10,0,0,0,0,0,0,4,0,0,8/5/2016,5/5/2016,Yes,BORNO,BAMA,KUMSHE /NDUGUNO,Place of origin,Accessibility,<25%,None,None,>75%,None,>75%,None,<75%,Blankets/Mats,Mosquito nets,Hygiene kits,On-site (<10 mn),100%,Yes,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Good (Hygienic),8,Yes,Yes,Yes,Garbage pit,0,No,Yes but no soap/water inside,No,Yes,No,No,"Yes, on site",Yes,Everyday,Distribution,No,No,No,No,No,No,Fever,Malaria,Cough,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,>75%,None,0,No,No,No,Yes,No,Police,None,None,None,None,None,0,1,No,No,No,No,No,Good,Good,No lighting,No,N/A,N/A,Authorities,Access to services,No,1953
Nigeria,11,07/27/2016,BORNO,MAIDUGURI M. C.,MAISANDARI,BO_S041,SULEIMANTI ,INFORMAL,13.13512,11.79839,Spontaneous,Collective Settlement/Centre,,09/14/2014,Unknown,,Yes,,Public/Government,Self-made tents,Yes,Yes,,,Yes,Individual/Private,MODU GARTAR,7081360295,Yes,No,Yes,No,No,Yes,Yes,No,Yes,BORNO,KONDUGA,MASBA / DALWA WEST,BORNO,DAMBOA,,80,340,22,16,38,34,33,67,48,56,104,28,67,95,11,25,36,18,55,5,8,36,0,30,0,15,11,0,09/14/2014,9/6/2016,Yes,BORNO,KONDUGA,MASBA / DALWA WEST,Place of origin,Accessibility,None,>75%,<25%,None,None,<50%,None,<75%,Mosquito nets,Kitchen sets,Bucket/Jerry Can,On-site (<10 mn),<50 %,No,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),8,No,No,Yes,No waste disposal system,0,Yes,Yes but no soap/water inside,No,Yes,Yes,No,"Yes, on site",Yes,Irregular,Host community donation,No,No,No,No,No,No,Malaria,Cough,Skin disease,No,No,Off-site (>3 km),None,No,Off-site,<2 km,None,Petty trade,30,Yes,No,No,Yes,No,Self organized,None,None,None,None,None,0,0,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,N/A,Mobile phone,Safety and Security,No,1933
Nigeria,11,08/23/2016,BORNO,MAIDUGURI M. C.,SHEHURI  NORTH,BO_S053,KAWARMELA,INFORMAL,13.16227,11.8582,Spontaneous,Collective Settlement/Centre,,05/14/2015,Unknown,,Yes,,Private Building,Self-made tents,Yes,Yes,,,No,,,,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,BORNO,KONDUGA,KONDUGA,BORNO,BAMA,KASUGULA,276,1820,7,5,12,101,86,187,349,498,847,365,401,766,5,3,8,16,59,3,1,8,0,0,9,16,10,0,05/14/2015,,No,BORNO,KONDUGA,KONDUGA,Place of origin,Lack of safety,None,>75%,None,<25%,None,<50%,None,<50%,Kitchen sets,Mosquito nets,Blankets/Mats,On-site (<10 mn),<50 %,Yes,Hand pumps,Hand pumps,5 - 10 ltr,No,Taste,Yes,Not so good (Not hygienic),12,Yes,Yes,Yes,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",No,Irregular,Host community donation,No,No,No,No,No,No,Malaria,Fever,Cough,No,No,None,None,No,Off-site,<1 km,None,Farming,151,Yes,No,Yes,Yes,No,Police,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,Yes,Yes,No,Good,Excellent,No lighting,No,N/A,N/A,Local Leader,Safety and Security,Yes,1903
Nigeria,11,08/24/2016,BORNO,MONGUNO,MONGUNO,BO_S093,CENTRAL PRIMARY SCHOOL,FORMAL,13.6156,12.6712,Spontaneous,Collective Settlement/Centre,,1/6/2015,Unknown,,Yes,,Public/Government,School,Yes,Yes,,,Yes,Government,SEMA,8027907355,Yes,No,Yes,No,No,Yes,Yes,No,No,BORNO,MONGUNO,MINTAR,BORNO,MONGUNO,MINTAR,249,1297,67,65,132,133,128,261,228,234,462,128,174,302,66,74,140,100,150,2,2,140,0,0,0,60,53,30,08/18/2016,,No,BORNO,MONGUNO,MINTAR,Place of origin,Lack of safety,None,<25%,None,>75%,None,None,<25%,<25%,Blankets/Mats,Mosquito nets,Soap,On-site (<10 mn),<50 %,No,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),10,No,No,No,No waste disposal system,0,No,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,No,Yes,No,Fever,Malaria,Malnutrition,No,Yes,Off-site (<3 km),NGO,No,On-site,<1 km,None,Collecting firewood,150,Yes,Yes,No,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Poor,No lighting,No,N/A,N/A,Radio/news,Situation in areas of origin,No,1961
Nigeria,11,08/23/2016,BORNO,MONGUNO,MONGUNO,BO_S094,GANA ALI,INFORMAL,13.62372,12.67053,Spontaneous,Collective Settlement/Centre,,5/5/2016,Unknown,,Yes,,Private Building,Self-made tents,No,N/A,,,No,,,,No,No,No,No,No,No,No,No,No,BORNO,MONGUNO,MINTAR,,,,11,43,2,1,3,6,9,15,7,4,11,5,8,13,1,0,1,0,3,0,0,1,0,2,1,0,0,0,5/8/2016,,No,BORNO,MONGUNO,MINTAR,Place of origin,Lack of safety,None,None,>75%,None,None,None,<75%,None,Plastic sheeting,Mosquito nets,Kitchen sets,Off-site (>10 mn),<50 %,No,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),5,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Malnutrition,Fever,No,Yes,Off-site (<3 km),NGO,No,Off-site,<2 km,None,Collecting firewood,6,Yes,No,No,No,No,None,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,N/A,Radio/news,Situation in areas of origin,No,1964
Nigeria,11,08/25/2016,BORNO,MONGUNO,MONGUNO,BO_S096,GARDENER LOW-COST,INFORMAL,13.61577,12.67162,Spontaneous,Collective Settlement/Centre,,5/5/2016,Unknown,,Yes,,Private Building,Self-made tents,No,N/A,,,No,,,,No,No,No,No,No,Yes,No,No,No,BORNO,MARTE,ALLA  LAWANTI,,,,77,350,18,27,45,61,52,113,23,44,67,52,43,95,19,11,30,10,50,8,0,30,0,0,0,10,15,0,5/5/2016,,Yes,BORNO,MARTE,ALLA  LAWANTI,Place of origin,Accessibility,<50%,None,<75%,None,None,<50%,<50%,<25%,Plastic sheeting,Blankets/Mats,Mosquito nets,Off-site (>10 mn),>50 %,No,Spring,Piped water supply,10 - 15 ltr,Yes,None,No,Non usable,0,No,No,Unknown,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Diarrhea,No,No,None,None,No,Off-site,<5 km,None,Collecting firewood,27,Yes,Yes,No,No,No,None,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,N/A,Radio/news,Situation in areas of origin,No,1962
Nigeria,11,08/24/2016,BORNO,MONGUNO,MONGUNO,BO_S098,GOVERNMENT DAY SECONDARY SCHOOL (GDSS),FORMAL,13.60557,12.67272,Spontaneous,Collective Settlement/Centre,,1/4/2015,Unknown,,Yes,,Public/Government,School,Yes,Yes,,,Yes,Government,SEMA,8027907335,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,BORNO,KUKAWA,KEKENO,,,,2400,9745,460,457,917,811,817,1628,1681,1877,3558,1194,1448,2642,511,489,1000,650,1001,10,1,1000,0,20,0,400,15,0,1/4/2015,5/7/2016,No,BORNO,KUKAWA,KEKENO,Place of origin,Lack of safety,None,None,<50%,<75%,None,<25%,<25%,<25%,Blankets/Mats,Mosquito nets,Soap,On-site (<10 mn),<50 %,Yes,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),21,No,No,No,Garbage pit,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Distribution,Yes,No,No,No,Yes,No,Malaria,Diarrhea,Cough,No,Yes,On-site (<3 km),NGO,No,On-site,<1 km,None,Petty trade,800,Yes,Yes,No,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,0,0,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,N/A,Families/Friends,Distribution,No,1966
Nigeria,11,7/7/2016,BORNO,MONGUNO,MONGUNO,BO_S059,GOVERNMENT GIRLS SECONDARY SCHOOL (GGSS),FORMAL,13.6214,12.67789,Spontaneous,Collective Settlement/Centre,,11/11/2015,Unknown,,Yes,,Public/Government,School,Yes,Yes,,,Yes,Government,SEMA,8027907355,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,BORNO,MARTE,NGELEIWA,BORNO,MARTE,KIRENOWA,4200,22300,554,796,1350,3733,3447,7180,1660,2827,4487,2702,3581,6283,1800,1200,3000,1000,1500,7,20,3000,0,100,30,800,50,0,11/11/2015,10/7/2016,Yes,BORNO,MARTE,MARTE,Place of origin,Lack of safety,<25%,<25%,<50%,<25%,None,<25%,<25%,<50%,Blankets/Mats,Kitchen sets,Soap,On-site (<10 mn),<50 %,No,Spring,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),10,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,Yes,Yes,No,"Yes, on site",Yes,Irregular,Distribution,Yes,No,No,No,Yes,No,Malaria,Fever,Diarrhea,No,Yes,On-site (<3 km),NGO,No,On-site,<1 km,None,Collecting firewood,300,Yes,Yes,No,Yes,No,Police,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,N/A,Families/Friends,Distribution,No,1802
Nigeria,11,7/7/2016,BORNO,MONGUNO,MONGUNO,BO_S060,GOVERNMENT SECONDARY SCHOOL (GSS),FORMAL,13.61055,12.68139,Spontaneous,Collective Settlement/Centre,,9/9/2015,Unknown,,Yes,,Public/Government,School,Yes,Yes,,,Yes,Government,SEMA,8027907355,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,BORNO,KUKAWA,KEKENO,BORNO,MONGUNO,MONGUNO,2871,15500,672,678,1350,904,916,1820,1575,2094,3669,2974,4987,7961,342,358,700,500,1700,24,9,700,78,249,0,1700,400,0,06/13/2015,9/6/2016,Yes,BORNO,KUKAWA,KEKENO,Place of origin,Lack of safety,None,<25%,<75%,<50%,None,None,<25%,<50%,Blankets/Mats,Mosquito nets,Soap,On-site (<10 mn),<50 %,No,Hand pumps,Hand pumps,10 - 15 ltr,No,Taste,Yes,Not so good (Not hygienic),16,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,No,No,No,Cough,Malaria,Fever,No,Yes,Off-site (<3 km),NGO,No,On-site,<1 km,None,Collecting firewood,2715,Yes,Yes,No,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Poor,No lighting,No,N/A,N/A,Radio/news,Safety and Security,No,1803
Nigeria,11,08/25/2016,BORNO,MONGUNO,MONGUNO,BO_S092,KUYA PRIMARY SCHOOL,FORMAL,13.61948,12.66413,Spontaneous,Collective Settlement/Centre,,1/6/2015,Unknown,,Yes,,Public/Government,School,Yes,Yes,,,Yes,Government,NEMA,802790735,Yes,No,Yes,No,No,Yes,No,No,Yes,BORNO,MONGUNO,MONGUNO,BORNO,MONGUNO,MONGUNO,1400,7300,150,210,360,600,1200,1800,1500,1340,2840,700,1200,1900,170,230,400,200,500,50,20,400,0,30,35,300,20,0,1/7/2015,5/6/2016,No,BORNO,MONGUNO,MONGUNO,Place of origin,Lack of safety,None,None,>75%,<25%,None,<25%,<25%,<25%,Blankets/Mats,Kitchen sets,Soap,On-site (<10 mn),<50 %,No,Spring,Hand pumps,5 - 10 ltr,Yes,None,No,Non usable,0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Distribution,Yes,No,No,No,Yes,No,Malaria,Cough,Diarrhea,No,Yes,Off-site (<3 km),NGO,No,On-site,<1 km,None,Petty trade,300,Yes,Yes,No,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,N/A,Families/Friends,Distribution,No,1959
Nigeria,11,08/24/2016,BORNO,MONGUNO,MONGUNO,BO_S095,LOCAL GOVERNMENT SECT,FORMAL,12.68204,13.61336,Spontaneous,Transitional Centre,,04/29/2016,<2 months,,Yes,,Public/Government,Government building,Yes,Yes,,,Yes,Government,SEMA,8027907355,Yes,No,Yes,No,No,Yes,No,Yes,No,BORNO,MARTE,NJINE,BORNO,MONGUNO,MONGUNO,234,1232,17,19,36,147,142,289,247,265,512,154,211,365,12,18,30,20,60,3,3,30,0,6,2,12,0,0,04/29/2016,07/14/2016,No,BORNO,MARTE,NJINE,Place of origin,Lack of safety,None,<25%,None,>75%,None,<25%,<25%,<25%,Blankets/Mats,Mosquito nets,Bucket/Jerry Can,On-site (<10 mn),<50 %,No,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),6,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,Off-site (<3 km),NGO,Yes,On-site,<1 km,<25%,Collecting firewood,210,Yes,No,No,Yes,No,Self organized,None,None,None,None,None,0,0,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,N/A,Radio/news,Safety and Security,No,1965
Nigeria,11,08/24/2016,BORNO,MONGUNO,MONGUNO,BO_S091,NGURNO,INFORMAL,13.62032,12.68556,Spontaneous,Collective Settlement/Centre,,08/15/2016,Unknown,,Yes,,Public/Government,Government building,Yes,Yes,,,Yes,Government,SEMA,8027907355,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,BORNO,MONGUNO,NGURNO,BORNO,MONGUNO,NGURNO,285,1984,17,20,37,225,203,428,487,511,998,236,255,491,11,19,30,45,55,2,3,30,0,10,0,45,0,0,08/15/2015,4/3/2016,No,BORNO,MONGUNO,MONGUNO,Place of origin,Lack of safety,None,None,<75%,<25%,None,<25%,<25%,<25%,Soap,Blankets/Mats,Mosquito nets,On-site (<10 mn),<50 %,No,Spring,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),3,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Distribution,No,No,No,No,No,No,Cough,Malaria,Diarrhea,No,Yes,Off-site (>3 km),NGO,No,None,No answer,None,Petty trade,70,Yes,Yes,No,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,N/A,Families/Friends,Distribution,No,1960
Nigeria,11,08/24/2016,BORNO,MONGUNO,MONGUNO,BO_S099,NRC 1&2,INFORMAL,13.62377,12.66617,Spontaneous,Collective Settlement/Centre,,3/2/2016,Unknown,,Yes,,Public/Government,Government building,No,N/A,,,Yes,Government,SEMA,8027907355,No,No,No,No,Yes,Yes,No,No,Yes,BORNO,MARTE,,BORNO,MONGUNO,,138,737,41,32,73,113,148,261,75,87,162,96,132,228,7,6,13,27,80,5,0,13,0,15,0,37,14,37,3/2/2016,05/15/2016,No,BORNO,MARTE,,Place of origin,Accessibility,<25%,None,<75%,<25%,None,<50%,<25%,<25%,Blankets/Mats,Mosquito nets,Plastic sheeting,Off-site (>10 mn),>50 %,No,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Non usable,0,No,No,No,Garbage pit,2,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,Unknown,No,No,No,Malaria,Cough,Malnutrition,No,No,None,None,No,None,Unknown,None,Collecting firewood,120,Yes,Yes,No,No,No,None,None,Unknown,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,N/A,Radio/news,Safety and Security,No,1967
Nigeria,11,08/24/2016,BORNO,MONGUNO,MONGUNO,BO_S097,WATER BOARD,FORMAL,13.61475,12.6844,Spontaneous,Collective Settlement/Centre,,10/7/2016,Unknown,,Yes,,Public/Government,Government building,No,N/A,,,Yes,Government,SEMA,8027907335,Yes,No,Yes,No,Yes,Yes,No,No,Yes,BORNO,KUKAWA,KEKENO,,,,783,3915,36,47,83,713,780,1493,471,496,967,558,749,1307,39,26,65,93,117,10,0,65,0,0,0,20,30,0,10/7/2016,,Yes,BORNO,KUKAWA,KEKENO,Place of origin,Lack of safety,<25%,None,<75%,<25%,None,<50%,<75%,<25%,Mosquito nets,Blankets/Mats,Kitchen sets,On-site (<10 mn),100%,Yes,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),7,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Cough,Malnutrition,No,No,None,None,No,Off-site,<1 km,None,Collecting firewood,370,Yes,Yes,No,No,No,None,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,N/A,Radio/news,Safety and Security,No,1963
Nigeria,11,7/7/2016,BORNO,NGANZAI,GAJIRAM,BO_S066,BOARDING PRIMARY SCHOOL,FORMAL,13.20713,12.48135,Spontaneous,Collective Settlement/Centre,,02/18/2016,Unknown,,Yes,,Public/Government,Government building,No,N/A,,,No,,,NA,No,No,Yes,No,No,No,No,No,No,BORNO,NGANZAI,GAJIRAM,BORNO,MONGUNO,YELE,6,39,3,1,4,8,7,15,5,7,12,3,5,8,0,0,0,1,4,0,0,0,0,2,1,1,0,0,02/18/2016,1/6/2016,Yes,BORNO,NGANZAI,GAJIRAM,Place of origin,Lack of safety,None,None,None,>75%,None,None,None,<50%,Mosquito nets,Blankets/Mats,Kitchen sets,On-site (<10 mn),<50 %,No,Hand pumps,Hand pumps,Unknown,Yes,None,No,Not so good (Not hygienic),0,Yes,Yes,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,No,Yes,Never,Cultivated,No,N/A,N/A,N/A,N/A,N/A,Malaria,Fever,Cough,No,No,None,None,No,None,Unknown,None,Farming,2,Yes,Yes,Yes,Yes,Yes,Self organized,Theft,None,None,None,Lack of documentation,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,N/A,Local Leader,Safety and Security,Yes,1810
Nigeria,11,07/22/2016,BORNO,NGANZAI,GAJIRAM,BO_S062,GAJIRAM CENTRAL PRI. SCH 1,FORMAL,13.20781,11.49392,Spontaneous,Collective Settlement/Centre,,01/18/2016,Unknown,,Yes,,Public/Government,Government building,No,N/A,,,No,,,,No,No,No,No,No,Yes,Yes,No,No,BORNO,NGANZAI,BADU,BORNO,NGANZAI,KURNAWA,34,173,3,6,9,16,18,34,22,27,49,32,24,56,9,16,25,9,15,0,0,25,2,6,9,17,12,0,01/18/2015,06/29/2016,Yes,BORNO,NGANZAI,BADU,Place of origin,Lack of safety,<25%,None,None,>75%,None,<50%,None,<75%,Mosquito nets,Blankets/Mats,Kitchen sets,Off-site (>10 mn),<50 %,No,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),2,No,No,No,Unknown,0,No,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Distribution,No,No,No,No,No,No,Malaria,Fever,Cough,No,No,None,None,No,None,Unknown,None,Daily labourer,42,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,Lack of documentation,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,N/A,Local Leader,Safety and Security,No,1924
Nigeria,11,07/22/2016,BORNO,NGANZAI,GAJIRAM,BO_S063,GAJIRAM CENTRAL PRI. SCH 2,FORMAL,13.21659,12.49458,Spontaneous,Collective Settlement/Centre,,,Unknown,,Yes,,Public/Government,Government building,No,N/A,,,No,,,,No,No,No,No,No,No,No,No,No,BORNO,NGANZAI,BADU,BORNO,NGANZAI,MAIWA,35,220,4,7,11,12,16,28,27,40,67,31,54,85,12,17,29,10,18,3,0,29,0,6,4,13,5,0,,06/22/2016,Yes,BORNO,NGANZAI,BADU,Place of origin,Lack of safety,<25%,None,None,>75%,None,<50%,None,<75%,Mosquito nets,Blankets/Mats,Kitchen sets,Off-site (>10 mn),<50 %,No,Hand pumps,Hand pumps,<5 ltr,Yes,None,No,Not so good (Not hygienic),6,No,No,No,Unknown,0,Unknown,Yes but no soap/water inside,No,No,Yes,No,No,Yes,Never,Cultivated,No,No,No,No,No,No,Malaria,Fever,Cough,No,No,None,None,No,None,Unknown,None,Farming,103,Yes,Yes,Yes,No,No,None,None,None,None,Missing children,Lack of documentation,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,N/A,Local Leader,Situation in areas of origin,Yes,1904
