country,round,survey_date,,site_region,,site_province,,site_district,site_id,site_name,,site_longitude,site_latitude,site_class,site_type,,site_date_open,,site_date_close,site_access,site_area,site_owner,site_shelter,smc_exist,smc_community,,,sma_exist,sma_type,,,regist_activity,,support_wash,health_support,support_shelter,support_food,support_protect,support_edu,support_live,,,,,,,n_family,n_total,n_infants_male,n_infants_female,n_infants,n_child_male,n_child_female,n_child,n_youth_male,n_youth_female,n_youth,n_adult_male,n_adult_female,n_adult,n_elder_male,n_elder_female,n_elder,n_pregnant,n_lactating,n_pwd,,,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,n_hoh_child,,,,,,,,,per_hh_no_shelter,per_hh_tents,per_hh_makeshift,per_hh_indoors,per_hh_electricity,per_hh_safe_cooking,per_hh_private,per_hh_nets,nfi_a,nfi_b,nfi_c,water_location,water_operational,,water_source_np,water_source_p,water_avg,water_potable,water_problem,water_remark,latrine_cond,n_latrine,latrine_gender,bathing_gender,latrine_lock,hyg_waste,n_garbage,garbage_problem,hyg_station,hyg_evidence,,hyg_open_def,hyg_drainage,food_access,food_market,food_freq,food_source,,food_sup_child,food_sup_lac,,,,,,,health_medicine,health_center,health_location,health_provider,edu_access,edu_location,edu_distance,per_sch,,n_hh_income,job_access,,,sec_provided,,sec_provider,sec_issue,sec_gbv,,sec_child_issue,,n_space_child,n_space_female,,,unsafe_female,unsafe_male,unsafe_child,,,site_lighting,job_abr,job_abr_in,job_abr_prom,,,,
Nigeria,13,2/12/2016,BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,BO_S096,GARDENER LOW COST,INFORMAL,13.61961,12.67223,Spontaneous,Collective Settlement/Centre,,,Unknown,,Yes,,Private Building,Self-made tents,Yes,Yes,,,No,,,N/A,No,No,No,No,No,Yes,No,No,No,BORNO,MARTE,,,,,166,1048,8,23,31,101,193,294,209,105,314,177,211,388,9,12,21,67,175,4,3,21,20,40,71,0,21,0,5/5/2016,,No,BORNO,MARTE,,Place of origin,Lack of safety,<25%,None,>75%,None,<25%,<25%,<25%,<25%,Blankets/Mats,Soap,Mosquito nets,Off-site (<10 mn),<50 %,No,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,No,Yes,No,Malaria,Fever,Malnutrition,Yes,Yes,Off-site (<3 km),NGO,No,None,<2 km,None,Collecting firewood,37,Yes,No,No,Yes,No,Self organized,None,Domestic violence,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,,Families/Friends,Situation in areas of origin,No,3977
Nigeria,13,2/12/2016,BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,BO_S097,WATER BOARD,FORMAL,13.6149,12.68441,Spontaneous,Collective Settlement/Centre,,,Unknown,,Yes,,Public/Government,Self-made tents,Yes,Yes,,,Yes,Government,SEMA,8027907355,Yes,No,No,Yes,No,Yes,No,No,No,BORNO,KUKAWA,KEKENO,BORNO,KUKAWA,YOYO,707,4456,34,100,134,428,820,1248,446,891,1337,752,896,1648,34,55,89,77,178,0,0,89,40,70,55,0,0,45,,,No,BORNO,KUKAWA,KEKENO,Place of origin,Lack of safety,None,None,>75%,<25%,None,<50%,<50%,>75%,Kitchen sets,Blankets/Mats,Soap,On-site (<10 mn),<50 %,No,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),11,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,Yes,No,No,Malaria,Cough,Other,Yes,Yes,On-site (<3 km),NGO,No,None,Unknown,None,Daily labourer,340,Yes,Yes,No,Yes,Yes,Self organized,Theft,Domestic violence,None,Child physical & emotional abuse,Fighting between recipients at distribution points,0,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Radio/news,Safety and Security,No,3938
Nigeria,13,2/12/2016,BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,BO_S098,GOVERNMENT DAY SECONDARY SCHOOL (GDSS),FORMAL,13.60593,12.67313,Spontaneous,Collective Settlement/Centre,,1/2/2015,Unknown,,Yes,,Public/Government,School,Yes,Yes,,,Yes,Government,SEMA,8027907355,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,BORNO,MONGUNO,KAGURAM,BORNO,KUKAWA,KEKENO,1496,9426,71,212,283,905,1734,2639,942,1884,2826,1593,1896,3489,95,94,189,520,320,15,2,189,0,0,0,29,12,0,3/3/2015,5/9/2016,No,BORNO,MONGUNO,KAGURAM,Place of origin,Lack of safety,<25%,<25%,<25%,<50%,None,<25%,<25%,<25%,Blankets/Mats,Mosquito nets,Hygiene kits,On-site (<10 mn),>50 %,Yes,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),54,Yes,No,Yes,Garbage pit,6,No,Yes but no soap/water inside,No,Yes,Yes,No,"Yes, on site",Yes,Irregular,Distribution,Yes,No,No,No,Yes,No,Malaria,Diarrhea,Malnutrition,Yes,Yes,On-site (<3 km),INGO,No,None,Unknown,None,Farming,2000,Yes,Yes,Yes,Yes,Yes,Self organized,Theft,Exchange of goods/food for sex,None,None,Non-affected groups are given humanitarian assistance,0,0,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Radio/news,Safety and Security,No,3936
Nigeria,13,2/12/2016,BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,BO_S099,NRC 1 & 2,FORMAL,13.62403,12.66615,Spontaneous,Collective Settlement/Centre,,1/6/2015,Unknown,,Yes,,Public/Government,Self-made tents,Yes,Yes,,,Yes,Government,SEMA,8027907355,Yes,No,Yes,Yes,No,Yes,No,No,No,BORNO,MONGUNO,MONGUNO,BORNO,MARTE,,472,2960,22,67,89,284,545,829,296,592,888,500,595,1095,29,30,59,81,440,2,1,59,0,0,0,20,15,0,,,No,BORNO,MONGUNO,MONGUNO,Place of origin,Lack of safety,None,None,>75%,>75%,None,<25%,<50%,<25%,Blankets/Mats,Plastic sheeting,Hygiene kits,On-site (<10 mn),<50 %,No,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),15,Yes,Yes,Yes,Burning,0,Yes,Yes but no soap/water inside,No,Yes,Yes,No,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,No,Yes,No,Malaria,Cough,Fever,Yes,Yes,On-site (<3 km),NGO,No,None,Unknown,None,Collecting firewood,200,Yes,No,No,Yes,No,Self organized,None,None,Forced family separations,Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Families/Friends,Safety and Security,No,3973
Nigeria,13,11/15/2016,BO,BORNO,BO26,NGANZAI,BO2604,GAJIRAM,BO_S100,GOVERNMENT SEC. SCHOOL NGANZAI ,INFORMAL,13.20433,12.47675,Spontaneous,Collective Settlement/Centre,,6/6/2016,Unknown,,Yes,,Public/Government,School,No,N/A,,,No,,,,No,No,No,No,Yes,Yes,Yes,No,Yes,BORNO,NGANZAI,BADU,,,,19,107,3,4,7,4,5,9,9,11,20,22,31,53,7,11,18,5,9,0,0,18,0,1,0,5,2,0,6/6/2016,,No,BORNO,NGANZAI,BADU,Place of origin,Lack of safety,None,None,None,>75%,None,<25%,<50%,<75%,Mosquito nets,Blankets/Mats,Kitchen sets,Off-site (>10 mn),>50 %,No,Hand pumps,Hand pumps,<5 ltr,Yes,None,No,Not so good (Not hygienic),3,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Irregular,Cash,Yes,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,Off-site (>3 km),NGO,No,None,Unknown,None,Farming,16,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Local Leader,Safety and Security,Yes,3857
Nigeria,13,11/21/2016,BO,BORNO,BO14,KAGA,BO1402,BENISHEIKH,BO_S101,MAGISTRATE,INFORMAL,12.49841,11.80758,Spontaneous,Collective Settlement/Centre,,9/8/2015,Unknown,,Yes,,Private Building,Tents,No,N/A,,,No,,,,Yes,No,Unknown,No,Yes,No,Yes,No,No,BORNO,KAGA,MARGUBA,BORNO,KAGA,BORGOZO,427,2134,107,128,235,255,223,478,268,316,584,381,223,604,105,128,233,76,289,7,0,213,0,0,3,6,17,16,9/8/2015,9/8/2016,No,BORNO,KAGA,MARGUBA,Place of origin,Lack of safety,None,<75%,<25%,None,None,>75%,<50%,<50%,Blankets/Mats,Blankets/Mats,Mosquito nets,On-site (<10 mn),>50 %,Yes,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),6,Yes,Yes,No,Garbage pit,2,Yes,Yes but no soap/water inside,No,Yes,Yes,No,"Yes, on site",Unknown,Irregular,Cash,Yes,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,Off-site (<3 km),INGO,Yes,Off-site,<1 km,>75%,Collecting firewood,250,Yes,No,Yes,Yes,No,Military,None,None,None,None,Not enough assistance for all entitled,0,0,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Local Leader,Situation in areas of origin,No,2728
Nigeria,13,11/21/2016,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,BO_S102,KADUWA CAMP 1,INFORMAL,13.1316,11.79111,Spontaneous,Collective Settlement/Centre,,,Unknown,,Yes,,Private Building,Self-made tents,No,N/A,,,Yes,Individual/Private,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,KONDUGA,DAWA EAST / MALARI / KANGAMARI,,,,50,250,7,11,18,29,37,66,37,40,77,34,44,78,5,6,11,5,30,0,1,11,0,0,2,8,0,0,,,No,BORNO,KONDUGA,,Place of origin,Lack of safety,None,>75%,<25%,None,None,>75%,None,<50%,Blankets/Mats,Kitchen sets,Bucket/Jerry Can,Off-site (<10 mn),>50 %,Yes,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),8,No,No,No,Burning,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Cash,Yes,No,Yes,No,Yes,No,Malaria,Cough,Fever,Yes,Yes,Off-site (<3 km),NGO,Yes,Off-site,<1 km,>75%,Collecting firewood,43,Yes,Yes,Yes,Yes,Yes,Self organized,Alcohol/drug-related disturbance,Domestic violence,None,Missing children,None,1,1,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Radio/news,Situation in areas of origin,No,3940
Nigeria,13,11/14/2016,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,BO_S103,KADUWA CAMP 2,INFORMAL,13.13247,11.78975,Spontaneous,Collective Settlement/Centre,,,Unknown,,Yes,,Private Building,Tents,Yes,Yes,,,No,,,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,KONDUGA,KONDUGA,,,,43,245,8,9,17,36,38,74,34,29,63,39,40,79,4,8,12,22,31,0,1,12,0,0,0,2,1,0,,,No,BORNO,KONDUGA,KONDUGA,Place of origin,Lack of safety,None,>75%,<25%,None,None,<75%,<50%,<75%,Blankets/Mats,Plastic sheeting,Bucket/Jerry Can,On-site (<10 mn),<50 %,No,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),9,No,Yes,Yes,Garbage pit,0,Yes,Yes,No,Yes,Yes,No,"Yes, on site",Yes,Irregular,Distribution,Yes,No,Yes,No,No,No,RTI,Cough,Fever,Yes,Yes,Off-site (>3 km),INGO,Yes,Off-site,<5 km,<75%,Collecting firewood,38,Yes,Yes,Yes,Yes,No,Self organized,None,Domestic violence,None,Missing children,Not enough assistance for all entitled,1,1,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Radio/news,Situation in areas of origin,No,3959
Nigeria,13,11/14/2014,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,BO_S104,ALI DAWARI CAMP 2,INFORMAL,13.13292,11.79025,Spontaneous,Collective Settlement/Centre,,,Unknown,,Yes,,Private Building,Self-made tents,Yes,Yes,,,No,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,KONDUGA,DAWA EAST / MALARI / KANGAMARI,,,,31,155,4,5,9,17,20,37,18,22,40,24,38,62,2,5,7,8,11,0,0,7,10,0,2,3,0,0,,,No,,,,Place of origin,Accessibility,None,>75%,<25%,None,None,<75%,None,<75%,Plastic sheeting,Blankets/Mats,Kitchen sets,Off-site (>10 mn),<50 %,No,Hand pumps,Hand pumps,>15 ltr,Yes,None,No,Not so good (Not hygienic),5,No,Yes,Yes,Garbage pit,1,No,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Irregular,Distribution,Yes,No,Yes,No,Yes,No,Cough,Fever,Malaria,Yes,Yes,Off-site (<3 km),INGO,Yes,Off-site,<5 km,<75%,Collecting firewood,28,Yes,No,Yes,Yes,Yes,Self organized,Alcohol/drug-related disturbance,Domestic violence,Other forms of exploitation (forced labor/forced begging),Children involved in WFCL (forced labor/forced begging),Assistance did not respond to the actual need,1,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Radio/news,Situation in areas of origin,No,3949
Nigeria,13,11/14/2016,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,BO_S105,ALI DAWARI CAMP 1,INFORMAL,13.13278,11.79067,Spontaneous,Collective Settlement/Centre,,,Unknown,,Yes,,Private Building,Tents,Yes,Yes,,,No,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,KONDUGA,DALORI / WANORI,,,,36,187,4,3,7,24,29,53,22,27,49,23,41,64,6,8,14,15,10,1,0,14,0,0,0,12,0,0,,,No,BORNO,KONDUGA,,Place of origin,Lack of safety,None,>75%,<25%,None,None,None,<50%,<50%,Blankets/Mats,Kitchen sets,Plastic sheeting,On-site (<10 mn),<50 %,No,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),6,No,Yes,Yes,Burning,0,Yes,Yes but no soap/water inside,No,Yes,No,No,"Yes, on site",Yes,Irregular,Distribution,Yes,No,Yes,No,Yes,No,Fever,RTI,Cough,Yes,Yes,On-site (<3 km),INGO,Yes,Off-site,<5 km,<50%,Collecting firewood,0,No,No,Yes,Yes,Yes,Self organized,Alcohol/drug-related disturbance,Domestic violence,Other forms of exploitation (forced labor/forced begging),Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,1,1,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Radio/news,Safety and Security,No,3945
Nigeria,13,11/19/2016,BO,BORNO,BO21,MAIDUGURI M. C.,BO2110,LAMISULA/JABBA MARI,BO_S106,GIDAN MANDARA,INFORMAL,13.15097,11.85561,Spontaneous,Collective Settlement/Centre,,09/17/2014,Unknown,,Yes,,Private Building,Individual house,Yes,Yes,,,No,,,,No,No,No,No,No,No,No,No,No,BORNO,KONDUGA,SOJIRI/ NGURO - NGURO,BORNO,BAMA,SHEHURI / HAUSARI / MAIRI,42,235,4,8,12,19,22,41,48,30,78,38,50,88,5,11,16,2,14,2,0,16,2,3,7,12,1,6,9/17/2014,9/17/2014,No,BORNO,KONDUGA,SOJIRI/ NGURO - NGURO,Place of origin,Lack of safety,None,None,None,>75%,<25%,<25%,None,>75%,Blankets/Mats,Soap,Bucket/Jerry Can,On-site (<10 mn),>50 %,Yes,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Skin disease,Fever,Cough,No,No,None,None,Yes,On-site,<2 km,<50%,Petty trade,0,No,No,No,Yes,Yes,Self organized,Friction anmong site residents,Unknown,Other forms of exploitation (forced labor/forced begging),Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,No,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,,Radio/news,Safety and Security,No,3998
Nigeria,13,11/14/2016,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,BO_S107,BULABRIN,INFORMAL,13.13353,11.78958,Spontaneous,Collective Settlement/Centre,,,Unknown,,Yes,,Private Building,Tents,Yes,Yes,,,No,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,KONDUGA,DAWA EAST / MALARI / KANGAMARI,,,,53,289,4,5,9,24,32,56,36,43,79,55,83,138,2,5,7,6,11,0,0,7,0,0,0,3,0,0,,,No,BORNO,KONDUGA,,Place of origin,Lack of safety,None,>75%,<25%,None,None,<75%,<75%,<75%,Blankets/Mats,Plastic sheeting,Kitchen sets,Off-site (>10 mn),>50 %,No,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),6,No,No,No,Garbage pit,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Irregular,Distribution,Yes,No,Yes,No,No,No,Malaria,RTI,Cough,Yes,Yes,Off-site (<3 km),INGO,Yes,Off-site,Unknown,<75%,Collecting firewood,49,Yes,No,Yes,Yes,Yes,Self organized,Alcohol/drug-related disturbance,None,Other forms of exploitation (forced labor/forced begging),Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Local Leader,Situation in areas of origin,No,4007
Nigeria,13,11/14/2016,BO,BORNO,BO16,KONDUGA,BO1602,DALORI / WANORI,BO_S108,YAWURI CAMP,INFORMAL,13.21718,11.77589,Spontaneous,Collective Settlement/Centre,,08/26/2016,Unknown,,Yes,,Private Building,Individual house,Yes,Yes,,,No,,,,No,No,No,No,No,No,No,No,No,BORNO,KONDUGA,DALORI / WANORI,BORNO,JERE,ALAU,60,325,10,13,23,18,29,47,34,52,86,82,74,156,5,8,13,36,23,4,0,13,0,0,0,4,2,0,08/26/2016,10/14/2016,No,BORNO,JERE,ALAU,Place of origin,Accessibility,None,None,<25%,>75%,None,None,None,<25%,Kitchen sets,Blankets/Mats,Mosquito nets,Off-site (<10 mn),<50 %,No,Ponds/canals,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,No,Yes but no soap/water inside,No,No,No,No,No,No,Never,None,Yes,No,No,No,No,No,Malaria,Fever,Cough,No,No,None,None,No,Unknown,Unknown,None,Farming,0,No,No,Yes,No,No,None,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,No lighting,No,N/A,,Local Leader,Safety and Security,No,3933
Nigeria,13,11/14/2016,BO,BORNO,BO16,KONDUGA,BO1602,DALORI / WANORI,BO_S109,DALORI PRIMARY,INFORMAL,13.21621,11.77699,Spontaneous,Collective Settlement/Centre,,8/8/2016,Unknown,,Yes,,Public/Government,Self-made tents,Yes,Yes,,,No,,,,No,No,Yes,No,No,No,No,Yes,No,BORNO,JERE,ALAU,BORNO,JERE,ALAU,84,455,11,9,20,39,48,87,65,80,145,75,81,156,31,16,47,16,30,10,0,47,0,0,0,5,3,0,8/8/2016,10/20/2016,Yes,BORNO,DAMBOA,DAMBOA,Place of origin,Lack of safety,<25%,None,<75%,<25%,None,<25%,<25%,<75%,Kitchen sets,Blankets/Mats,Mosquito nets,On-site (<10 mn),>50 %,No,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Non usable,0,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,No,Yes,Never,None,No,No,No,No,No,No,Cough,Malaria,Fever,No,No,None,None,Yes,On-site,<1 km,<25%,Daily labourer,0,Yes,Yes,No,No,No,None,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Families/Friends,Safety and Security,No,3897
Nigeria,13,3/12/2016,BO,BORNO,BO03,BAMA,BO0306,KUMSHE /NDUGUNO,BO_S110,BANKI CAMP,FORMAL,14.15444,11.25755,Spontaneous,Collective Settlement/Centre,,9/25/2015,Unknown,,Yes,,Private Building,Host family house,Yes,Yes,,,Yes,Armed Forces,NIGERIAN ARMY ,237673619946,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,BAMA,KUMSHE /NDUGUNO,BORNO,BAMA,KUMSHE /NDUGUNO,3061,17147,577,671,1248,1240,2366,3606,7329,2442,9771,943,1527,2470,23,29,52,1280,1500,265,50,52,40,200,60,3877,1200,50,9/25/2015,3/12/2016,Yes,BORNO,BAMA,KUMSHE /NDUGUNO,Place of origin,Lack of safety,None,<25%,<25%,>75%,None,<25%,<25%,<25%,Blankets/Mats,Kitchen sets,Bucket/Jerry Can,On-site (<10 mn),>50 %,Yes,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),300,No,No,No,Burning,1,No,Yes but no soap/water inside,No,Yes,Yes,No,"Yes, on site",Yes,Once a week,Distribution,Yes,Yes,Yes,Yes,Yes,Yes,Malaria,Fever,Cough,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<1 km,<25%,Daily labourer,52,Yes,Yes,No,Yes,No,Military,None,None,Early/forced marriage,Child separated from their care givers (or just child separation),Not enough assistance for all entitled,0,1,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Families/Friends,Safety and Security,No,4045
Nigeria,13,11/17/2016,BO,BORNO,BO11,GWOZA,BO1107,GWOZA WAKANE / BULABULIN,BO_S111,GWOZA WAKANE PRI. SCH.,INFORMAL,13.68755,11.08895,Spontaneous,Collective Settlement/Centre,,,Unknown,,Yes,,Public/Government,Tents,Yes,Yes,,,Yes,Government,NA,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,BORNO,GWOZA,,BORNO,GWOZA,,185,792,40,50,90,30,44,74,72,119,191,153,172,325,40,72,112,125,102,6,2,112,0,7,4,28,4,0,,,Yes,BORNO,GWOZA,,Place of origin,Accessibility,<25%,>75%,None,<50%,None,<50%,<25%,>75%,Kitchen sets,Soap,Blankets/Mats,On-site (<10 mn),>50 %,Yes,Piped water supply,Piped water supply,<5 ltr,Yes,None,No,Not so good (Not hygienic),0,Yes,No,No,Garbage pit,0,No,Yes but no soap/water inside,No,No,Yes,No,No,No,Never,None,No,No,No,No,Yes,No,Malaria,Fever,Cough,Yes,Yes,Off-site (<3 km),Government,Yes,Off-site,<1 km,<25%,Farming,0,No,No,Yes,Yes,No,Military,None,None,None,None,None,0,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Site Management,Other relief assistance,Yes,3968
Nigeria,13,11/23/2016,BO,BORNO,BO11,GWOZA,BO1113,PULKA/BOKKO,BO_S112,GENERAL HOSPITAL PULKA,FORMAL,13.78637,11.22544,Spontaneous,Collective Settlement/Centre,,,Unknown,,Yes,,Public/Government,Government building,No,N/A,,,Yes,Armed Forces,NIGERIA ARMY,,No,No,No,Yes,No,No,Yes,Yes,Yes,BORNO,BAMA,DIPCHARI / JERE / DAR-JAMAL / KO,BORNO,GWOZA,JOHODE/CHIKIDE/KUGHUM,34,170,2,6,8,18,22,40,23,16,39,36,38,74,1,8,9,9,21,2,1,9,0,6,0,12,8,0,,,No,BORNO,BAMA,DIPCHARI / JERE / DAR-JAMAL / KO,Place of origin,Lack of safety,None,None,None,>75%,None,<25%,None,<50%,Blankets/Mats,Bucket/Jerry Can,Hygiene kits,Off-site (>10 mn),<50 %,No,Ponds/canals,Ponds/canals,>15 ltr,No,Suspended solids,Yes,Not so good (Not hygienic),6,Yes,No,No,Garbage pit,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Distribution,Yes,No,No,No,Yes,Yes,Malaria,Cough,Fever,Yes,Yes,Off-site (<3 km),NGO,Yes,Off-site,<1 km,>75%,Daily labourer,20,Yes,Yes,No,Yes,No,Military,None,None,Forced family separations,None,None,1,0,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Families/Friends,Safety and Security,No,4082
Nigeria,13,11/22/2016,BO,BORNO,BO13,JERE,BO1309,OLD MAIDUGURI,BO_S113,EL MASKIN CENTRE,INFORMAL,13.1751,11.87948,Spontaneous,Camp,,,Unknown,,Yes,,Private Building,Self-made tents,No,N/A,,,No,,,,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,BORNO,BAMA,KASUGULA,BORNO,MONGUNO,MONGUNO,229,1205,32,53,85,102,98,200,193,288,481,178,239,417,8,14,22,91,89,2,0,22,2,21,17,12,5,0,2/2/2015,12/7/2016,No,BORNO,BAMA,KASUGULA,Place of origin,Lack of food,None,<25%,<75%,<50%,None,None,<25%,>75%,Mosquito nets,Blankets/Mats,Plastic sheeting,Off-site (<10 mn),<50 %,No,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,1,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Distribution,No,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,On-site (<3 km),Government,Yes,Off-site,<2 km,<25%,Daily labourer,0,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Local Leader,Safety and Security,No,3967
Nigeria,13,11/22/2016,BO,BORNO,BO13,JERE,BO1309,OLD MAIDUGURI,BO_S114,OLD MAIDUGURI POLICE STATION CAMP,INFORMAL,13.17355,11.87225,Spontaneous,Camp,,04/15/2015,Unknown,,Yes,,Private Building,Tents,Yes,Yes,,,No,,,,Yes,Yes,Yes,No,Yes,Yes,No,No,No,BORNO,MAFA,MAFA,BORNO,MONGUNO,MOFIO,35,176,8,13,21,12,30,42,27,31,58,23,27,50,2,3,5,10,24,0,0,5,0,0,0,3,1,0,06/18/2015,11/7/2016,No,BORNO,MAFA,MAFA,Place of origin,Lack of safety,None,>75%,<25%,None,None,<25%,None,<25%,Blankets/Mats,Kitchen sets,Mosquito nets,On-site (<10 mn),<50 %,Yes,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Good (Hygienic),10,No,No,Yes,Burning,1,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Cough,Malaria,Diarrhea,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<1 km,>75%,Daily labourer,10,Yes,No,No,Yes,No,Self organized,None,None,None,None,None,0,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Local Leader,Safety and Security,No,3960
