country,round,survey_date,,site_region,,site_province,,site_district,site_id,site_name,,site_longitude,site_latitude,site_class,site_type,,,site_date_open,,,site_access,site_area,site_owner,site_shelter,smc_exist,smc_community,,,sma_exist,sma_type,,,regist_activity,,support_wash,health_support,support_shelter,support_food,support_protect,support_edu,support_live,,,,,,,,,n_family,n_total,n_infants_male,n_infants_female,n_infants,n_child_male,n_child_female,n_child,n_youth_male,n_youth_female,n_youth,n_adult_male,n_adult_female,n_adult,n_elder_male,n_elder_female,n_elder,n_pregnant,n_lactating,n_pwd,,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,n_hoh_child,,,,,,,,,,,,,,,per_hh_no_shelter,per_hh_tents,per_hh_makeshift,per_hh_indoors,per_hh_electricity,per_hh_safe_cooking,per_hh_private,per_hh_nets,nfi_a,nfi_b,nfi_c,,,,,,,,,,water_source_np,water_source_p,water_avg,water_potable,water_problem,water_remark,latrine_cond,n_latrine,latrine_gender,bathing_gender,latrine_lock,hyg_waste,n_garbage,garbage_problem,hyg_station,hyg_evidence,,hyg_open_def,hyg_drainage,food_access,food_market,food_freq,food_source,,food_sup_child,food_sup_lac,,,,,,,health_medicine,health_center,health_location,health_provider,edu_access,edu_location,edu_distance,per_sch,,,,,,,,,,,,,,,,,,,,,,,,,,n_hh_income,job_access,,,sec_provided,,sec_provider,sec_issue,sec_gbv,,sec_child_issue,,n_space_child,n_space_female,,,unsafe_female,unsafe_male,unsafe_child,,,site_lighting,job_abr,job_abr_in,job_abr_prom,,,,,,,,,,,,,,,,,,,,,,
Nigeria,18,6/22/2017,BO,BORNO,BO16,KONDUGA,BO1601,AUNO / CHABBOL,BO_S046,JAFRA SHAGARI CAMP,INFORMAL,13.09186,11.90714,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,NULL,9/25/2014,Unknown,NULL,Yes,NULL,Private Building,Community center,Yes,Yes,,,No,None,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,BORNO,GWOZA,NGOSHE,BORNO,GWOZA,PULKA/BOKKO,48,275,7,9,16,27,34,61,34,48,82,46,50,96,8,12,20,19,23,0,20,0,0,0,7,1,0,2,1,3,0,0,NULL,42736,Yes,Two times,BORNO,GWOZA,NGOSHE,Place of origin,Accessibility,None,None,<25%,>75%,<50%,<50%,None,<25%,Mosquito nets,Blankets/Mats,Kitchen sets,Yes,Roofing sheets,Tools,Timber/wood,NA,On-site (<10 mn),<50 %,Yes,No,Water truck,Water truck,>15 ltr,Yes,None,No,Good (Hygienic),10,Yes,Yes,Yes,Burning,0,Yes,Yes,Yes,Yes,No,No,"Yes, on site",Yes,Irregular,Cash,Yes,Yes,Yes,Yes,Yes,Yes,Malaria,Cough,Fever,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<1 km,<50%,118,20,16,36,25,20,45,23,14,37,Fees or costs,Lack of school supplies,Lack of teachers,NULL,Yes,12,Yes,Yes,No damage,Yes,N/A,Yes,N/A,N/A,Farming,0,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,1,1,Yes,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,13647,BO1601-035,Radio,NULL,"Friends, neighbors and family",NULL,<50%,Morning,Information about needs in the community,Through direct Conversation,Distribution,No,10. Others,GLAVDA,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL,NULL
Nigeria,18,6/28/2017,BO,BORNO,BO13,JERE,BO1304,DUSUMAN,BO_S047,MUNA GARAGE EL BADAWE,FORMAL,13.25046,11.87318,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,NULL,9/10/2014,Unknown,NULL,Yes,NULL,Public/Government,Self-made/makeshift shelter,Yes,Yes,,,Yes,Government,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,BORNO,JERE,DUSUMAN,BORNO,MAFA,LOSKURI,3884,20089,385,477,862,2056,2513,4569,2883,3523,6406,2920,4382,7302,428,522,950,638,1262,180,950,50,46,25,500,40,14,400,30,220,50,32,41892,42804,No,NULL,BORNO,JERE,DUSUMAN,Place of origin,House damaged/destroyed,None,<50%,<75%,None,None,<25%,<25%,<25%,Kitchen sets,Mosquito nets,Hygiene kits,Yes,Tarpaulin,Timber/wood,Rope,NA,On-site (<10 mn),<50 %,No,No,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),175,Yes,No,Yes,Burning,0,Yes,Yes,Yes,Yes,Yes,Yes,"Yes, on site",Yes,Every 2 weeks,Distribution,Yes,Yes,Yes,Yes,Yes,No,Malaria,Fever,Diarrhea,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<1 km,<75%,9147,1508,1233,2741,1832,1499,3331,1691,1384,3075,Fees or costs,Lack of school supplies,Lack of teachers,NULL,Yes,25,Yes,Yes,Slightly damaged,No,Yes,N/A,N/A,N/A,Daily labourer,1000,Yes,No,No,Yes,No,Military,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,13753,BO1304-082,Radio,NULL,Local leader/Community leader,NULL,<25%,Morning,Information about needs in the community,Through direct Conversation,Distribution,No,2. Kanuri,NULL,2. Kanuri,NULL,2. Kanuri,NULL,Yes,2. Kanuri,NULL,"INGO AND AGO ASSISTING THE SITE  WFP-CASH  IOM-SHELTER,TOILETS AND PSS  DRC-PROTECTION  ICRC-FI  PINE-SHELTER  UNICEF-HEALTH AND PSS  UNHCR-SHELTER  WHO-HEALTH  CHAD- PROTECTION  WATER IS NOT SUFFICIENT"
Nigeria,18,6/23/2017,BO,BORNO,BO21,MAIDUGURI M. C.,BO2105,GAMBORU LIBERTY,BO_S048,KASUWA SHANU GIDAN KIFI ,INFORMAL,13.18104,11.85775,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,NULL,12/12/2014,Unknown,NULL,Yes,NULL,Private Building,Individual house,Yes,Yes,,,No,None,,,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Insurgency ,NULL,BORNO,MONGUNO,MONGUNO,BORNO,ABADAM,YITUWA,45,193,11,13,24,16,11,27,32,35,67,25,40,65,7,3,10,6,20,1,10,0,0,0,4,0,0,1,0,8,0,0,41907,42498,No,NULL,BORNO,MONGUNO,MONGUNO,Place of origin,Lack of safety,None,None,None,>75%,<25%,<25%,<50%,<25%,Mosquito nets,Kitchen sets,Blankets/Mats,Yes,Tarpaulin,Block/bricks,Rope,NA,On-site (<10 mn),<50 %,Yes,No,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,Yes,No,No,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,On-site (<3 km),Government,Yes,Off-site,<1 km,<50%,83,8,8,16,18,14,32,17,18,35,Fees or costs,Lack of school supplies,Work in the fields,NULL,Yes,3,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Daily labourer,0,Yes,Yes,No,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,13707,BO2105-038,Community meetings,NULL,Local leader/Community leader,NULL,<25%,Morning,Information about needs in the community,Through direct Conversation,Situation in areas of origin,No,2. Kanuri,NULL,2. Kanuri,NULL,1.Hausa,NULL,Yes,2. Kanuri,NULL,NULL
Nigeria,18,6/21/2017,BO,BORNO,BO13,JERE,BO1304,DUSUMAN,BO_S050,MUNA DA'ALTI 2,INFORMAL,13.25025,11.86843,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,NULL,12/12/2015,Unknown,NULL,Yes,NULL,Private Building,Self-made/makeshift shelter,Yes,Yes,,,No,None,,,No,No,No,No,Yes,No,Yes,No,Yes,Insurgency ,NULL,BORNO,JERE,DUSUMAN,BORNO,JERE,DUSUMAN,40,239,8,10,18,11,21,32,35,45,80,45,48,93,5,11,16,5,18,0,16,0,0,3,2,0,3,0,3,0,3,3,42350,42745,Yes,Two times,BORNO,JERE,DUSUMAN,Place of origin,Lack of safety,None,<25%,>75%,None,None,<25%,<75%,<50%,Mosquito nets,Blankets/Mats,Kitchen sets,Yes,Tarpaulin,Timber/wood,Rope,NA,Off-site (<10 mn),<50 %,Yes,No,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),3,No,No,No,Burning,3,No,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Irregular,Distribution,No,No,No,No,No,No,Malaria,Cough,Diarrhea,Yes,Yes,Off-site (<3 km),INGO,Yes,Off-site,<2 km,<50%,87,10,8,18,24,17,41,18,10,28,Fees or costs,Lack of teachers,Lack of school supplies,NULL,No,NULL,Yes,Yes,Slightly damaged,No,Yes,N/A,N/A,N/A,Daily labourer,100,Yes,No,No,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,13718,BO1304-074,Radio,NULL,Local leader/Community leader,NULL,<25%,Morning,Information about needs in the community,Through direct Conversation,Registration,No,2. Kanuri,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,2. Kanuri,NULL,- ACF NFI (TOILETS 3)  - CPS ALSO BUILT TOILET AND SHELTER  - MORE ATTENTION IS NEEDED AT THE SITE  - MOST TENT ARE LEAKING AS A RESULT OF RAIN
Nigeria,18,6/19/2017,BO,BORNO,BO13,JERE,BO1304,DUSUMAN,BO_S051,MUNA DA'ALTI 3,INFORMAL,13.25386,11.86817,Spontaneous,Camp,Camps/Camp-like setting,NULL,9/10/2014,Unknown,NULL,Yes,NULL,Private Building,Self-made/makeshift shelter,Yes,Yes,,,No,None,,,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,BORNO,MAFA,TAMSU NGAMDUA,BORNO,BAMA,SHEHURI / HAUSARI / MAIRI,29,156,4,6,10,10,14,24,21,27,48,30,32,62,7,5,12,2,19,4,12,0,0,10,0,0,3,3,0,2,1,1,41891,42561,No,NULL,BORNO,MAFA,TAMSU NGAMDUA,Place of origin,Lack of safety,<25%,None,<75%,<25%,None,None,<25%,<25%,Blankets/Mats,Kitchen sets,Hygiene kits,Yes,Tarpaulin,Timber/wood,Block/bricks,NA,Off-site (<10 mn),<50 %,No,No,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),10,No,No,Yes,Burning,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Cough,RTI,Fever,Yes,Yes,Off-site (<3 km),INGO,Yes,On-site,<2 km,<25%,52,8,6,14,4,10,14,13,11,24,Fees or costs,Lack of teachers,Lack of school supplies,NULL,No,NULL,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Agro-pastoralism,20,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,13719,BO1304-075,Radio,NULL,Local leader/Community leader,NULL,<25%,Morning,Information about needs in the community,Through direct Conversation,Distribution,No,2. Kanuri,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL,NULL
Nigeria,18,6/27/2017,BO,BORNO,BO21,MAIDUGURI M. C.,BO2114,SHEHURI  NORTH,BO_S053,KAWARMELA,INFORMAL,13.16191,11.85571,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,NULL,9/25/2014,Unknown,NULL,Yes,NULL,Public/Government,Emergency shelter,Yes,Yes,,,Yes,INGO,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,BORNO,KONDUGA,KONDUGA,BORNO,BAMA,NULL,351,1839,15,24,39,73,118,191,262,399,661,254,586,840,21,87,108,31,51,0,108,0,18,12,28,0,0,3,1,13,7,0,42370,42764,Yes,Two times,BORNO,KONDUGA,KONDUGA,Place of origin,Accessibility,None,>75%,None,<25%,None,None,None,<75%,Blankets/Mats,Soap,Hygiene kits,Yes,Tarpaulin,Rope,Tools,NA,On-site (<10 mn),1,Yes,No,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),1,Yes,Yes,Yes,Burning,0,No,Yes but no soap/water inside,No,Yes,No,No,"Yes, on site",Yes,Irregular,Distribution,Yes,No,No,No,Yes,No,Malaria,Fever,Cough,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<1 km,>75%,774,61,52,113,194,123,317,205,139,344,Fees or costs,Lack of school supplies,Work at the house,NULL,Yes,5,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Petty trade,117,Yes,Yes,No,Yes,No,Police,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,13628,BO2114-072,Telephone voice call,NULL,Local leader/Community leader,NULL,<25%,Morning,Information about needs in the community,Through direct Conversation,Distribution,No,2. Kanuri,NULL,2. Kanuri,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL,NULL
Nigeria,18,6/27/2017,BO,BORNO,BO13,JERE,BO1311,MAIRI,BO_S056,ORJI KALU HOUSE,INFORMAL,13.18978,11.81613,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,NULL,9/1/2014,Unknown,NULL,Yes,NULL,Private Building,Host family house,Yes,Yes,,,No,None,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Insurgency ,NULL,BORNO,BAMA,NULL,BORNO,KONDUGA,NULL,26,138,7,8,15,12,16,28,24,19,43,21,26,47,2,3,5,6,22,2,5,0,0,0,2,4,0,0,0,0,0,0,41883,NULL,Yes,Two times,BORNO,BAMA,NULL,Place of origin,House damaged/destroyed,None,None,None,>75%,None,<25%,None,<25%,Kitchen sets,Blankets/Mats,Hygiene kits,Yes,Tarpaulin,Nails,Timber/wood,NA,On-site (<10 mn),<50 %,No,No,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),0,Yes,Yes,Yes,Burning,0,Yes,Yes but no soap/water inside,No,Yes,Yes,No,"Yes, on site",Yes,Irregular,Cash,Yes,Yes,No,No,Yes,Yes,Fever,Cough,Malaria,No,Yes,On-site (<3 km),Government,Yes,On-site,<2 km,<50%,60,10,7,17,7,15,22,12,9,21,Lack of school supplies,Fees or costs,Work at the house,NULL,No,NULL,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Petty trade,0,Yes,Yes,No,Yes,No,Local Authorities,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,13751,BO1311-113,Radio,NULL,"Friends, neighbors and family",NULL,<50%,Morning,Information about needs in the community,Through direct Conversation,Situation in areas of origin,No,2. Kanuri,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,2. Kanuri,NULL,NULL
Nigeria,18,6/29/2017,BO,BORNO,BO03,BAMA,BO0305,KASUGULA,BO_S057,GENERAL HOSPITAL BAMA,FORMAL,13.68722,11.53138,Spontaneous,Camp,Camps/Camp-like setting,NULL,NULL,Unknown,NULL,Yes,NULL,Public/Government,Emergency shelter,Yes,No,,,Yes,Government,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,BORNO,BAMA,KUMSHE /NDUGUNO,BORNO,BAMA,DIPCHARI / JERE / DAR-JAMAL / KO,4728,14908,241,190,431,998,801,1799,2020,2321,4341,2348,3978,6326,899,1112,2011,1112,823,0,2011,72,167,234,1790,210,0,3,13,18,53,0,NULL,42915,Yes,Two times,BORNO,BAMA,KUMSHE /NDUGUNO,Place of origin,Lack of safety,None,<75%,<25%,<25%,None,>75%,None,<50%,Blankets/Mats,Kitchen sets,Hygiene kits,No,NULL,NULL,NULL,NA,On-site (<10 mn),>50 %,Yes,No,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),180,No,No,Yes,No waste disposal system,0,Yes,Yes but no soap/water inside,No,Yes,Yes,No,"Yes, on site",Yes,Every 2 weeks,Distribution,Yes,Yes,No,Yes,Yes,No,Fever,Malaria,Cough,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<1 km,<75%,5503,742,420,1162,1216,1050,2266,1097,978,2075,Fees or costs,Lack of school supplies,Work at the house,NULL,Yes,15,Yes,Yes,No damage,Yes,N/A,Yes,N/A,N/A,Daily labourer,0,Yes,Yes,No,Yes,No,Military,None,None,None,None,None,8,2,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,13653,BO0305-014,Radio,NULL,"Friends, neighbors and family",NULL,<50%,Evening,Feedback (positive or negative) about the services in the  site,Through direct Conversation,Other relief assistance,No,2. Kanuri,NULL,3. Shuwa,NULL,2. Kanuri,NULL,Yes,2. Kanuri,NULL,THE CAMP IS OVER CONGESTED.
Nigeria,18,6/25/2017,BO,BORNO,BO16,KONDUGA,BO1607,KONDUGA,BO_S058,BOARDING SCHOOL,FORMAL,13.39667,11.6623,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,NULL,NULL,Unknown,NULL,Yes,NULL,Private Building,Emergency shelter,Yes,Yes,,,Yes,Government,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,BORNO,KONDUGA,KELUMIRI / NGALBI AMARI / YALE,BORNO,KONDUGA,KAWURI,1032,6122,157,192,349,606,741,1347,826,1011,1837,964,1178,2142,246,201,447,412,530,5,447,0,12,20,32,19,0,9,11,7,10,4,NULL,NULL,No,NULL,BORNO,KONDUGA,KELUMIRI / NGALBI AMARI / YALE,Place of origin,House damaged/destroyed,<25%,<75%,None,<25%,None,<25%,None,<25%,Mosquito nets,Blankets/Mats,Kitchen sets,Yes,Tarpaulin,Timber/wood,Tools,NA,On-site (<10 mn),>50 %,Yes,No,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),110,No,No,Yes,No waste disposal system,0,Yes,Yes,No,No,Yes,No,"Yes, on site",Yes,Irregular,Distribution,Yes,Yes,Yes,Yes,Yes,Yes,Cough,Malaria,Fever,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<2 km,<75%,2644,441,367,808,555,455,1010,455,371,826,Lack of school supplies,Distance to the school (too far),Lack of teachers,NULL,Yes,23,No,No,Slightly damaged,Yes,N/A,Yes,N/A,N/A,Daily labourer,0,Yes,No,Yes,Yes,No,Military,None,None,None,None,Not enough assistance for all entitled,2,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,13631,BO1607-064,Radio,NULL,Local leader/Community leader,NULL,<25%,Morning,Information about needs in the community,Through direct Conversation,Access to services,No,2. Kanuri,NULL,1.Hausa,NULL,1.Hausa,NULL,No,1.Hausa,NULL,NULL
Nigeria,18,6/4/2017,BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,BO_S059,GOVERNMENT GIRLS SECONDARY SCHOOL (GGSS),FORMAL,13.62306,12.67954,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,NULL,11/11/2015,Unknown,NULL,Yes,NULL,Public/Government,School,No,N/A,,,Yes,Government,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,BORNO,MARTE,NULL,BORNO,MARTE,NJINE,3571,24303,1077,1118,2195,2642,2702,5344,3788,3802,7590,3916,3942,7858,654,662,1316,243,2851,12,1316,318,44,31,1325,41,8,11,4,17,30,9,42319,42623,No,NULL,BORNO,MARTE,NULL,Place of origin,House damaged/destroyed,None,<25%,<75%,<25%,None,>75%,<25%,<75%,Kitchen sets,Hygiene kits,Mosquito nets,Yes,Rope,Tarpaulin,Nails,NA,On-site (<10 mn),>50 %,Yes,No,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),72,Yes,Yes,No,Burning,5,Yes,Yes but no soap/water inside,No,Yes,No,No,"Yes, on site",Yes,Once a month,Cash,Yes,Yes,Yes,No,Yes,Yes,Fever,Malaria,Cough,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<1 km,<50%,10795,1606,1600,3206,1826,1818,3644,1975,1970,3945,Fees or costs,Lack of school supplies,Work at the house,NULL,Yes,4,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Collecting firewood,0,Yes,Yes,No,Yes,No,Self organized,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,13731,BO2407-127,Radio,NULL,"Friends, neighbors and family",NULL,<25%,Morning,Information about needs in the community,Through direct Conversation,Situation in areas of origin,No,2. Kanuri,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL,NULL
Nigeria,18,6/23/2017,BO,BORNO,BO26,NGANZAI,BO2604,GAJIRAM,BO_S062,GAJIRAM CENTRAL PRI. SCH. 1,INFORMAL,13.20774,12.39403,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,NULL,1/18/2016,Unknown,NULL,Yes,NULL,Public/Government,School,No,N/A,,,No,None,,,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,BORNO,NGANZAI,BADU,BORNO,GUZAMALA,NULL,109,606,23,19,42,52,51,103,97,102,199,114,128,242,9,11,20,44,52,2,20,0,10,6,12,3,0,3,2,2,1,4,42387,NULL,No,NULL,BORNO,NGANZAI,BADU,Place of origin,Lack of safety,None,None,<25%,>75%,None,<50%,<50%,<75%,Mosquito nets,Blankets/Mats,Kitchen sets,Yes,Tarpaulin,Timber/wood,Nails,NA,Off-site (<10 mn),<50 %,No,No,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),2,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,No,No,No,Diarrhea,Malaria,Cough,No,Yes,Off-site (<3 km),NGO,Yes,On-site,<1 km,<25%,261,28,34,62,63,52,115,46,38,84,Lack of school supplies,Work at the house,Violence/risks at the school or to/from the school,NULL,No,NULL,Yes,Yes,Slightly damaged,Yes,N/A,Yes,N/A,N/A,Farming,89,Yes,No,Yes,Yes,No,Self organized,None,None,None,None,Non-affected groups are given humanitarian assistance,0,0,No,No,No,No,No,Good,Good,No lighting,Yes,Nigeria,Better living conditions,14365,BO2604-071,Radio,NULL,Local leader/Community leader,NULL,<50%,Evening,Information about needs in the community,Through direct Conversation,Safety and Security,No,2. Kanuri,NULL,7. Fulani,NULL,2. Kanuri,NULL,Yes,2. Kanuri,NULL,NULL
Nigeria,18,6/26/2017,BO,BORNO,BO26,NGANZAI,BO2604,GAJIRAM,BO_S063,GAJIRAM CENTRAL PRI. SCH. 2,INFORMAL,13.21682,12.4944,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,NULL,4/1/2016,Unknown,NULL,Yes,NULL,Public/Government,School,No,N/A,,,No,None,,,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Insurgency ,NULL,BORNO,MONGUNO,MOFIO,BORNO,NGANZAI,SUGUNDURE,177,985,49,30,79,75,83,158,118,180,298,178,220,398,22,30,52,90,95,7,52,0,11,8,11,5,0,4,7,3,4,3,42461,NULL,No,NULL,BORNO,MONGUNO,MOFIO,Place of origin,Lack of safety,<25%,None,<25%,<75%,None,<25%,<50%,<75%,Blankets/Mats,Kitchen sets,Bucket/Jerry Can,No,NULL,NULL,NULL,NA,On-site (<10 mn),>50 %,Yes,No,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,No,No,No,Diarrhea,Fever,Cough,No,Yes,On-site (<3 km),NGO,No,None,Unknown,None,393,50,45,95,83,90,173,70,55,125,Fear of violence,Work at the house,Lack of teachers,NULL,No,NULL,No,Yes,Destroyed or not usable,Yes,N/A,Yes,N/A,N/A,Collecting firewood,150,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,14359,BO2604-070,Radio,NULL,Religious leader,NULL,>75%,Evening,Information about needs in the community,Through direct Conversation,Safety and Security,No,2. Kanuri,NULL,7. Fulani,NULL,2. Kanuri,NULL,Yes,2. Kanuri,NULL,NULL
Nigeria,18,6/21/2017,BO,BORNO,BO26,NGANZAI,BO2604,GAJIRAM,BO_S064,LG QUARTERS,INFORMAL,13.21142,12.48498,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,NULL,2/15/2016,Unknown,NULL,Yes,NULL,Public/Government,School,No,N/A,,,No,None,,,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Insurgency ,NULL,BORNO,MONGUNO,ZULUM,BORNO,NGANZAI,SUGUNDURE,789,4337,187,158,345,295,359,654,588,716,1304,781,954,1735,137,162,299,201,362,6,299,0,0,15,26,5,0,4,8,5,5,5,42415,NULL,No,NULL,BORNO,MONGUNO,ZULUM,Place of origin,Lack of safety,None,None,<25%,>75%,None,<25%,<75%,<50%,Mosquito nets,Blankets/Mats,Kitchen sets,Yes,Timber/wood,Tarpaulin,Thatches,NA,On-site (<10 mn),>50 %,Yes,No,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),3,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,Yes,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,On-site (<3 km),NGO,No,None,Unknown,None,1696,184,208,392,415,341,756,301,247,548,"School is occupied (by families, military, etc.)",Violence/risks at the school or to/from the school,Fear of violence,NULL,No,NULL,Yes,Yes,Slightly damaged,Yes,N/A,Yes,N/A,N/A,Collecting firewood,355,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,14339,BO2604-069,Radio,NULL,Local leader/Community leader,NULL,<50%,Evening,Information about needs in the community,Through direct Conversation,Safety and Security,No,2. Kanuri,NULL,7. Fulani,NULL,2. Kanuri,NULL,Yes,2. Kanuri,NULL,NULL
