country,round,survey_date,,site_region,,site_province,,site_district,site_id,site_name,,site_longitude,site_latitude,site_class,site_type,,site_date_open,,site_date_close,site_access,site_area,site_owner,site_shelter,smc_exist,smc_community,,,sma_exist,sma_type,,,regist_activity,,support_wash,health_support,support_shelter,support_food,support_protect,support_edu,support_live,,,,,,,n_family,n_total,n_infants_male,n_infants_female,n_infants,n_child_male,n_child_female,n_child,n_youth_male,n_youth_female,n_youth,n_adult_male,n_adult_female,n_adult,n_elder_male,n_elder_female,n_elder,n_pregnant,n_lactating,n_pwd,,,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,n_hoh_child,,,,,,,,,per_hh_no_shelter,per_hh_tents,per_hh_makeshift,per_hh_indoors,per_hh_electricity,per_hh_safe_cooking,per_hh_private,per_hh_nets,nfi_a,nfi_b,nfi_c,water_location,water_operational,,water_source_np,water_source_p,water_avg,water_potable,water_problem,water_remark,latrine_cond,n_latrine,latrine_gender,bathing_gender,latrine_lock,hyg_waste,n_garbage,garbage_problem,hyg_station,hyg_evidence,,hyg_open_def,hyg_drainage,food_access,food_market,food_freq,food_source,,food_sup_child,food_sup_lac,,,,,,,health_medicine,health_center,health_location,health_provider,edu_access,edu_location,edu_distance,per_sch,,n_hh_income,job_access,,,sec_provided,,sec_provider,sec_issue,sec_gbv,,sec_child_issue,,n_space_child,n_space_female,,,unsafe_female,unsafe_male,unsafe_child,,,site_lighting,job_abr,job_abr_in,job_abr_prom,,,,
Nigeria,12,10/9/2016,BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,BO_S092,KUYA PRIMARY SCHOOL,FORMAL,13.61948,12.66413,Spontaneous,Collective Settlement/Centre,NULL,6/1/2015,Unknown,NULL,Yes,NULL,Public/Government,Self-made tents,Yes,Yes,NULL,NULL,Yes,Government,SEMA,8027907335,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,BORNO,MONGUNO,MONGUNO,BORNO,MONGUNO,MOFIO,1400,7389,178,248,426,917,1096,2013,893,1016,1909,1223,1728,2951,33,57,90,250,1450,18,0,90,0,0,0,120,30,3,6/1/2015,1/9/2016,Yes,BORNO,MONGUNO,MONGUNO,Place of origin,Lack of safety,None,None,>75%,<25%,None,<25%,<50%,<75%,Kitchen sets,Blankets/Mats,Mosquito nets,On-site (<10 mn),<50 %,No,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Good (Hygienic),13,No,No,Yes,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Distribution,Yes,No,No,No,Yes,No,Malaria,Diarrhea,Fever,Yes,Yes,On-site (<3 km),NGO,No,None,Unknown,None,Daily labourer,800,Yes,No,No,Yes,Yes,Self organized,Theft,Sexual harassment/molestation,None,Child physical & emotional abuse,Fighting between recipients at distribution points,0,0,No,Yes,No,No,No,Good,Poor,No lighting,No,N/A,NULL,Radio/news,Safety and Security,No,2094
Nigeria,12,10/9/2016,BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,BO_S093,CENTRAL PRIMARY SCHOOL,FORMAL,13.61562,12.67132,Spontaneous,Collective Settlement/Centre,NULL,6/1/2015,Unknown,NULL,Yes,NULL,Public/Government,School,Yes,Yes,NULL,NULL,Yes,Government,SEMA,8027907355,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,BORNO,MONGUNO,MINTAR,BORNO,NULL,NULL,96,514,27,24,51,47,56,103,56,123,179,47,72,119,27,35,62,15,30,4,0,62,0,0,20,9,15,0,6/1/2015,8/9/2016,No,BORNO,MONGUNO,MINTAR,Place of origin,Lack of food,<25%,None,<25%,>75%,None,<25%,<25%,<25%,Blankets/Mats,Soap,Hygiene kits,On-site (<10 mn),>50 %,Yes,Hand pumps,Hand pumps,>15 ltr,Yes,None,No,Good (Hygienic),10,Yes,Yes,Yes,No waste disposal system,0,Yes,Unknown,No,Yes,Yes,No,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,No,Yes,No,Malaria,Fever,Diarrhea,Yes,Yes,Off-site (<3 km),NGO,No,On-site,<1 km,None,Collecting firewood,28,No,Yes,Yes,Yes,Yes,Self organized,Friction with host community,Domestic violence,None,None,Not enough assistance for all entitled,0,0,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Families/Friends,Safety and Security,No,2083
Nigeria,12,10/9/2016,BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,BO_S094,GANA ALI,INFORMAL,13.62372,12.67053,Spontaneous,Collective Settlement/Centre,NULL,5/5/2016,Unknown,NULL,Yes,NULL,Private Building,Self-made tents,Yes,Yes,NULL,NULL,Yes,Government,SEMA,8027907335,No,No,No,No,No,Yes,No,No,No,BORNO,MARTE,BORSORI,BORNO,MARTE,NGELEIWA,238,1200,37,43,80,129,138,267,217,265,482,128,193,321,20,30,50,40,100,1,0,50,0,15,0,18,0,0,5/5/2016,NULL,No,BORNO,MARTE,BORSORI,Place of origin,Lack of safety,<25%,None,>75%,None,None,None,<50%,None,Blankets/Mats,Kitchen sets,Mosquito nets,Off-site (<10 mn),<50 %,No,Piped water supply,Piped water supply,5 - 10 ltr,No,Taste,Yes,Non usable,0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Irregular,Cash,Yes,No,No,No,No,No,Malaria,Diarrhea,Cough,Yes,Yes,Off-site (<3 km),NGO,No,Off-site,<2 km,None,Collecting firewood,11,Yes,Yes,Yes,Yes,Yes,Self organized,Theft,Domestic violence,Other forms of exploitation (forced labor/forced begging),Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Families/Friends,Situation in areas of origin,Yes,2091
Nigeria,12,10/9/2016,BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,BO_S095,LOCAL GOVERNMENT SECT,FORMAL,13.61336,12.68204,Spontaneous,Transitional Centre,NULL,04/29/2016,Unknown,NULL,Yes,NULL,Public/Government,Government building,Yes,Yes,NULL,NULL,Yes,Government,SEMA,8027907355,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,BORNO,MARTE,GUMNA,BORNO,KUKAWA,NULL,224,1249,11,12,23,96,101,197,250,312,562,184,223,407,23,37,60,18,30,2,0,60,0,15,1,40,20,0,04/29/2016,4/9/2016,No,BORNO,MARTE,NGELEIWA,Place of origin,Lack of food,<25%,None,<25%,>75%,None,<25%,<25%,<25%,Blankets/Mats,Hygiene kits,Kitchen sets,Off-site (<10 mn),>50 %,No,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),5,No,No,No,Garbage pit,0,No,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,Yes,Yes,No,Malaria,Malnutrition,Diarrhea,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<1 km,<25%,Daily labourer,150,No,Yes,Yes,Yes,No,Self organized,None,Domestic violence,Forced family separations,Child separated from their care givers (or just child separation),Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Families/Friends,Safety and Security,No,2079
Nigeria,12,11/9/2016,BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,BO_S096,GARDENER LOW COST,INFORMAL,13.61577,12.67162,Spontaneous,Collective Settlement/Centre,NULL,5/5/2016,Unknown,NULL,Yes,NULL,Private Building,Self-made tents,Yes,Yes,NULL,NULL,No,NULL,NULL,NULL,No,No,No,No,No,Yes,No,No,Yes,BORNO,MARTE,ALA,NULL,NULL,NULL,50,300,0,2,2,37,53,90,49,73,122,29,41,70,6,10,16,6,8,2,1,16,0,0,4,14,6,0,5/5/2016,NULL,No,BORNO,MARTE,ALA,Place of origin,Lack of safety,<25%,None,>75%,None,None,<25%,<25%,<25%,Blankets/Mats,Soap,Hygiene kits,Off-site (<10 mn),<50 %,No,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Non usable,0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,No,Yes,No,Malaria,Fever,Malnutrition,Yes,Yes,Off-site (<3 km),NGO,No,Off-site,Unknown,None,Collecting firewood,35,Yes,No,No,Yes,No,Self organized,None,Domestic violence,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Families/Friends,Situation in areas of origin,No,2072
Nigeria,12,9/9/2016,BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,BO_S097,WATER BOARD,FORMAL,13.6149,12.68441,Spontaneous,Collective Settlement/Centre,NULL,7/10/2015,Unknown,NULL,Yes,NULL,Public/Government,Self-made tents,Yes,Yes,NULL,NULL,Yes,Government,SEMA,8027907355,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,BORNO,KUKAWA,KEKENO,BORNO,KUKAWA,YOYO,478,2886,32,46,78,214,366,580,506,617,1123,465,540,1005,32,68,100,30,100,12,4,100,7,2,13,13,9,0,9/10/2015,9/9/2016,Yes,BORNO,KUKAWA,KEKENO,Place of origin,Lack of safety,None,None,>75%,<25%,None,<50%,<50%,>75%,Kitchen sets,Blankets/Mats,Soap,On-site (<10 mn),>50 %,Yes,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),11,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,Yes,Yes,No,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,Yes,No,No,Malaria,Cough,Other,Yes,Yes,On-site (<3 km),NGO,No,Off-site,<1 km,None,Daily labourer,337,Yes,Yes,No,Yes,Yes,Self organized,Theft,Domestic violence,None,Child physical & emotional abuse,Fighting between recipients at distribution points,0,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio/news,Safety and Security,No,2080
Nigeria,12,11/9/2016,BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,BO_S098,GOVERNMENT DAY SECONDARY SCHOOL (GDSS),FORMAL,13.60577,12.67272,Spontaneous,Collective Settlement/Centre,NULL,4/1/2015,Unknown,NULL,Yes,NULL,Public/Government,School,Yes,Yes,NULL,NULL,Yes,Government,SEMA,8027907335,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,MONGUNO,KAGURAM,BORNO,KUKAWA,KEKENO,1652,8336,282,420,702,431,599,1030,1018,1572,2590,1403,2011,3414,206,394,600,200,800,3,5,600,0,2,0,54,10,0,4/1/2015,5/9/2016,No,BORNO,MONGUNO,KAGURAM,Place of origin,Lack of safety,None,None,<50%,<75%,None,<25%,<25%,<25%,Blankets/Mats,Mosquito nets,Hygiene kits,On-site (<10 mn),>50 %,Yes,Hand pumps,Hand pumps,>15 ltr,Yes,None,No,Not so good (Not hygienic),54,Yes,No,Yes,Garbage pit,0,Yes,Yes,No,Yes,Yes,No,"Yes, on site",Yes,Irregular,Distribution,Yes,No,No,No,Yes,No,Malaria,Diarrhea,Malnutrition,Yes,Yes,On-site (<3 km),INGO,No,Off-site,<1 km,None,Daily labourer,200,Yes,Yes,Yes,Yes,Yes,Self organized,Theft,Exchange of goods/food for sex,None,None,Non-affected groups are given humanitarian assistance,0,0,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio/news,Safety and Security,No,2093
Nigeria,12,10/9/2016,BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,BO_S099,NRC 1&2,FORMAL,13.62377,12.66617,Spontaneous,Collective Settlement/Centre,NULL,2/3/2016,Unknown,NULL,Yes,NULL,Public/Government,Self-made tents,Yes,Yes,NULL,NULL,Yes,Government,SEMA,NULL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,BORNO,MONGUNO,MONGUNO,BORNO,MARTE,NULL,290,2030,38,49,87,270,393,663,287,265,552,245,383,628,43,57,100,50,350,5,5,100,0,4,0,20,15,0,2/3/2016,08/27/2016,No,BORNO,MONGUNO,MONGUNO,Place of origin,Lack of food,None,None,<75%,<25%,None,<25%,<50%,<25%,Blankets/Mats,Plastic sheeting,Hygiene kits,Off-site (>10 mn),<50 %,No,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,Yes,Yes,Yes,Burning,0,Yes,Yes,Yes,Yes,Yes,No,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,No,Yes,No,Malaria,Cough,Fever,Yes,Yes,On-site (<3 km),NGO,No,Unknown,Unknown,None,Collecting firewood,240,No,No,Yes,Yes,Yes,Self organized,Friction with host community,None,Forced family separations,Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Families/Friends,Safety and Security,No,2069
Nigeria,12,09/28/2016,BO,BORNO,BO26,NGANZAI,BO2604,GAJIRAM,BO_S100,GOVERNMENT SEC. SCHOOL NGANZAI,INFORMAL,13.20433,12.47675,Spontaneous,Collective Settlement/Centre,NULL,6/6/2016,Unknown,NULL,Yes,NULL,Public/Government,School,No,N/A,NULL,NULL,No,NULL,NULL,NULL,No,No,No,No,Yes,Yes,No,No,No,BORNO,NGANZAI,BADU,BORNO,MONGUNO,NULL,15,84,2,4,6,8,11,19,12,19,31,11,15,26,2,0,2,9,6,0,0,2,0,3,2,4,2,0,6/6/2016,7/7/2016,Yes,BORNO,NGANZAI,BADU,Place of origin,Lack of safety,<25%,None,None,>75%,None,None,<50%,>75%,Blankets/Mats,Kitchen sets,Bucket/Jerry Can,Off-site (>10 mn),<50 %,Yes,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),6,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Irregular,Distribution,Yes,No,No,No,No,No,Malaria,Fever,Cough,No,No,None,None,No,None,Unknown,None,Farming,31,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Local Leader,Safety and Security,Yes,2031
Nigeria,12,09/23/2016,BO,BORNO,BO14,KAGA,BO1402,BENISHEIKH,BO_S101,MAGISTRATE,INFORMAL,12.49753,11.80758,Spontaneous,Collective Settlement/Centre,NULL,9/8/2015,Unknown,NULL,Yes,NULL,Private Building,Open lot,No,N/A,NULL,NULL,No,NULL,NULL,NULL,Yes,No,No,No,Yes,No,No,No,No,BORNO,KAGA,MARGUBA,BORNO,KAGA,BORGOZO,390,1950,54,57,111,159,160,319,349,389,738,374,368,742,29,11,40,73,141,7,0,40,0,0,3,6,15,13,9/8/2015,9/8/2016,No,BORNO,KAGA,MARGUBA,Place of origin,Lack of safety,None,None,>75%,<25%,None,<25%,<75%,<25%,Kitchen sets,Bucket/Jerry Can,Mosquito nets,Off-site (>10 mn),<50 %,No,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Garbage pit,1,Yes,Yes but no soap/water inside,No,No,Yes,No,No,Yes,Never,Cultivated,No,No,No,No,No,No,Malaria,Malnutrition,Diarrhea,No,Yes,Off-site (>3 km),Local clinic,No,Off-site,<5 km,None,Farming,50,Yes,No,Yes,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio/news,Situation in areas of origin,Yes,2004
Nigeria,12,09/30/2016,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,BO_S102,KADUWA CAMP 1,INFORMAL,13.13215,11.13215,Spontaneous,Collective Settlement/Centre,NULL,5/6/2014,Unknown,NULL,Yes,NULL,Private Building,Self-made tents,Yes,Yes,NULL,NULL,Yes,Individual/Private,ALH. MODU KADUWA,NULL,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,BORNO,KONDUGA,MASBA / DALWA WEST,NULL,NULL,NULL,51,250,2,3,5,37,61,98,11,29,40,48,51,99,3,5,8,5,64,2,1,8,0,0,0,14,0,0,5/6/2014,08/27/2016,No,BORNO,KONDUGA,MASBA / DALWA WEST,Place of origin,Lack of safety,<25%,<25%,>75%,None,None,None,None,<75%,Plastic sheeting,Bucket/Jerry Can,Soap,Off-site (<10 mn),>50 %,Unknown,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),8,No,No,Unknown,No waste disposal system,0,Yes,Yes,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,No,Yes,No,Malaria,Cough,Malnutrition,Yes,Yes,Off-site (<3 km),INGO,Yes,Off-site,<1 km,>75%,Daily labourer,51,Yes,No,No,Yes,No,Self organized,None,Domestic violence,None,None,Fighting between recipients at distribution points,0,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Families/Friends,Situation in areas of origin,No,1998
Nigeria,12,09/30/2016,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,BO_S103,KADUWA CAMP 2,INFORMAL,13.13247,11.78975,Spontaneous,Collective Settlement/Centre,NULL,05/28/2016,Unknown,NULL,Yes,NULL,Private Building,Open lot,No,N/A,NULL,NULL,No,NULL,NULL,NULL,No,No,No,No,No,Yes,Yes,No,Yes,BORNO,KONDUGA,MASBA / DALWA WEST,NULL,NULL,NULL,16,82,1,1,2,2,5,7,17,23,40,14,19,33,0,0,0,2,4,0,0,0,0,0,0,0,0,0,05/28/2016,2/9/2016,Yes,BORNO,KONDUGA,MASBA / DALWA WEST,Place of origin,Lack of safety,None,>75%,<25%,None,None,None,None,<25%,Plastic sheeting,Bucket/Jerry Can,Hygiene kits,Off-site (>10 mn),>50 %,Yes,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),2,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",No,Irregular,Cash,No,No,No,No,No,No,Malaria,Malnutrition,Cough,Yes,Yes,Off-site (<3 km),NGO,No,Off-site,<1 km,None,Petty trade,16,Yes,No,No,Yes,No,Self organized,None,None,None,Child physical & emotional abuse,Not enough assistance for all entitled,0,0,No,Yes,No,No,No,Unknown,Unknown,No lighting,No,N/A,NULL,Families/Friends,Distribution,No,1989
Nigeria,12,09/30/2016,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,BO_S104,ALI DAWARI CAMP 2,INFORMAL,13.13292,11.79025,Spontaneous,Collective Settlement/Centre,NULL,02/15/2015,Unknown,NULL,Yes,NULL,Public/Government,Open lot,No,N/A,NULL,NULL,No,NULL,NULL,NULL,Yes,No,No,No,No,Yes,Yes,No,Yes,BORNO,KONDUGA,KONDUGA,NULL,NULL,NULL,31,155,2,2,4,10,16,26,41,54,95,11,19,30,0,0,0,9,17,0,0,0,0,0,0,2,2,0,02/15/2015,5/5/2016,No,BORNO,KONDUGA,KONDUGA,Place of origin,Lack of food,None,<75%,<50%,None,None,None,<25%,<75%,Plastic sheeting,Bucket/Jerry Can,Hygiene kits,Off-site (<10 mn),>50 %,Yes,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),5,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,Yes,Yes,No,"Yes, on site",No,Irregular,Cash,Yes,No,No,No,Yes,No,Malaria,Fever,Malnutrition,Yes,Yes,Off-site (<3 km),NGO,Yes,Off-site,<1 km,<25%,Petty trade,25,No,No,Yes,Yes,No,Self organized,None,None,None,Child separated from their care givers (or just child separation),Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Families/Friends,Access to services,No,1992
Nigeria,12,09/29/2016,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,BO_S105,ALI DAWARI CAMP 1,INFORMAL,13.13278,11.79069,Spontaneous,Collective Settlement/Centre,NULL,04/25/2015,Unknown,NULL,Yes,NULL,Private Building,Tents,Yes,No,NULL,NULL,No,NULL,NULL,NULL,Yes,No,Yes,Yes,Yes,Yes,No,No,No,BORNO,NULL,NULL,NULL,NULL,NULL,33,165,2,3,5,8,11,19,32,42,74,22,45,67,0,0,0,4,7,0,3,0,0,0,0,0,0,0,04/25/2015,07/29/2016,No,BORNO,KONDUGA,DAWA EAST / MALARI / KANGAMARI,Place of origin,Lack of safety,None,>75%,<25%,None,None,<25%,None,<75%,Plastic sheeting,Blankets/Mats,Bucket/Jerry Can,Off-site (>10 mn),>50 %,Yes,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),3,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",No,Irregular,Cash,Yes,No,No,No,Yes,No,Malaria,Fever,Malnutrition,Yes,Yes,Off-site (<3 km),INGO,No,Off-site,<1 km,None,Daily labourer,20,Yes,No,No,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Local Leader,Distribution,No,2041
Nigeria,12,09/28/2016,BO,BORNO,BO21,MAIDUGURI M. C.,BO2110,LAMISULA/JABBA MARI,BO_S106,GIDAN MANDARA,INFORMAL,13.15097,11.85561,Spontaneous,Collective Settlement/Centre,NULL,09/17/2014,Unknown,NULL,Yes,NULL,Private Building,Individual house,Yes,No,NULL,NULL,No,NULL,NA,NULL,No,No,Yes,No,Yes,No,No,Yes,Yes,BORNO,KONDUGA,SOJIRI/ NGURO - NGURO,BORNO,BAMA,SHEHURI / HAUSARI / MAIRI,26,232,4,6,10,19,22,41,48,30,78,38,49,87,5,11,16,1,22,2,0,16,2,3,7,12,11,0,09/17/2015,09/17/2014,No,NULL,NULL,NULL,Place of origin,Lack of safety,None,None,None,>75%,<25%,<25%,None,>75%,Blankets/Mats,Kitchen sets,Mosquito nets,On-site (<10 mn),>50 %,Unknown,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),2,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Fever,Skin disease,Cough,No,No,None,None,Yes,On-site,<1 km,<50%,Daily labourer,306,Yes,No,No,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,No,No,No,No,Good,Excellent,"Yes, there is lighting and it is adequate",No,N/A,NULL,Families/Friends,Other relief assistance,No,1985
Nigeria,12,09/30/2016,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,BO_S107,BULABRIN,INFORMAL,13.13353,11.78958,Spontaneous,Collective Settlement/Centre,NULL,4/9/2015,Unknown,NULL,Yes,NULL,Public/Government,Open lot,Yes,Yes,NULL,NULL,No,NULL,NULL,NULL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,KONDUGA,KONDUGA,NULL,NULL,NULL,53,280,3,7,10,3,4,7,79,103,182,36,45,81,0,0,0,12,15,0,0,0,0,0,0,10,0,0,5/9/2015,08/17/2016,No,BORNO,KONDUGA,KONDUGA,Place of origin,Lack of food,None,<75%,<50%,None,None,None,None,<50%,Plastic sheeting,Bucket/Jerry Can,Mosquito nets,Off-site (<10 mn),>50 %,Yes,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),5,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",No,Irregular,Cash,Yes,No,No,No,No,No,Fever,Malaria,Malnutrition,Yes,Yes,Off-site (<3 km),NGO,Yes,Off-site,<1 km,<25%,Daily labourer,48,Yes,No,No,Yes,No,Self organized,None,None,None,Child physical & emotional abuse,None,0,0,Unknown,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Families/Friends,Situation in areas of origin,No,1999
Nigeria,12,09/30/2016,BO,BORNO,BO16,KONDUGA,BO1602,DALORI / WANORI,BO_S108,YAWURI CAMP,INFORMAL,13.21718,11.77597,Spontaneous,Collective Settlement/Centre,NULL,08/26/2016,Unknown,NULL,Yes,NULL,Private Building,Self-made tents,No,N/A,NULL,NULL,No,NULL,NULL,NULL,No,No,No,No,No,No,No,No,No,BORNO,JERE,ALAU,BORNO,JERE,ALAU,56,300,9,11,20,15,25,40,30,50,80,78,72,150,4,6,10,30,30,0,2,10,0,0,6,15,2,0,08/26/2016,10/9/2016,Yes,BORNO,JERE,ALAU,Place of origin,Accessibility,None,None,>75%,None,None,None,None,<25%,Kitchen sets,Blankets/Mats,Mosquito nets,Off-site (<10 mn),<50 %,No,Ponds/canals,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,No,No,Never,Cultivated,No,No,No,No,No,No,Malaria,Fever,Cough,No,No,None,None,No,Unknown,Unknown,None,None,11,No,No,Yes,No,No,None,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Local Leader,Safety and Security,No,2040
Nigeria,12,09/29/2016,BO,BORNO,BO16,KONDUGA,BO1602,DALORI / WANORI,BO_S109,DALORI  PRIMARY ,INFORMAL,13.21621,11.77699,Spontaneous,Collective Settlement/Centre,NULL,8/8/2016,Unknown,NULL,Yes,NULL,Public/Government,Self-made tents,No,N/A,NULL,NULL,No,NULL,NULL,NULL,No,No,No,No,No,No,No,Yes,Yes,BORNO,JERE,ALAU,BORNO,JERE,ALAU,74,400,8,7,15,35,42,77,59,70,129,65,74,139,27,13,40,6,17,10,0,40,0,0,0,5,3,0,8/8/2016,NULL,Yes,BORNO,ABADAM,AREGE,Place of origin,Lack of safety,<25%,None,<75%,<25%,None,<25%,None,<25%,Kitchen sets,Blankets/Mats,Mosquito nets,Off-site (<10 mn),>50 %,No,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Non usable,0,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,No,Yes,Never,None,No,No,No,No,No,No,Malaria,Fever,Cough,No,No,None,None,Yes,On-site,<1 km,<50%,Daily labourer,0,Yes,Yes,No,No,No,None,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Families/Friends,Situation in areas of origin,No,2046
Nigeria,12,09/19/2016,BO,BORNO,BO03,BAMA,BO0306,KUMSHE /NDUGUNO,BO_S110,BANKI CAMP,FORMAL,14.15444,11.25755,Spontaneous,Collective Settlement/Centre,NULL,09/24/2015,Unknown,NULL,Yes,NULL,Private Building,Individual house,Yes,No,NULL,NULL,Yes,Government,SEMA,8027619886,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,BAMA,KUMSHE /NDUGUNO,BORNO,BAMA,KUMSHE /NDUGUNO,4324,31353,187,220,407,3160,2635,5795,9839,10085,19924,1763,2351,4114,364,749,1113,312,437,53,3,1113,0,0,0,0,0,0,09/24/2015,09/19/2016,No,BORNO,BAMA,KUMSHE /NDUGUNO,Place of origin,Lack of safety,None,None,None,>75%,None,<50%,<75%,>75%,Blankets/Mats,Kitchen sets,Bucket/Jerry Can,On-site (<10 mn),100%,Yes,Hand pumps,Hand pumps,>15 ltr,Yes,None,No,Good (Hygienic),0,No,No,No,Garbage pit,0,Yes,Yes but no soap/water inside,Yes,Yes,No,No,"Yes, on site",Yes,Once a week,Distribution,Yes,Yes,Yes,Yes,Yes,Yes,Malaria,Diarrhea,Other,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<1 km,>75%,Petty trade,284,Yes,Yes,No,Yes,No,Military,None,None,None,Child separated from their care givers (or just child separation),None,1,0,No,Yes,No,No,No,Excellent,Excellent,No lighting,No,N/A,NULL,Local Leader,Safety and Security,No,2099
