round,country,survey_date,site_id,site_name,site_region,site_provence,site_district,site_latitude,site_longitude,site_location,site_class,site_type,site_shelter,smc_exist,smc_community,sma_exist,sma_name,sma_type,site_status,shelter_rem,site_electricty,water_operational,n_family,n_infants_male,n_infants_female,n_child_male,n_child_female,n_youth_male,n_youth_female,n_adult_male,n_adult_female,n_elder_male,n_elder_female,n_total,n_pregnant,n_lactating,n_physical_dis,n_mental_dis,n_chronic_ill,n_hoh_child,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,idp_leaving,return_area,origin_region,origin_province,origin_district,per_hh_outside,per_hh_tents,per_hh_makeshift,per_hh_indoors,water_location,n_latrine,latrine_gender,bathing_gender,food_freq,food_sup_lac,food_sup_child,food_source,health_issue,health_issue_b,edu_access_i,edu_distance,per_sch,sec_provided,sec_reported,gbv_report,site_lighting,info_main,job_abr,job_farm,job_cattle,job_fishing,job_business
2,Haiti,14/06/17,833-01-S008,College la Providence,Grande Anse,Beaumont,Beaumont,18.47753,-74.95307,Sur la route Nationale #7,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Concrete,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Beaumont,Beaumont,Unknown,Unknown,Unknown,Unknown,Unknown,3,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,14/06/17,833-01-S001,Ecole Nationale de Beaumont,Grande Anse,Beaumont,Beaumont,18.47754,-73.95309,Sur la route Nationale #7,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Concrete,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Beaumont,Beaumont,Unknown,Unknown,Unknown,Unknown,Unknown,8,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,14/06/17,833-01-S007,Maison Voisins,Grande Anse,Beaumont,Beaumont,18.47849,-74.95663,Sur la route Nationale #7,Spontaneous,Group Sites,Neighboring House,No,No,No,Unknown,Unknown,No,Concrete,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Beaumont,Beaumont,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,14/06/17,,Chapelle Eglise et Voisins,Grande Anse,Beaumont,Beaumont,18.48039,-73.96053,Sur la route Nationale #7,Spontaneous,Group Sites,Church,No,No,No,Unknown,Unknown,No,Concrete,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Beaumont,Beaumont,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,14/06/17,833-01-S010,Ecole Nationale Andr_,Grande Anse,Beaumont,Beaumont,18.50802,-73.96666,Sur la route Nationale #7,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Wooden Building,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Beaumont,Beaumont,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,06/07/17,811-09-S035,Bibliotheque Carl Edward Peter,Grande Anse,Jeremie,Fond Rouge De Torbec,18.64635,-74.11835,Bouette Åç cot_ de l'Evech_,Spontaneous,Group Sites,Library,No,No,No,Unknown,Unknown,No,Concrete,"Yes, Regularly","Yes, National Water and Sanitation Company ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Jeremie,Fond Rouge De Torbec,Unknown,Unknown,Unknown,Unknown,Unknown,3,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,06/12/17,,Monfort,Grande Anse,Jeremie,Fond Rouge Daiyer,,,Caracolie I,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Concrete,No electricity,"Yes, Water Truck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Jeremie,Fond Rouge Daiyer,Unknown,Unknown,Unknown,Unknown,Unknown,3,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,06/12/17,811-08-S022,Eglise Gospel,Grande Anse,Jeremie,Fond Rouge Daiyer,18.6373,-74.11824,Caracolie I,Spontaneous,Group Sites,Church,No,No,No,Unknown,Unknown,No,Concrete,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Jeremie,Fond Rouge Daiyer,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,06/12/17,811-07-S005,Presbitaire du sacr_-coeur,Grande Anse,Jeremie,Fond Rouge Daiyer,18.63171,-74.12082,Caracolie II,Spontaneous,Group Sites,Church,No,No,No,Unknown,Unknown,No,Concrete,"Yes, Generator","Yes, National Water and Sanitation Company ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Jeremie,Fond Rouge Daiyer,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,06/07/17,811-09-S017,Ecole Maria Montessorie,Grande Anse,Jeremie,Fond Rouge De Torbec,,,Caracolie II,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Concrete,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Jeremie,Fond Rouge De Torbec,Unknown,Unknown,Unknown,Unknown,Unknown,4,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,06/02/17,823-03-S001,Ecole Nationale carcasse,Grande Anse,Les Irois,Carcasse,18.37389,-74.44541,Carcasse,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Wooden Building,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Les Irois,Carcasse,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,06/02/17,823-03-S004,Centre de Sant_ de Saint Joseph,Grande Anse,Les Irois,Carcasse,18.40599,-74.45565,Carcasse,Spontaneous,Group Sites,Community Centre,No,No,No,Unknown,Unknown,No,Concrete,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Les Irois,Carcasse,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,06/06/17,831-03-S004,Eglise Baptiste,Grande Anse,Corail,Duquillon,,,Cayimite,Spontaneous,Group Sites,Church,No,No,No,Unknown,Unknown,No,Concrete,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Corail,Duquillon,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,14/06/17,,Eglise St Andre,Grande Anse,Beaumont,Beaumont,18.51041,-73.96825,Sur la route Nationale #8,Spontaneous,Group Sites,Church,No,No,No,Unknown,Unknown,No,Wooden Building,"Yes, Generator",No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Beaumont,Beaumont,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,15/06/17,832-03-S003,Ecole Nationale Grand Vincent,Grande Anse,Roseaux,Grand Vincent,18.55744,-74.06989,Grand vincent,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Wooden Building,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Roseaux,Grand Vincent,Unknown,Unknown,Unknown,Unknown,Unknown,4,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,15/06/17,,College St Martin de Tours de Grand Vincent,Grande Anse,Roseaux,Grand Vincent,18.5596,-74.06805,Grand vincent,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Concrete,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Place of Origin,Grande Anse,Roseaux,Grand Vincent,Unknown,Unknown,Unknown,Unknown,Unknown,3,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,15/06/17,832-03-S005,Eglise Methodiste Chiraque,Grande Anse,Roseaux,Carrefour Charles/Ja,18.58081,-74.06927,Grand vincent,Spontaneous,Group Sites,Church,No,No,No,Unknown,Unknown,No,Concrete,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Roseaux,Carrefour Charles/Ja,Unknown,Unknown,Unknown,Unknown,Unknown,3,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,15/06/17,,Centre COHIMRU,Grande Anse,Roseaux,Grand Vincent,18.56651,-74.06877,Grand vincent,Spontaneous,Group Sites,Cultural Center,No,No,No,Unknown,Unknown,No,Wooden Building,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Roseaux,Grand Vincent,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,06/06/17,833-02-S003,Ecole St Gerard de Chardonnette,Grande Anse,Corail,Fonds D'Icaque,18.50844,-73.98408,Chardonnette,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Concrete,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Corail,Fonds D'Icaque,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,15/06/17,832-03-S005,Ecole Catholique de Jacquet,Grande Anse,Roseaux,Les Gommiers,18.5822,-74.05685,Jacquet,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Wooden Building,"Yes, Generator",No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Roseaux,Les Gommiers,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,06/06/17,831-06-S003,Eglise Baptiste de Chardonnette,Grande Anse,Corail,Fonds D'Icaque,,,Chardonnette,Spontaneous,Group Sites,Church,No,No,No,Unknown,Unknown,No,Concrete,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Corail,Fonds D'Icaque,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,15/06/17,,Ecole Nationale de St Joseph,Grande Anse,Roseaux,Carrefour Charles/Ja,18.57446,-74.99068,Sur la route Nationale #7,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Concrete,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Roseaux,Carrefour Charles/Ja,Unknown,Unknown,Unknown,Unknown,Unknown,3,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,15/06/17,,Ecole Nationale de Carrefour Tima,Grande Anse,Roseaux,Carrefour Charles/Ja,18.5801,-73.99745,Sur la route Nationale #7,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Wooden Building,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Roseaux,Carrefour Charles/Ja,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,15/06/17,,Ecole Nationale des Roseaux,Grande Anse,Roseaux,Les Gommiers,18.59885,-74.01234,Sur la route Nationale #7,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Wooden Building,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Roseaux,Les Gommiers,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,15/06/17,,Eglise Catholique Roseaux,Grande Anse,Roseaux,Fond Cochon,18.60013,-74.01883,Sur la route Nationale #7,Spontaneous,Group Sites,Church,No,No,No,Unknown,Unknown,No,Wooden Building,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Roseaux,Fond Cochon,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,15/06/17,832-04-S007,Mairie des Roseaux,Grande Anse,Roseaux,Les Gommiers,18.60096,-74.01928,Sur la route Nationale #7,Spontaneous,Group Sites,Communal House,No,No,No,Unknown,Unknown,No,Concrete,"Yes, Generator",No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Roseaux,Les Gommiers,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,15/06/17,,Ecole Nationale des Gommiers,Grande Anse,Roseaux,Les Gommiers,18.60592,-74.04981,Sur la route Nationale #7,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Concrete,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Roseaux,Les Gommiers,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,15/06/17,,Ecole Nationale de Carrefour Charles,Grande Anse,Roseaux,Carrefour Charles/Ja,18.53189,-74.99501,Sur la route Nationale #7,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Concrete,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Roseaux,Carrefour Charles/Ja,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,16/06/17,811-04-S010,Site Vertigo,Grande Anse,Jeremie,Basse Guinaudee,18.61795,-74.11555,A l'entr_e de l'hotel Vertigo,Spontaneous,Group Sites,Makeshift,No,No,No,Unknown,Unknown,Yes,shelter,No electricity,No running water,13,1,1,5,0,6,7,8,9,2,2,41,3,1,1,0,6,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Jeremie,Basse Guinaudee,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,16/06/17,811-01-S005,Eglise Methodiste d'haŒÇti,Grande Anse,Jeremie,Basse Guinaudee,18.62181,-74.11027,Gebeau,Spontaneous,Group Sites,Church,No,No,No,Unknown,Unknown,No,Wooden Building,No electricity,No running water,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Jeremie,Basse Guinaudee,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,16/06/17,811-04-S011,Site Carfour Diri,Grande Anse,Jeremie,Basse Guinaudee,18.62876,-74.10999,Gebeau,Spontaneous,Group Sites,Makeshift,No,No,No,Unknown,Unknown,Yes,shelter,No electricity,No running water,56,1,2,16,19,27,28,48,45,7,4,197,4,6,2,3,2,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Jeremie,Basse Guinaudee,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,16/06/17,811-04-S009,Ecole pierre Toussaint,Grande Anse,Jeremie,Basse Guinaudee,18.58193,-74.12164,Sassier,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Concrete,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Jeremie,Basse Guinaudee,Unknown,Unknown,Unknown,Unknown,Unknown,3,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,16/06/17,811-04-S007,Presbytere St Jean Baptiste,Grande Anse,Jeremie,Basse Guinaudee,18.58472,-74.11932,Sassier,Spontaneous,Group Sites,Presbytery,No,No,No,Unknown,Unknown,No,Concrete,"Yes, Generator",No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Jeremie,Basse Guinaudee,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,16/06/17,811-04-S006,Ecole Nationale Gebeau,Grande Anse,Jeremie,Basse Guinaudee,18.62181,-74.11027,Sur la route de chateau,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Concrete,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Jeremie,Basse Guinaudee,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,16/06/17,811-04-S001,College Alexandre Dumas,Grande Anse,Jeremie,Basse Guinaudee,18.59404,-74.14079,Sur la route de LatiboliÅ_re,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Concrete,No electricity,"Yes, NGO, Organization",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Jeremie,Basse Guinaudee,Unknown,Unknown,Unknown,Unknown,Unknown,8,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,16/06/17,811-04-S005,Ecole Notre Dame du Perpetuel Secours,Grande Anse,Jeremie,Basse Guinaudee,18.59518,-74.13805,Sur la route de LatiboliÅ_re,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Concrete,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Jeremie,Basse Guinaudee,Unknown,Unknown,Unknown,Unknown,Unknown,4,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,16/06/17,811-08-S015,College St Pierre,Grande Anse,Jeremie,Ravine A Charles,18.53649,-74.15698,Sur la route de pr_vil_,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Wooden Building,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Jeremie,Ravine A Charles,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,06/06/17,831-02-S003,Chapelle Catholique Fond Icaque,Grande Anse,Corail,Duquillon,18.53536,-73.9611,Fond-Icaque,Spontaneous,Group Sites,Church,No,No,No,Unknown,Unknown,No,Concrete,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Corail,Duquillon,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,16/06/17,811-01-S001,Chez M Belo Emile,Grande Anse,Jeremie,Basse Guinaudee,18.15245,-74.56673,Sur la route principale de gatinaud,Spontaneous,Group Sites,Private House,No,No,No,Unknown,Unknown,No,Concrete,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Jeremie,Basse Guinaudee,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,20/06/17,811-09-S028,Maison Marie Alienne Lizaire,Grande Anse,Jeremie,Haute Voldrogue,18.54614,-74.11373,A l'entr_e du Bureau publique,Spontaneous,Group Sites,Private House,No,No,No,Unknown,Unknown,No,Wooden Building,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Jeremie,Haute Voldrogue,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,20/06/17,,Institution St Anne,Grande Anse,Jeremie,Basse Voldrogue,18.57922,-74.11064,Basse voldrogue,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Concrete,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Jeremie,Basse Voldrogue,Unknown,Unknown,Unknown,Unknown,Unknown,3,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
2,Haiti,20/06/17,812-02-S005,Ecole St Laurent,Grande Anse,Jeremie,Haute Voldrogue,18.53292,-74.0849,Favier,Spontaneous,Group Sites,School,No,No,No,Unknown,Unknown,No,Concrete,No electricity,No running water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Place of Origin,Grande Anse,Jeremie,Haute Voldrogue,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
