country,round,survey_date,,site_region,,site_province,,site_district,site_id,site_name,,site_longitude,site_latitude,site_class,site_type,,,site_date_open,,,site_access,site_area,site_owner,site_shelter,smc_exist,smc_community,,,sma_exist,sma_type,,,regist_activity,,support_wash,health_support,support_shelter,support_food,support_protect,support_edu,support_live,,,,,,,,,n_family,n_total,n_infants_male,n_infants_female,n_infants,n_child_male,n_child_female,n_child,n_youth_male,n_youth_female,n_youth,n_adult_male,n_adult_female,n_adult,n_elder_male,n_elder_female,n_elder,n_pregnant,n_lactating,n_pwd,,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,n_hoh_child,,,,,,,,,,,,,,,per_hh_no_shelter,per_hh_tents,per_hh_makeshift,per_hh_indoors,per_hh_electricity,per_hh_safe_cooking,per_hh_private,per_hh_nets,nfi_a,nfi_b,nfi_c,water_location,water_operational,,,water_source_np,water_source_p,water_avg,water_potable,water_problem,water_remark,latrine_cond,n_latrine,latrine_gender,bathing_gender,latrine_lock,hyg_waste,n_garbage,garbage_problem,hyg_station,hyg_evidence,,hyg_open_def,hyg_drainage,food_access,food_market,food_freq,food_source,,food_sup_child,food_sup_lac,,,,,,,health_medicine,health_center,health_location,health_provider,edu_access,edu_location,edu_distance,per_sch,,,,,,,,,,,,,,,,,,,,,,,,,,n_hh_income,job_access,,,sec_provided,,sec_provider,sec_issue,sec_gbv,,sec_child_issue,,n_space_child,n_space_female,,,unsafe_female,unsafe_male,unsafe_child,,,site_lighting,job_abr,job_abr_in,job_abr_prom,,,,,,,,,
Nigeria,16,4/7/2017,BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,BO_S096,GARDENER LOW COST,FORMAL,13.61961,12.67223,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,,10/5/2016,Unknown,,Yes,,Private Building,Self-made tents,No,N/A,,,Yes,Government,,,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Insurgency ,,BORNO,MARTE,ALLA  LAWANTI,BORNO,MARTE,KULLI,197,1160,29,36,65,65,80,145,218,272,490,162,188,350,49,61,110,60,100,10,110,0,40,20,70,2,0,0,0,0,0,0,10/5/2016,1/10/2017,Yes,Two times,,,,Place of origin,Lack of safety,None,None,>75%,<25%,<25%,<25%,<25%,<25%,Kitchen sets,Blankets/Mats,Hygiene kits,Off-site (<10 mn),<50 %,No,No,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,1,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,Yes,Yes,No,No,Yes,No,Fever,Malaria,Cough,Yes,Yes,On-site (<3 km),INGO,No,None,Unknown,None,0,0,0,0,0,0,0,0,0,0,Fees or costs,"School is occupied (by families, military, etc.)",Work at the house,,No,,No,No,No damage,No,N/A,N/A,N/A,N/A,Collecting firewood,37,Yes,No,Yes,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,,Radio,,"Friends, neighbors and family",,<25%,Morning,Information about needs in the community,Access to services,No
Nigeria,16,4/7/2017,BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,BO_S097,WATER BOARD,FORMAL,13.6149,12.68441,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,,9/20/2015,Unknown,,Yes,,Public/Government,Self-made tents,No,N/A,,,Yes,Government,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,,BORNO,KUKAWA,KEKENO,BORNO,MARTE,MUSUNE,1381,9581,321,481,802,431,645,1076,1126,1688,2814,1840,2747,4587,121,181,302,125,1025,7,302,0,0,0,75,25,0,12,5,15,0,2,9/20/2015,4/1/2017,Yes,Three times,BORNO,KUKAWA,KEKENO,Place of origin,Lack of safety,None,<25%,<50%,<75%,None,<75%,<50%,<75%,Blankets/Mats,Mosquito nets,Soap,On-site (<10 mn),100%,Yes,No,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),11,Yes,Yes,Yes,Burning,6,No,Yes,Yes,Yes,Yes,Yes,"Yes, on site",Yes,Once a week,Distribution,Yes,No,No,No,No,No,Cough,Fever,Malaria,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<1 km,<50%,3459,258,387,645,676,1012,1688,451,675,1126,Lack of school supplies,Lack of teachers,Work at the house,,No,0,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Petty trade,500,Yes,Yes,Yes,Yes,No,Community Leaders,None,None,None,None,None,0,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Radio,,"Friends, neighbors and family",,<25%,Morning,Information about needs in the community,Distribution,No
Nigeria,16,4/7/2017,BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,BO_S098,GOVERNMENT DAY SECONDARY SCHOOL (GDSS),FORMAL,13.60536,12.67309,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,,2/1/2015,Unknown,,Yes,,Public/Government,School,Yes,Yes,,,Yes,Government,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,,BORNO,KUKAWA,,BORNO,MARTE,,1069,7379,190,253,443,230,1541,1771,1170,1191,2361,1201,1308,2509,110,185,295,183,821,47,295,11,27,0,50,15,0,0,0,0,0,0,2/1/2015,5/9/2016,Yes,Three times,BORNO,KUKAWA,KAUWA,Place of origin,Lack of safety,None,<25%,<50%,<50%,None,<25%,<50%,<25%,Kitchen sets,Blankets/Mats,Bucket/Jerry Can,On-site (<10 mn),>50 %,Yes,No,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),41,No,No,No,Garbage pit,6,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,Yes,Yes,Yes,No,No,No,Malaria,Fever,Cough,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<1 km,<25%,3412,539,389,928,749,542,1291,692,501,1193,Fees or costs,Lack of school supplies,Lack of teachers,,Yes,1,No,Yes,No damage,No,Yes,N/A,N/A,N/A,Fishing,200,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Radio,,"Friends, neighbors and family",,<25%,Morning,Information about your  experience,Access to services,No
Nigeria,16,4/7/2017,BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,BO_S099,NRC 1 & 2,FORMAL,13.62409,12.66615,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,,6/1/2015,Unknown,,Yes,,Public/Government,Self-made tents,Yes,Yes,,,Yes,Government,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Insurgency ,,BORNO,MONGUNO,,,,,571,3887,115,118,233,258,325,583,635,648,1283,725,908,1633,57,98,155,72,331,48,98,87,21,11,14,0,0,0,0,0,0,262,6/1/2015,,No,,BORNO,MONGUNO,,Place of origin,Lack of safety,None,<25%,<75%,<50%,None,<75%,<50%,<75%,Kitchen sets,Mosquito nets,Soap,On-site (<10 mn),>50 %,Yes,No,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),15,Yes,Yes,Yes,Burning,2,Yes,Yes but no soap/water inside,No,Yes,Yes,Yes,"Yes, on site",Yes,Irregular,Distribution,Yes,No,Yes,No,No,No,Fever,Cough,Malaria,Yes,Yes,On-site (<3 km),INGO,Yes,Off-site,<1 km,<25%,1780,228,122,350,421,323,744,342,344,686,Fees or costs,Work at the house,Work in the fields,,No,0,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Collecting firewood,250,Yes,Yes,No,Yes,No,Self organized,None,None,None,None,None,0,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Radio,,Local leader/Community leader,,<25%,Evening,Information about needs in the community,Situation in areas of origin,No
Nigeria,16,4/6/2017,BO,BORNO,BO26,NGANZAI,BO2604,GAJIRAM,BO_S100,GOVERNMENT SEC.SCHOOL NGANZAI,INFORMAL,13.20433,12.47675,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,,6/6/2016,Unknown,,Yes,,Public/Government,School,No,N/A,,,No,,,,No,No,YES,No,Yes,Yes,Yes,No,Yes,Insurgency ,,BORNO,MONGUNO,KUMALIA,BORNO,NGANZAI,BADU,19,107,3,4,7,4,5,9,9,11,20,22,31,53,7,11,18,7,9,0,18,0,1,0,5,1,0,3,1,1,0,0,6/8/2016,2/2/2017,No,,BORNO,MONGUNO,KUMALIA,Place of origin,Lack of safety,None,None,None,>75%,None,<25%,<50%,<50%,Blankets/Mats,Bucket/Jerry Can,Kitchen sets,On-site (<10 mn),>50 %,Yes,No,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,No,No,No,Cough,Fever,Malaria,Yes,Yes,Off-site (>3 km),NGO,No,None,Unknown,None,25,2,3,5,7,5,12,4,4,8,"School is occupied (by families, military, etc.)",Lack of teachers,Work at the house,,No,,No,Yes,Destroyed or not usable,Yes,N/A,Yes,N/A,N/A,Farming,11,Yes,Yes,Yes,Yes,No,Police,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Community meetings,,Religious leader,,<25%,Morning,Information about needs in the community,Safety and Security,Yes
Nigeria,16,4/12/2017,BO,BORNO,BO14,KAGA,BO1402,BENISHEIKH,BO_S101,MAGISTRATE,INFORMAL,12.49841,11.80758,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,,5/9/2015,Unknown,,Yes,,Private Building,Tents,No,N/A,,,No,,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,,BORNO,KAGA,MARGUBA,BORNO,KAGA,BORGOZO,497,2157,88,106,194,159,230,389,300,336,636,336,530,866,29,43,72,80,200,0,72,0,0,75,60,40,15,2,1,3,11,0,8/9/2015,,No,,BORNO,KAGA,MARGUBA,Place of origin,Lack of safety,None,>75%,<25%,None,None,>75%,None,<50%,Blankets/Mats,Kitchen sets,Bucket/Jerry Can,On-site (<10 mn),>50 %,Yes,No,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),13,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,No,Yes,No,Malaria,Fever,Cough,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<1 km,<75%,869,131,102,233,219,112,331,185,120,305,Lack of school supplies,Fear of violence,Work at the house,,Yes,10,Yes,Yes,No damage,Yes,N/A,Yes,N/A,N/A,Daily labourer,300,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Radio,,Local leader/Community leader,,<50%,Evening,Feedback (positive or negative) about the services in the  site,Situation in areas of origin,No
Nigeria,16,4/8/2017,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,BO_S102,KADUWA I,INFORMAL,13.13164,11.7911,Spontaneous,Camp,Camps/Camp-like setting,,,Unknown,,Yes,,Private Building,Self-made tents,No,N/A,,,No,,,,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Insurgency ,,BORNO,KONDUGA,DAWA EAST / MALARI / KANGAMARI,,,,53,253,10,12,22,18,26,44,36,64,100,32,41,73,6,8,14,10,35,0,14,0,0,35,45,0,0,0,0,0,0,0,,,No,,BORNO,KONDUGA,DAWA EAST / MALARI / KANGAMARI,Place of origin,Lack of safety,None,<25%,<75%,None,None,None,>75%,<50%,Blankets/Mats,Kitchen sets,Bucket/Jerry Can,Off-site (<10 mn),>50 %,Yes,No,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),8,No,No,No,Burning,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Cash,Yes,Yes,No,No,No,No,Malaria,Cough,Fever,Yes,Yes,On-site (<3 km),INGO,Yes,Off-site,<1 km,>75%,126,16,10,26,32,26,58,24,18,42,Fees or costs,"School is occupied (by families, military, etc.)",Distance to the school (too far),,Yes,4,Yes,Yes,No damage,Yes,N/A,Yes,N/A,N/A,Collecting firewood,0,Yes,Yes,Yes,Yes,No,Self organized,None,Domestic violence,None,None,None,0,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Radio,,Local leader/Community leader,,<75%,Morning,Information about needs in the community,Registration,No
Nigeria,16,4/10/2017,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,BO_S103,KADUWA II,INFORMAL,13.13247,11.78975,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,,,Unknown,,Yes,,Private Building,Tents,Yes,Yes,,,Yes,Individual/Private,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Insurgency ,,BORNO,KONDUGA,SOJIRI/ NGURO - NGURO,,,,43,253,9,10,19,26,41,67,34,40,74,39,40,79,5,9,14,31,30,0,14,0,0,0,2,1,0,0,0,0,0,1,,,No,,BORNO,KONDUGA,SOJIRI/ NGURO - NGURO,Place of origin,Lack of safety,None,>75%,<25%,None,None,<75%,<50%,<75%,Mosquito nets,Kitchen sets,Blankets/Mats,On-site (<10 mn),>50 %,Yes,No,Hand pumps,Hand pumps,>15 ltr,Yes,None,No,Not so good (Not hygienic),9,No,Yes,Yes,Garbage pit,0,No,Yes,Yes,Yes,No,No,"Yes, on site",Yes,Irregular,Distribution,Yes,Yes,No,No,Yes,No,Fever,Malaria,Cough,Yes,Yes,On-site (<3 km),INGO,Yes,Off-site,<1 km,<25%,114,23,17,40,22,20,42,18,14,32,Fees or costs,"School is occupied (by families, military, etc.)",Work at the house,,Yes,4,Yes,Yes,No damage,Yes,N/A,Yes,N/A,N/A,Collecting firewood,38,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,None,1,1,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Radio,,Local leader/Community leader,,<50%,Morning,Information about needs in the community,Distribution,No
Nigeria,16,4/9/2017,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,BO_S104,ALI DAWARI II,INFORMAL,13.13292,11.79025,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,,,Unknown,,Yes,,Private Building,Tents,Yes,Yes,,,No,,,,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Insurgency ,,BORNO,KONDUGA,,,,,31,158,6,10,16,10,13,23,22,38,60,24,28,52,2,5,7,7,29,0,7,0,0,2,3,0,0,0,0,0,0,0,,,No,,BORNO,KONDUGA,,Place of origin,Lack of safety,None,>75%,<25%,None,None,<75%,None,<75%,Mosquito nets,Kitchen sets,Bucket/Jerry Can,Off-site (<10 mn),>50 %,Yes,No,Hand pumps,Hand pumps,>15 ltr,Yes,None,No,Not so good (Not hygienic),5,Yes,Yes,Yes,Burning,0,Yes,Yes but no soap/water inside,Yes,Yes,No,No,"Yes, on site",Yes,Irregular,Distribution,Yes,Yes,No,No,Yes,No,Fever,Malaria,Cough,Yes,Yes,On-site (<3 km),INGO,Yes,Off-site,<1 km,<25%,73,7,6,13,19,16,35,14,11,25,Fees or costs,"School is occupied (by families, military, etc.)",Distance to the school (too far),,Yes,4,Yes,Yes,No damage,Yes,N/A,Yes,N/A,N/A,Collecting firewood,28,Yes,No,Yes,Yes,No,Self organized,None,None,None,None,None,0,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Radio,,"Friends, neighbors and family",,<75%,Morning,Information about needs in the community,Access to services,No
Nigeria,16,4/16/2017,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,BO_S105,ALI DAWARI I CAMP,INFORMAL,13.13278,11.79067,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,,,Unknown,,Yes,,Private Building,Tents,Yes,Yes,,,No,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,,BORNO,KONDUGA,DALORI / WANORI,,,,36,193,6,4,10,25,31,56,22,27,49,23,41,64,6,8,14,13,12,1,14,0,0,0,12,0,0,0,0,0,0,0,,,No,,BORNO,KONDUGA,DALORI / WANORI,Place of origin,Lack of safety,None,>75%,<25%,None,None,<75%,<50%,<50%,Mosquito nets,Kitchen sets,Hygiene kits,On-site (<10 mn),>50 %,Yes,No,Hand pumps,Hand pumps,>15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,Yes,Yes,Burning,0,Yes,Yes but no soap/water inside,No,Yes,No,No,"Yes, on site",Yes,Irregular,Distribution,Yes,Yes,No,No,Yes,No,Fever,Malaria,RTI,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<1 km,<25%,82,13,20,33,16,13,29,11,9,20,Fees or costs,"School is occupied (by families, military, etc.)",Fear of violence,,Yes,4,Yes,Yes,No damage,Yes,N/A,Yes,N/A,N/A,Collecting firewood,27,Yes,No,Yes,Yes,No,Self organized,None,None,None,None,None,1,1,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Radio,,Local leader/Community leader,,<75%,Morning,Information about needs in the community,Distribution,No
Nigeria,16,4/7/2017,BO,BORNO,BO21,MAIDUGURI M. C.,BO2110,LAMISULA/JABBA MARI,BO_S106,GIDAN MANDARA ,INFORMAL,13.11309,11.83744,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,,9/17/2014,Unknown,,Yes,,Private Building,Individual house,No,N/A,,,No,,,,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Insurgency ,,BORNO,GWOZA,ASHIGASHIYA,,,,38,228,10,11,21,12,14,26,39,62,101,29,39,68,4,8,12,15,30,0,12,0,0,0,2,1,0,0,0,0,0,0,10/17/2014,1/17/2015,Yes,Two times,BORNO,GWOZA,,Place of origin,Lack of safety,None,None,None,>75%,None,<25%,<50%,<75%,Blankets/Mats,Kitchen sets,Plastic sheeting,On-site (<10 mn),>50 %,Yes,No,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,0,No,Yes but no soap/water inside,No,Yes,No,No,"Yes, on site",Yes,Irregular,Distribution,Yes,No,No,No,No,No,Malaria,Fever,Diarrhea,Yes,Yes,Off-site (<3 km),Government,Yes,On-site,<2 km,<50%,117,9,7,16,34,25,59,22,26,48,Fees or costs,Fear of violence,Distance to the school (too far),,No,,Yes,Yes,Slightly damaged,No,N/A,N/A,N/A,N/A,Daily labourer,6,Yes,No,No,Yes,No,Self organized,None,Domestic violence,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Telephone voice call,,"Friends, neighbors and family",,<25%,Evening,Information about needs in the community,Distribution,No
Nigeria,16,4/9/2017,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,BO_S107,BULABULIN GAURA,FORMAL,13.13353,11.78958,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,,,Unknown,,Yes,,Private Building,Tents,Yes,Yes,,,Yes,Government,,,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Insurgency ,,BORNO,KONDUGA,DALORI / WANORI,,,,53,303,4,8,12,25,42,67,36,43,79,55,83,138,3,4,7,4,13,0,7,0,0,0,3,0,0,0,0,0,0,0,,,No,,BORNO,KONDUGA,,Place of origin,Lack of safety,None,>75%,<25%,None,None,<75%,<75%,<75%,Blankets/Mats,Plastic sheeting,Kitchen sets,Off-site (>10 mn),>50 %,Yes,No,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),6,No,No,No,Garbage pit,6,Yes,Yes but no soap/water inside,No,Yes,No,No,"Yes, on site",Yes,Irregular,Distribution,Yes,Yes,No,No,Yes,No,Malaria,RTI,Cough,Yes,Yes,On-site (<3 km),INGO,Yes,Off-site,<5 km,<75%,115,20,16,36,27,19,46,20,13,33,Fees or costs,N/A,N/A,,No,0,Yes,Yes,No damage,Yes,N/A,Yes,N/A,N/A,Collecting firewood,49,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,1,1,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Radio,,"Friends, neighbors and family",,<50%,Morning,Information about needs in the community,Situation in areas of origin,No
Nigeria,16,4/7/2017,BO,BORNO,BO16,KONDUGA,BO1602,DALORI / WANORI,BO_S108,YAWURI CAMP,INFORMAL,13.21718,11.77589,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,,,Unknown,,Yes,,Private Building,Self-made tents,Yes,Yes,,,No,,,,No,No,No,No,No,Yes,Yes,No,Yes,Insurgency ,,BORNO,JERE,ALAU,BORNO,ABADAM,,157,839,26,32,58,80,99,179,112,139,251,129,159,288,33,30,63,40,71,18,63,0,14,0,0,17,9,0,0,0,0,0,8/26/2016,10/14/2016,Yes,Two times,BORNO,JERE,ALAU,Place of origin,Lack of safety,<25%,None,<75%,None,None,<25%,<25%,<25%,Plastic sheeting,Kitchen sets,Blankets/Mats,Off-site (<10 mn),>50 %,Yes,No,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",No,Irregular,Distribution,Yes,Yes,Yes,Yes,No,No,Malaria,Fever,Cough,Yes,Yes,Off-site (<3 km),INGO,Yes,Off-site,<1 km,<75%,358,59,48,107,62,50,112,77,62,139,Lack of school supplies,Fear of violence,Disease/Illness,,No,0,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Collecting firewood,0,Yes,Yes,No,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Radio,,Local leader/Community leader,,<25%,Evening,Information about needs in the community,Situation in areas of origin,Yes
Nigeria,16,4/13/2017,BO,BORNO,BO03,BAMA,BO0306,KUMSHE /NDUGUNO,BO_S110,BANKI CAMP,FORMAL,14.15444,11.25755,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,,9/25/2015,Unknown,,Yes,,Private Building,Individual house,Yes,Yes,,,Yes,Government,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,,BORNO,BAMA,KUMSHE /NDUGUNO,,,,5716,31438,580,709,1289,3119,3811,6930,5450,7525,12975,3362,4641,8003,1008,1233,2241,641,1711,61,2241,212,240,50,1212,60,0,21,10,12,0,21,9/25/2015,12/3/2016,Yes,Two times,BORNO,BAMA,KUMSHE /NDUGUNO,Place of origin,Lack of safety,None,<50%,None,>75%,None,<75%,<50%,<75%,Kitchen sets,Blankets/Mats,Hygiene kits,On-site (<10 mn),>50 %,Yes,No,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),300,Yes,No,Yes,Burning,15,Yes,Yes,No,Yes,Yes,No,"Yes, on site",Yes,Irregular,Distribution,Yes,No,No,No,No,No,Cough,Malaria,Fever,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<1 km,<75%,16286,2453,1705,4158,4150,2885,7035,2953,2140,5093,School is damaged or destroyed,Lack of teachers,Work at the house,,No,,Yes,Yes,Destroyed or not usable,No,Yes,N/A,N/A,N/A,Petty trade,2782,Yes,Yes,No,Yes,No,Military,None,None,None,None,None,1,1,Yes,Yes,Yes,Yes,No,Good,Good,No lighting,No,N/A,,Radio,,"Friends, neighbors and family",,<25%,Morning,Information about needs in the community,Situation in areas of origin,No
Nigeria,16,4/13/2017,BO,BORNO,BO11,GWOZA,BO1107,GWOZA WAKANE / BULABULIN,BO_S111,GWOZA WAKANE PRI. SCH.,INFORMAL,13.68755,11.088955,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,,8/8/2016,Unknown,,Yes,,Public/Government,Tents,Yes,Yes,,,No,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,,BORNO,GWOZA,,BORNO,GWOZA,HAMBAGDA/ LIMAN KARA/ NEW SETTLE,228,1365,48,73,121,95,143,238,169,254,423,198,296,494,36,53,89,50,180,3,89,0,0,10,56,2,6,7,3,1,0,2,8/20/2016,,Yes,Three times,BORNO,GWOZA,,Place of origin,Lack of safety,None,>75%,<25%,None,None,<50%,<75%,<75%,Blankets/Mats,Soap,Kitchen sets,On-site (<10 mn),>50 %,Yes,No,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Good (Hygienic),50,Yes,Yes,Yes,Burning,5,Yes,Yes,Yes,Yes,Yes,Yes,"Yes, on site",Yes,Once a month,Distribution,Yes,Yes,No,No,No,No,Malaria,Fever,Cough,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<1 km,<50%,603,79,64,143,140,144,284,97,79,176,Fees or costs,Fear of violence,Lack of teachers,,Yes,1,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Daily labourer,11,Yes,No,No,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,0,0,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Radio,,"Friends, neighbors and family",,<25%,Morning,Information about needs in the community,Distribution,No
Nigeria,16,4/13/2017,BO,BORNO,BO11,GWOZA,BO1113,PULKA/BOKKO,BO_S112,GENERAL HOSPITAL PULKA,FORMAL,13.78637,11.22544,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,,,Unknown,,Yes,,Private Building,Host family house,No,N/A,,,Yes,Armed Forces,,,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Insurgency ,,BORNO,GWOZA,GWOZA TOWN GADAMAYO,BORNO,GWOZA,KIRAWA/JIMINI,498,2836,121,134,255,274,366,640,330,797,1127,216,488,704,15,95,110,32,301,0,110,0,0,0,40,0,0,3,0,1,0,0,,,Yes,Three times,BORNO,GWOZA,GWOZA TOWN GADAMAYO,Place of origin,Lack of safety,None,>75%,<50%,<25%,None,<25%,<50%,<75%,Blankets/Mats,Kitchen sets,Hygiene kits,On-site (<10 mn),>50 %,Yes,No,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),6,No,No,No,Garbage pit,1,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Every 2 weeks,Distribution,Yes,Yes,No,No,No,No,Fever,Malaria,Cough,Yes,Yes,On-site (<3 km),INGO,Yes,Off-site,<2 km,<25%,1511,220,64,284,464,193,657,332,138,470,Fees or costs,Lack of school supplies,Lack of teachers,,No,,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,15,Yes,Yes,Yes,Yes,No,Military,None,Domestic violence,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Radio,,Military official,,<50%,Morning,Information about needs in the community,Safety and Security,No
