country,round,survey_date,,site_region,,site_province,,site_district,site_id,site_name,site_longitude,site_latitude,site_class,site_type,,,site_date_open,,,site_access,site_area,site_owner,site_shelter,smc_exist,smc_community,,,sma_exist,sma_type,,,regist_activity,,support_wash,health_support,support_shelter,support_food,support_protect,support_edu,support_live,,,,,,,n_family,n_total,n_infants_male,n_infants_female,n_infants,n_child_male,n_child_female,n_child,n_youth_male,n_youth_female,n_youth,n_adult_male,n_adult_female,n_adult,n_elder_male,n_elder_female,n_elder,n_pregnant,n_lactating,n_pwd,,,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,n_hoh_child,,,,,,,,,per_hh_no_shelter,per_hh_tents,per_hh_makeshift,per_hh_indoors,per_hh_electricity,per_hh_safe_cooking,per_hh_private,per_hh_nets,nfi_a,nfi_b,nfi_c,water_location,water_operational,,water_source_np,water_source_p,water_avg,water_potable,water_problem,water_remark,latrine_cond,n_latrine,latrine_gender,bathing_gender,latrine_lock,hyg_waste,n_garbage,garbage_problem,hyg_station,hyg_evidence,,hyg_open_def,hyg_drainage,food_access,food_market,food_freq,food_source,,food_sup_child,food_sup_lac,,,,,,,health_medicine,health_center,health_location,health_provider,edu_access,edu_location,edu_distance,per_sch,,n_hh_income,job_access,,,sec_provided,,sec_provider,sec_issue,sec_gbv,,sec_child_issue,,n_space_child,n_space_female,,,unsafe_female,unsafe_male,unsafe_child,,,site_lighting,job_abr,job_abr_in,,,,,
Nigeria,15,2/3/2017,AD,ADAMAWA,AD14,MUBI NORTH,AD1410,VIMTIM,HC0184,VIMTIM,13.31129,10.3286,Host Communities,Host Communities,Host Communities,NULL,NULL,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,No,Yes,No,Yes,No,Yes,ADAMAWA,MADAGALI,GULAK,BORNO,BAMA,NULL,174,324,3,0,3,29,49,78,58,69,127,60,53,113,2,1,3,2,11,0,0,3,1,1,0,0,1,0,08/24/2014,NULL,Yes,ADAMAWA,MADAGALI,GULAK,Place of origin,House damaged/destroyed,None,<25%,<50%,<50%,<50%,<75%,<75%,<75%,Kitchen sets,Mosquito nets,Soap,On-site (<10 mn),100%,Yes,Hand pumps,Piped water supply,10 - 15 ltr,No,Taste,Yes,Not so good (Not hygienic),4,Yes,Yes,Yes,Garbage pit,4,Yes,Yes but no soap/water inside,No,Yes,No,No,"Yes, off site",Yes,Everyday,Host community donation,No,No,No,No,No,No,Fever,Cough,Malaria,No,Yes,Off-site (>3 km),Local clinic,Yes,Off-site,<10 km,<25%,Farming,2,Yes,Yes,Yes,Yes,No,Self organized,None,None,Forced family separations,Child separated from their care givers (or just child separation),Not enough assistance for all entitled,1,2,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Local Leader,How to get information,No,6237
Nigeria,15,2/3/2017,AD,ADAMAWA,AD14,MUBI NORTH,AD1401,BAHULI,HC0185,BAHULI,13.27444,10.25622,Host Communities,Host Communities,Host Communities,NULL,8/8/2014,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,No,Yes,Yes,No,Yes,No,Yes,ADAMAWA,MADAGALI,GULAK,BORNO,BAMA,NULL,112,384,0,3,3,49,69,118,69,73,142,53,64,117,1,3,4,11,13,0,0,4,0,0,0,0,0,0,8/8/2014,NULL,Yes,ADAMAWA,MADAGALI,GULAK,Place of origin,Lack of food,None,<50%,<50%,<50%,<50%,<75%,<75%,<50%,Mosquito nets,Kitchen sets,Soap,Off-site (<10 mn),100%,Yes,Piped water supply,Piped water supply,5 - 10 ltr,No,Taste,Yes,Not so good (Not hygienic),0,Yes,Yes,Yes,Garbage pit,1,Yes,Yes but no soap/water inside,No,No,Yes,No,No,No,Never,Cultivated,No,No,No,No,No,No,Malaria,Fever,Cough,Yes,Yes,On-site (<3 km),Government,Yes,Off-site,<1 km,<25%,Farming,10,Yes,No,Yes,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Local Leader,How to get information,No,6249
Nigeria,15,2/3/2017,AD,ADAMAWA,AD14,MUBI NORTH,AD1402,BETSO,HC0186,BETSO,13.32347,10.50127,Host Communities,Host Communities,Host Communities,NULL,08/24/2014,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,No,Yes,Yes,Yes,No,Yes,ADAMAWA,MADAGALI,GULAK,BORNO,BAMA,NULL,107,416,1,3,4,45,57,102,54,87,141,67,96,163,1,5,6,7,12,0,0,6,0,0,0,0,1,0,08/24/2014,NULL,Yes,ADAMAWA,MADAGALI,GULAK,Place of origin,House damaged/destroyed,None,<25%,<25%,<75%,<50%,<50%,<50%,<75%,Blankets/Mats,Mosquito nets,Soap,On-site (<10 mn),100%,Yes,Hand pumps,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),4,Yes,Yes,Yes,Garbage pit,3,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Everyday,Host community donation,No,No,No,No,No,No,Fever,Malaria,Cough,No,Yes,Off-site (>3 km),Local clinic,Yes,Off-site,<10 km,<25%,Farming,7,Yes,Yes,Yes,Yes,Yes,Self organized,Crime,None,Forced family separations,Child separated from their care givers (or just child separation),Not enough assistance for all entitled,0,1,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Local Leader,How to get information,No,6240
Nigeria,15,2/3/2017,AD,ADAMAWA,AD14,MUBI NORTH,AD1403,DIGIL,HC0187,DIGIL,13.160063,10.18789,Host Communities,Host Communities,Host Communities,NULL,9/9/2014,Unknown,NULL,Yes,NULL,Private Building,Tents,No,N/A,,,No,NULL,,,No,No,Yes,No,Yes,No,Yes,No,Yes,ADAMAWA,MICHIKA,MICHIKA  I,BORNO,BAMA,NULL,42,234,9,9,18,12,58,70,24,32,56,34,38,72,10,8,18,4,25,0,0,18,0,0,0,0,0,0,9/9/2014,NULL,Yes,ADAMAWA,MICHIKA,MICHIKA  II,Place of origin,House damaged/destroyed,None,<50%,<50%,<25%,<25%,<50%,<75%,<50%,Kitchen sets,Soap,Mosquito nets,On-site (<10 mn),100%,Yes,Hand pumps,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),5,Yes,Yes,Yes,Garbage pit,5,No,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Everyday,Host community donation,No,No,No,No,No,No,Malaria,Cough,Fever,No,Yes,Off-site (>3 km),Local clinic,Yes,Off-site,<10 km,<25%,Farming,4,Yes,Yes,Yes,Yes,Yes,Self organized,Crime,None,None,None,Not enough assistance for all entitled,0,1,Yes,Yes,No,No,No,Good,Excellent,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Local Leader,How to get information,No,6232
Nigeria,15,2/3/2017,AD,ADAMAWA,AD14,MUBI NORTH,AD1404,KOLERE,HC0188,KOLERE,13.27352,10.2668,Host Communities,Host Communities,Host Communities,NULL,12/9/2014,Unknown,NULL,Yes,NULL,Private Building,Host family house,Yes,No,,,No,NULL,,,Yes,No,Yes,No,Yes,No,Yes,No,Yes,ADAMAWA,MICHIKA,MICHIKA  II,BORNO,BAMA,NULL,433,1959,6,4,10,172,221,393,324,337,661,437,428,865,20,10,30,24,21,0,0,30,0,0,0,0,0,1,12/9/2014,NULL,Yes,ADAMAWA,MICHIKA,MICHIKA  II,Place of origin,House damaged/destroyed,None,<25%,<50%,<50%,<75%,<50%,<75%,<75%,Mosquito nets,Kitchen sets,Soap,On-site (<10 mn),100%,Yes,Hand pumps,Piped water supply,5 - 10 ltr,No,Taste,Yes,Not so good (Not hygienic),4,Yes,Yes,Yes,Garbage pit,4,No,Yes but no soap/water inside,No,Yes,No,No,"Yes, off site",Yes,Everyday,Host community donation,No,No,No,No,No,No,Cough,Malaria,Fever,No,Yes,Off-site (>3 km),Local clinic,Yes,Off-site,<10 km,<25%,Farming,8,Yes,Yes,Yes,Yes,Yes,Self organized,Crime,None,None,None,Not enough assistance for all entitled,0,1,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Local Leader,How to get information,No,6235
Nigeria,15,2/3/2017,AD,ADAMAWA,AD14,MUBI NORTH,AD1408,MUCHALLA,HC0189,MUCHALA,13.36898,10.35905,Host Communities,Host Communities,Host Communities,NULL,08/18/2014,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,No,Yes,Yes,Yes,No,Yes,ADAMAWA,MICHIKA,MICHIKA  I,BORNO,GWOZA,NULL,124,398,5,2,7,50,41,91,48,87,135,76,84,160,3,2,5,10,12,0,0,5,0,0,0,0,0,0,08/18/2014,NULL,Yes,ADAMAWA,MICHIKA,MICHIKA  II,Place of origin,House damaged/destroyed,None,<25%,<50%,<50%,<50%,<75%,<75%,<75%,Kitchen sets,Mosquito nets,Soap,On-site (<10 mn),100%,Yes,Hand pumps,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),5,Yes,Yes,Yes,Garbage pit,5,No,Yes but no soap/water inside,No,Yes,No,No,"Yes, on site",Yes,Everyday,Host community donation,No,No,No,No,No,No,Cough,Fever,Malaria,No,Yes,Off-site (>3 km),Local clinic,Yes,Off-site,<10 km,<25%,Farming,9,Yes,Yes,Yes,Yes,Yes,Self organized,Crime,None,None,None,Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Local Leader,How to get information,No,6262
Nigeria,15,2/3/2017,AD,ADAMAWA,AD14,MUBI NORTH,AD1407,MIJILU,HC0190,MIJILU,13.22145,10.35613,Host Communities,Host Communities,Host Communities,NULL,08/18/2014,Unknown,NULL,Yes,NULL,Private Building,Self-made tents,No,N/A,,,No,NULL,,,No,No,Yes,No,Yes,No,Yes,No,Yes,ADAMAWA,MADAGALI,GULAK,BORNO,KONDUGA,NULL,94,392,2,2,4,24,91,115,57,62,119,60,89,149,2,3,5,3,22,0,0,5,1,0,0,0,0,1,08/18/2014,NULL,Yes,ADAMAWA,MADAGALI,GULAK,Place of origin,House damaged/destroyed,<25%,<50%,<50%,<25%,<25%,<50%,<75%,<50%,Blankets/Mats,Mosquito nets,Soap,On-site (<10 mn),100%,Yes,Hand pumps,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),5,Yes,Yes,Yes,Garbage pit,5,No,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Everyday,Host community donation,No,No,No,No,No,No,Cough,Fever,Malaria,No,Yes,Off-site (>3 km),Local clinic,Yes,Off-site,<10 km,<25%,Farming,8,Yes,No,Yes,Yes,Yes,Self organized,Crime,None,Forced family separations,Child separated from their care givers (or just child separation),Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Local Leader,How to get information,No,6250
Nigeria,15,2/3/2017,AD,ADAMAWA,AD14,MUBI NORTH,AD1406,MAYO BANI,HC0191,MAYO BANI,13.24046,10.4395,Host Communities,Host Communities,Host Communities,NULL,10/18/2014,Unknown,NULL,Yes,NULL,Private Building,Self-made tents,No,N/A,,,No,NULL,,,No,Yes,Yes,No,Yes,No,Yes,No,Yes,ADAMAWA,MADAGALI,GULAK,BORNO,GWOZA,NULL,118,317,2,0,2,24,49,73,57,69,126,60,53,113,2,1,3,7,12,0,0,3,0,0,0,0,0,1,10/18/2014,NULL,Yes,ADAMAWA,MADAGALI,GULAK,Place of origin,House damaged/destroyed,None,<25%,<50%,<25%,<25%,<50%,<75%,<75%,Mosquito nets,Soap,Kitchen sets,On-site (<10 mn),100%,Yes,Hand pumps,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),6,Yes,Yes,Yes,Garbage pit,6,No,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Everyday,Host community donation,No,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,Off-site (>3 km),Local clinic,Yes,Off-site,<10 km,<25%,Farming,8,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Local Leader,How to get information,No,6233
Nigeria,15,2/3/2017,AD,ADAMAWA,AD14,MUBI NORTH,AD1405,LOKUWA,HC0192,LOKUWA,13.28198,10.2693,Host Communities,Host Communities,Host Communities,NULL,09/18/2014,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Unknown,Unknown,Yes,No,Yes,Yes,Yes,No,Yes,ADAMAWA,MADAGALI,GULAK,BORNO,BAMA,NULL,317,1602,4,6,10,121,172,293,211,324,535,321,412,733,11,20,31,11,32,0,0,31,0,0,0,1,0,0,09/18/2014,NULL,Yes,ADAMAWA,MADAGALI,GULAK,Place of origin,House damaged/destroyed,<25%,<25%,<50%,<50%,<25%,<25%,<75%,<50%,Kitchen sets,Soap,Mosquito nets,On-site (<10 mn),100%,Yes,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),5,Yes,Yes,Yes,Garbage pit,4,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Everyday,Cultivated,No,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,Off-site (>3 km),Local clinic,Yes,Off-site,<10 km,<25%,Farming,8,Yes,Yes,Yes,Yes,Yes,Self organized,Crime,None,None,None,Not enough assistance for all entitled,0,1,Yes,Yes,No,No,No,Excellent,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Local Leader,How to get information,No,6230
Nigeria,15,2/4/2017,AD,ADAMAWA,AD05,GOMBI,AD0501,BOGA/ DINGAI,HC0193,BOGA,12.40321,10.12992,Host Communities,Host Communities,Host Communities,NULL,11/13/2015,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,ADAMAWA,MADAGALI,GULAK,BORNO,GWOZA,NULL,10,57,2,4,6,4,7,11,8,13,21,8,10,18,1,0,1,0,8,0,0,1,0,0,0,0,0,0,11/13/2015,11/4/2016,No,ADAMAWA,MADAGALI,GULAK,Place of origin,House damaged/destroyed,None,None,None,>75%,<25%,<50%,<25%,<50%,Mosquito nets,Kitchen sets,Blankets/Mats,On-site (<10 mn),>50 %,Yes,Hand pumps,Hand pumps,>15 ltr,No,Taste,Yes,Not so good (Not hygienic),6,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Fever,Cough,Malaria,Yes,Yes,On-site (<3 km),Local clinic,Yes,On-site,<2 km,<75%,Petty trade,5,Yes,Yes,Yes,Yes,No,Community Leaders,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio/news,Situation in areas of origin,No,6231
Nigeria,15,2/6/2017,AD,ADAMAWA,AD05,GOMBI,AD0501,BOGA/ DINGAI,HC0194,DINGAI,12.33897,10.12626,Host Communities,Host Communities,Host Communities,NULL,03/18/2016,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,ADAMAWA,MICHIKA,MICHIKA  I,BORNO,GWOZA,NULL,13,87,2,5,7,11,3,14,14,23,37,12,13,25,2,2,4,1,10,0,0,4,0,0,0,0,0,0,03/18/2016,NULL,No,ADAMAWA,MICHIKA,MICHIKA  I,Place of origin,Lack of food,None,None,None,>75%,None,<50%,None,<25%,Mosquito nets,Kitchen sets,Blankets/Mats,On-site (<10 mn),<50 %,No,Spring,Hand pumps,10 - 15 ltr,No,Odor/smell,Yes,Not so good (Not hygienic),6,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Fever,Cough,Malaria,No,Yes,Off-site (<3 km),Local clinic,Yes,On-site,<2 km,<50%,Farming,7,Yes,Yes,Yes,Yes,No,Community Leaders,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio/news,Safety and Security,No,6223
Nigeria,15,2/7/2017,AD,ADAMAWA,AD05,GOMBI,AD0501,BOGA/ DINGAI,HC0195,JEBBERE,12.34857,10.15229,Host Communities,Host Communities,Host Communities,NULL,9/7/2016,Unknown,NULL,Yes,NULL,Private Building,Individual house,No,N/A,,,No,NULL,,,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,BORNO,GWOZA,DURE / WALA / WARABE,NULL,NULL,NULL,3,12,0,0,0,2,2,4,1,2,3,3,2,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9/7/2016,NULL,No,BORNO,GWOZA,DURE / WALA / WARABE,Place of origin,House damaged/destroyed,None,None,None,>75%,None,<50%,None,None,Mosquito nets,Kitchen sets,Blankets/Mats,On-site (<10 mn),>50 %,No,Unprotected well,Hand pumps,10 - 15 ltr,No,Suspended solids,Yes,Not so good (Not hygienic),2,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cultivated,No,No,No,No,No,No,Fever,Cough,Skin disease,No,Yes,Off-site (>3 km),Local clinic,Yes,On-site,<5 km,<50%,Farming,2,Yes,Yes,Yes,Yes,No,Community Leaders,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio/news,Safety and Security,No,6226
Nigeria,15,2/17/2017,AD,ADAMAWA,AD05,GOMBI,AD0502,DUWA,HC0196,KUFAN HAKIMIN FOTTA,12.33446,10.09723,Host Communities,Host Communities,Host Communities,NULL,5/4/2016,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,ADAMAWA,MADAGALI,HYAMBULA,NULL,NULL,NULL,4,37,1,2,3,2,2,4,4,6,10,7,11,18,1,1,2,1,3,0,0,2,0,0,0,0,0,0,04/15/2016,NULL,No,ADAMAWA,MADAGALI,HYAMBULA,Place of origin,Lack of safety,None,None,None,>75%,None,<50%,<25%,<50%,Kitchen sets,Mosquito nets,Blankets/Mats,On-site (<10 mn),>50 %,Yes,Hand pumps,Hand pumps,>15 ltr,No,Odor/smell,Yes,Not so good (Not hygienic),3,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cultivated,No,No,No,No,No,No,Cough,Fever,Skin disease,Yes,Yes,On-site (<3 km),Local clinic,Yes,On-site,<5 km,<75%,Farming,1,Yes,Yes,Yes,No,No,None,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio/news,Situation in areas of origin,No,6236
Nigeria,15,2/8/2017,AD,ADAMAWA,AD05,GOMBI,AD0503,GA'ANDA,HC0197,GALUNDA,12.4337,10.16024,Host Communities,Host Communities,Host Communities,NULL,02/16/2016,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,No,Yes,Yes,Yes,No,Yes,ADAMAWA,MADAGALI,HYAMBULA,NULL,NULL,NULL,1,11,0,0,0,0,0,0,2,3,5,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/16/2016,NULL,No,ADAMAWA,MADAGALI,HYAMBULA,Place of origin,No livelihood,None,None,None,>75%,<75%,<50%,<50%,<50%,Kitchen sets,Mosquito nets,Blankets/Mats,On-site (<10 mn),>50 %,Yes,Unprotected well,Hand pumps,>15 ltr,No,Odor/smell,Yes,Not so good (Not hygienic),1,No,No,Yes,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Fever,Cough,Malaria,Yes,Yes,Off-site (>3 km),Local clinic,Yes,Off-site,<5 km,<75%,Petty trade,1,Yes,Yes,Yes,Yes,No,Community Leaders,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Radio/news,Situation in areas of origin,No,6172
Nigeria,15,2/8/2017,AD,ADAMAWA,AD05,GOMBI,AD0503,GA'ANDA,HC0198,GUDUBAN,12.43449,10.14791,Host Communities,Host Communities,Host Communities,NULL,3/2/2016,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,ADAMAWA,MICHIKA,MODA / DLAKA / GHENJUWA,ADAMAWA,MADAGALI,GULAK,2,18,1,1,2,1,3,4,3,4,7,3,2,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3/2/2016,NULL,No,ADAMAWA,MICHIKA,MODA / DLAKA / GHENJUWA,Place of origin,House damaged/destroyed,None,None,None,>75%,<75%,<50%,<25%,<50%,Blankets/Mats,Mosquito nets,Kitchen sets,On-site (<10 mn),>50 %,Yes,Hand pumps,Hand pumps,>15 ltr,Yes,None,No,Not so good (Not hygienic),2,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Cough,Malaria,Fever,Yes,Yes,On-site (<3 km),Local clinic,Yes,On-site,<2 km,>75%,Petty trade,2,Yes,Yes,Yes,Yes,No,Community Leaders,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Radio/news,Situation in areas of origin,No,6176
Nigeria,15,2/6/2017,AD,ADAMAWA,AD05,GOMBI,AD0503,GA'ANDA,HC0199,CHICHERA,12.43049,10.14919,Host Communities,Host Communities,Host Communities,NULL,02/19/2016,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,ADAMAWA,MICHIKA,MICHIKA  I,ADAMAWA,MADAGALI,GULAK,2,31,0,1,1,1,1,2,3,5,8,7,10,17,2,1,3,0,1,0,0,3,0,0,0,0,0,0,02/19/2016,04/20/2016,No,ADAMAWA,MICHIKA,MICHIKA  I,Place of origin,Lack of safety,None,None,None,>75%,<75%,<50%,None,<50%,Kitchen sets,Mosquito nets,Blankets/Mats,On-site (<10 mn),>50 %,Yes,Unprotected well,Hand pumps,>15 ltr,Yes,None,No,Not so good (Not hygienic),2,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Fever,Cough,Malaria,Yes,Yes,Off-site (<3 km),Local clinic,Yes,On-site,<2 km,<75%,Petty trade,2,Yes,Yes,Yes,Yes,No,Community Leaders,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Radio/news,Situation in areas of origin,No,6174
Nigeria,15,2/5/2017,AD,ADAMAWA,AD05,GOMBI,AD0507,GARKIDA,HC0200,ZARA ZAKAMA,12.56319,10.40833,Host Communities,Host Communities,Host Communities,NULL,12/11/2015,Unknown,NULL,Yes,NULL,Private Building,Individual house,No,N/A,,,No,NULL,,,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,ADAMAWA,MICHIKA,MODA / DLAKA / GHENJUWA,BORNO,DAMBOA,NULL,10,60,3,5,8,6,10,16,10,11,21,2,5,7,4,4,8,5,8,0,0,8,0,0,0,0,0,0,7/11/2015,10/11/2015,No,ADAMAWA,MICHIKA,MODA / DLAKA / GHENJUWA,Place of origin,Lack of food,None,None,None,>75%,<50%,<25%,<25%,<25%,Kitchen sets,Bucket/Jerry Can,Blankets/Mats,On-site (<10 mn),>50 %,Yes,Unprotected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),1,No,No,No,Burning,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Cultivated,No,No,No,No,No,No,Cough,Fever,Malaria,Yes,Yes,Off-site (>3 km),Government,Yes,On-site,<2 km,>75%,Farming,3,Yes,Yes,Yes,Yes,Yes,Community Leaders,Friction with host community,None,None,None,Not enough assistance for all entitled,0,0,No,No,Yes,Yes,Yes,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Local Leader,Distribution,Yes,6173
Nigeria,15,2/5/2017,AD,ADAMAWA,AD05,GOMBI,AD0507,GARKIDA,HC0201,WAKILI MALAM,12.56517,10.41503,Host Communities,Host Communities,Host Communities,NULL,10/20/2015,Unknown,NULL,Yes,NULL,Private Building,Individual house,No,N/A,,,No,NULL,,,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,BORNO,GWOZA,NULL,ADAMAWA,MADAGALI,HYAMBULA,14,165,8,10,18,10,17,27,22,23,45,20,27,47,14,14,28,10,18,0,0,28,0,0,0,0,0,0,10/20/2015,10/25/2015,No,BORNO,GWOZA,NULL,Place of origin,Lack of safety,None,None,None,>75%,<50%,<25%,<25%,<25%,Kitchen sets,Blankets/Mats,Bucket/Jerry Can,On-site (<10 mn),<50 %,Yes,Unprotected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,0,No,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cultivated,No,No,No,No,No,No,Cough,Malaria,Fever,Yes,Yes,Off-site (>3 km),Government,Yes,On-site,<5 km,<75%,Farming,0,Yes,No,Yes,Yes,Yes,Community Leaders,Friction anmong site residents,None,None,None,Not enough assistance for all entitled,0,0,No,No,Yes,Yes,Yes,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Local Leader,Distribution,Yes,6681
Nigeria,15,2/8/2017,AD,ADAMAWA,AD05,GOMBI,AD0507,GARKIDA,HC0202,POSSI 'A',12.56907,10.4051,Host Communities,Host Communities,Host Communities,NULL,1/10/2015,Unknown,NULL,Yes,NULL,Private Building,Individual house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,ADAMAWA,HONG,DAKSIRI,ADAMAWA,MADAGALI,HYAMBULA,8,50,2,3,5,3,5,8,5,10,15,6,10,16,2,4,6,4,5,0,0,6,0,0,0,0,0,0,1/10/2015,5/10/2015,No,ADAMAWA,HONG,DAKSIRI,Place of origin,Lack of food,None,None,None,>75%,<50%,<25%,<25%,<25%,Kitchen sets,Blankets/Mats,Bucket/Jerry Can,On-site (<10 mn),<50 %,Yes,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,0,No,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cultivated,No,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,On-site (>3 km),Government,Yes,On-site,<5 km,<50%,Petty trade,0,Yes,Yes,Yes,Yes,Yes,Community Leaders,Friction with host community,None,None,None,Not enough assistance for all entitled,0,0,No,No,Yes,Yes,Yes,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Local Leader,Distribution,Yes,6683
