country,round,survey_date,,site_region,,site_province,,site_district,site_id,site_name,,site_longitude,site_latitude,site_class,site_type,,,site_date_open,,,site_access,site_area,site_owner,site_shelter,smc_exist,smc_community,,,sma_exist,sma_type,,,regist_activity,,support_wash,health_support,support_shelter,support_food,support_protect,support_edu,support_live,,,,,,,,,n_family,n_total,n_infants_male,n_infants_female,n_infants,n_child_male,n_child_female,n_child,n_youth_male,n_youth_female,n_youth,n_adult_male,n_adult_female,n_adult,n_elder_male,n_elder_female,n_elder,n_pregnant,n_lactating,n_pwd,,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,n_hoh_child,,,,,,,,,,,,,,,per_hh_no_shelter,per_hh_tents,per_hh_makeshift,per_hh_indoors,per_hh_electricity,per_hh_safe_cooking,per_hh_private,per_hh_nets,nfi_a,nfi_b,nfi_c,water_location,water_operational,,,water_source_np,water_source_p,water_avg,water_potable,water_problem,water_remark,latrine_cond,n_latrine,latrine_gender,bathing_gender,latrine_lock,hyg_waste,n_garbage,garbage_problem,hyg_station,hyg_evidence,,hyg_open_def,hyg_drainage,food_access,food_market,food_freq,food_source,,food_sup_child,food_sup_lac,,,,,,,health_medicine,health_center,health_location,health_provider,edu_access,edu_location,edu_distance,per_sch,,,,,,,,,,,,,,,,,,,,,,,,,,n_hh_income,job_access,,,sec_provided,,sec_provider,sec_issue,sec_gbv,,sec_child_issue,,n_space_child,n_space_female,,,unsafe_female,unsafe_male,unsafe_child,,,site_lighting,job_abr,job_abr_in,job_abr_prom,,,,,,,,,,,,,,,,,,
Nigeria,17,5/13/2017,AD,ADAMAWA,AD08,JADA,AD0803,JADA II,HC0406,DUTA GRA,NULL,12.15945,8.759,Host Communities,Host Communities,Host Communities,NULL,11/08/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Insurgency ,NULL,ADAMAWA,MICHIKA,MICHIKA  I,BORNO,GWOZA,GWOZA WAKANE / BULABULIN,10,60,2,3,5,6,8,14,8,9,17,5,10,15,4,5,9,6,5,0,9,0,0,0,0,0,0,0,0,0,0,0,41862,41880,No,NULL,ADAMAWA,MICHIKA,MICHIKA  I,Place of origin,Lack of safety,None,None,None,>75%,<50%,<50%,<50%,<50%,Blankets/Mats,Kitchen sets,Bucket/Jerry Can,On-site (<10 mn),<50 %,No,Yes,Unprotected well,Hand pumps,>15 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,Burning,2,No,Yes but no soap/water inside,No,No,No,No,No,Yes,Never,Cultivated,No,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<25%,21,2,2,4,4,3,7,5,5,10,Fees or costs,Distance to the school (too far),Work in the fields,NULL,Yes,3,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,10,Yes,Yes,Yes,Yes,No,Police,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,"Friends, neighbors and family",NULL,<25%,Morning,Information about needs in the community,Situation in areas of origin,No,1.Hausa,NULL,10. Others,HIGGI,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/18/2017,AD,ADAMAWA,AD16,NUMAN,AD1609,SABON PEGI,HC0422,WAYAM,NULL,12.02583,9.44886,Host Communities,Host Communities,Host Communities,NULL,20/04/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Insurgency ,NULL,ADAMAWA,MADAGALI,GULAK,ADAMAWA,MADAGALI,BABEL,6,56,3,3,6,5,5,10,10,10,20,10,10,20,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,41744,41889,No,NULL,ADAMAWA,MADAGALI,GULAK,Place of origin,House damaged/destroyed,None,None,<25%,>75%,<75%,<75%,None,None,Kitchen sets,Mosquito nets,Blankets/Mats,On-site (<10 mn),<50 %,Yes,Yes,Spring,Unprotected well,5 - 10 ltr,No,Suspended solids,Yes,Not so good (Not hygienic),0,No,No,No,Burning,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,No,No,No,No,No,Fever,Malaria,Diarrhea,Yes,Yes,On-site (>3 km),Local clinic,No,Off-site,Unknown,None,28,4,4,8,5,5,10,5,5,10,Fees or costs,Work in the fields,Work at the house,NULL,Yes,5,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,3,Yes,No,Yes,Yes,Yes,Self organized,Theft,Sexual harassment/molestation,Early/forced marriage,Intentional physical violence,Fighting between recipients at distribution points,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Radio,NULL,"Friends, neighbors and family",NULL,<75%,Morning,Information about needs in the community,Safety and Security,No,1.Hausa,NULL,9. English,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/16/2017,AD,ADAMAWA,AD08,JADA,AD0804,KOMA I,HC0412,KOMA TATILE,NULL,12.58417,8.72072,Host Communities,Host Communities,Host Communities,NULL,09/08/16,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Insurgency ,NULL,ADAMAWA,MUBI NORTH,LOKUWA,NULL,NULL,NULL,2,12,1,0,1,1,1,2,2,2,4,2,2,4,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,41860,41881,No,NULL,ADAMAWA,MUBI NORTH,LOKUWA,Place of origin,Lack of safety,None,None,None,>75%,<25%,None,<25%,<50%,Blankets/Mats,Kitchen sets,Bucket/Jerry Can,On-site (<10 mn),>50 %,Yes,Yes,Unprotected well,Hand pumps,>15 ltr,No,Taste,Yes,Not so good (Not hygienic),2,No,No,No,Burning,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Irregular,Cultivated,No,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<50%,5,0,1,1,1,1,2,1,1,2,Fees or costs,Work at the house,Work in the fields,NULL,Yes,2,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,2,Yes,Yes,Yes,Yes,No,Local Authorities,None,None,None,None,Not enough assistance for all entitled,0,0,No,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,"Friends, neighbors and family",NULL,<25%,Evening,Information about needs in the community,Safety and Security,No,1.Hausa,NULL,10. Others,FALI,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/12/2017,AD,ADAMAWA,AD01,DEMSA,AD0107,GWAMBA,HC0389,SUNDI,NULL,12.19183,9.60257,Host Communities,Host Communities,Host Communities,NULL,02/08/16,Unknown,NULL,Yes,NULL,Ancestral,Host family house,No,N/A,,,No,NULL,,,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Insurgency ,NULL,ADAMAWA,DEMSA,DEMSA,NULL,NULL,NULL,3,18,2,1,3,3,3,6,2,2,4,2,2,4,1,0,1,2,9,2,1,0,0,0,0,0,0,0,0,0,0,0,42584,NULL,Yes,Two times,ADAMAWA,MICHIKA,NULL,Place of origin,Lack of safety,None,<25%,<25%,<75%,None,None,None,None,Kitchen sets,Mosquito nets,Blankets/Mats,On-site (<10 mn),<50 %,No,Yes,Spring,Hand pumps,10 - 15 ltr,No,Taste,Yes,Not so good (Not hygienic),0,Yes,Yes,Yes,Burning,0,No,Yes but no soap/water inside,No,No,No,No,No,No,Never,Cultivated,No,No,No,No,No,No,Cough,Fever,Malaria,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<50%,8,2,2,4,2,1,3,0,1,1,Lack of school supplies,Lack of teachers,Work in the fields,NULL,No,NULL,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,2,Yes,Yes,Yes,Yes,Yes,Local Authorities,Theft,Domestic violence,Other forms of exploitation (forced labor/forced begging),Intentional physical violence,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Telephone voice call,NULL,Religious leader,NULL,<50%,Evening,Information about needs in the community,Safety and Security,Yes,1.Hausa,NULL,2. Kanuri,NULL,1.Hausa,NULL,No,2. Kanuri,NULL
Nigeria,17,5/15/2017,AD,ADAMAWA,AD16,NUMAN,AD1607,NUMAN II,HC0418,NBAKAUTO,NULL,12.02687,9.46574,Host Communities,Host Communities,Host Communities,NULL,10/04/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Insurgency ,NULL,BORNO,ASKIRA / UBA,LASSA,BORNO,ASKIRA / UBA,LASSA,9,65,0,0,0,5,10,15,10,10,20,10,15,25,2,3,5,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,41737,42776,No,NULL,BORNO,ASKIRA / UBA,LASSA,Place of origin,House damaged/destroyed,None,None,None,>75%,<75%,<75%,None,None,Mosquito nets,Blankets/Mats,Kitchen sets,On-site (<10 mn),>50 %,Yes,Yes,Water truck,Hand pumps,5 - 10 ltr,No,Odor/smell,Yes,Not so good (Not hygienic),5,No,No,No,Burning,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Distribution,No,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,Mobile clinic,Government,Yes,Off-site,<2 km,<75%,30,5,5,10,5,5,10,5,5,10,Fees or costs,Work in the fields,Work at the house,NULL,Yes,5,Yes,Yes,No damage,No,N/A,N/A,N/A,N/A,Farming,3,Yes,No,Yes,Yes,Yes,Self organized,Alcohol/drug-related disturbance,Sexual abuse,Early/forced marriage,Intentional physical violence,Fighting between recipients at distribution points,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Radio,NULL,"Friends, neighbors and family",NULL,<50%,Morning,Information about needs in the community,Safety and Security,No,1.Hausa,NULL,9. English,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/11/2017,AD,ADAMAWA,AD01,DEMSA,AD0103,DEMSA,HC0395,DEMSA,NULL,12.13295,9.42391,Host Communities,Host Communities,Host Communities,NULL,02/01/17,Unknown,NULL,Yes,NULL,Ancestral,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Insurgency ,NULL,ADAMAWA,DEMSA,DEMSA,NULL,NULL,NULL,78,470,20,15,35,15,15,30,120,70,190,125,45,170,15,30,45,14,35,0,45,1,2,0,0,1,1,1,0,0,0,1,42737,42745,Yes,Two times,ADAMAWA,DEMSA,DEMSA,Place of origin,Lack of safety,None,<25%,<25%,<75%,None,None,None,None,Kitchen sets,Mosquito nets,Blankets/Mats,On-site (<10 mn),>50 %,Yes,No,Hand pumps,Hand pumps,5 - 10 ltr,No,Taste,Yes,Not so good (Not hygienic),4,Yes,Yes,Yes,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,No,No,No,Yes,Never,Cultivated,No,No,No,No,No,No,Malnutrition,Cough,Fever,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<75%,184,15,15,30,44,30,74,30,50,80,Lack of school supplies,Work in the fields,Work at the house,NULL,No,NULL,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,8,Yes,Yes,Yes,Yes,Yes,Local Authorities,Theft,Domestic violence,None,Intentional physical violence,Not enough assistance for all entitled,0,0,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio,NULL,Religious leader,NULL,<50%,Morning,Information about needs in the community,Safety and Security,No,1.Hausa,NULL,2. Kanuri,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/15/2017,AD,ADAMAWA,AD08,JADA,AD0806,LEKO,HC0414,SO'O GARI,NULL,12.43595,8.62598,Host Communities,Host Communities,Host Communities,NULL,09/08/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Communal Clashes,NULL,ADAMAWA,MADAGALI,MADAGALI,NULL,NULL,NULL,3,18,0,0,0,1,3,4,2,2,4,3,3,6,1,3,4,2,0,0,4,6,0,0,0,0,0,0,0,0,0,0,41860,NULL,No,NULL,ADAMAWA,MADAGALI,MADAGALI,Place of origin,Lack of safety,None,None,None,>75%,<25%,None,<25%,<50%,Blankets/Mats,Kitchen sets,Bucket/Jerry Can,On-site (<10 mn),>50 %,No,Yes,Unprotected well,Hand pumps,>15 ltr,No,Taste,Yes,Not so good (Not hygienic),3,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Irregular,Cultivated,No,No,No,No,No,No,Malaria,Fever,Cough,Yes,Yes,Mobile clinic,Government,Yes,On-site,<1 km,<25%,8,3,1,4,1,1,2,1,1,2,Fees or costs,Work in the fields,Work at the house,NULL,Yes,2,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,3,Yes,Yes,Yes,Yes,No,Local Authorities,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,"Friends, neighbors and family",NULL,<50%,Morning,Information about needs in the community,Safety and Security,No,1.Hausa,NULL,6. Marghi,NULL,2. Kanuri,NULL,No,1.Hausa,NULL
Nigeria,17,5/12/2017,AD,ADAMAWA,AD01,DEMSA,AD0105,DONG,HC0391,DONG,NULL,11.91663,9.40184,Host Communities,Host Communities,Host Communities,NULL,12/09/14,Unknown,NULL,Yes,NULL,Ancestral,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Insurgency ,NULL,ADAMAWA,MADAGALI,MADAGALI,NULL,NULL,NULL,12,72,4,5,9,9,5,14,10,13,23,14,7,21,2,3,5,7,9,1,5,1,1,0,0,0,0,0,0,0,0,0,41869,41902,Yes,Two times,ADAMAWA,MADAGALI,MADAGALI,Place of origin,Lack of safety,None,<25%,<25%,<75%,None,None,None,None,Kitchen sets,Mosquito nets,Blankets/Mats,On-site (<10 mn),<50 %,Yes,Yes,Spring,Hand pumps,5 - 10 ltr,No,Taste,Yes,Not so good (Not hygienic),0,Yes,Yes,Yes,Burning,0,No,Yes but no soap/water inside,No,No,No,No,No,No,Never,Cultivated,No,No,No,No,No,No,Malnutrition,Cough,Fever,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<50%,33,4,6,10,5,4,9,8,6,14,Lack of school supplies,Lack of teachers,Work in the fields,NULL,No,NULL,Yes,Yes,Destroyed or not usable,No,Yes,N/A,N/A,N/A,Farming,12,Yes,Yes,Yes,Yes,Yes,Self organized,Theft,Domestic violence,Other forms of exploitation (forced labor/forced begging),Intentional physical violence,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Telephone voice call,NULL,Religious leader,NULL,<50%,Morning,Information about needs in the community,Safety and Security,Yes,1.Hausa,NULL,2. Kanuri,NULL,1.Hausa,NULL,Yes,2. Kanuri,NULL
Nigeria,17,5/18/2017,AD,ADAMAWA,AD16,NUMAN,AD1609,SABON PEGI,HC0423,GWEDA MALLAM,NULL,12.03172,9.4534,Host Communities,Host Communities,Host Communities,NULL,10/04/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Insurgency ,NULL,BORNO,GWOZA,GAVVA / AGAPALWA,BORNO,GWOZA,HAMBAGDA/ LIMAN KARA/ NEW SETTLE,8,60,1,1,2,5,8,13,10,10,20,10,10,20,2,3,5,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,41749,41739,No,NULL,BORNO,GWOZA,GAVVA / AGAPALWA,Place of origin,House damaged/destroyed,<25%,<25%,None,<75%,<75%,<75%,None,None,Mosquito nets,Blankets/Mats,Kitchen sets,On-site (<10 mn),<50 %,Yes,Yes,Spring,Water truck,5 - 10 ltr,No,Suspended solids,Yes,Not so good (Not hygienic),0,No,No,No,Burning,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Distribution,No,No,No,No,No,No,Cough,Malaria,Fever,No,Yes,Mobile clinic,Government,No,Unknown,Unknown,None,31,6,5,11,5,5,10,5,5,10,Fees or costs,Work in the fields,Work at the house,NULL,Yes,5,Yes,No,No damage,No,Yes,N/A,N/A,N/A,Farming,4,Yes,No,Yes,Yes,Yes,Self organized,Friction anmong site residents,Domestic violence,Early/forced marriage,Intentional physical violence,Fighting between recipients at distribution points,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Radio,NULL,Local leader/Community leader,NULL,<75%,Morning,Information about needs in the community,Safety and Security,No,1.Hausa,NULL,2. Kanuri,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/15/2017,AD,ADAMAWA,AD16,NUMAN,AD1607,NUMAN II,HC0419,WODI PARE,NULL,12.03197,9.46074,Host Communities,Host Communities,Host Communities,NULL,11/04/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Insurgency ,NULL,BORNO,GWOZA,GWOZA WAKANE / BULABULIN,BORNO,GWOZA,GAVVA / AGAPALWA,12,80,3,2,5,5,5,10,10,15,25,15,20,35,2,3,5,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,41740,41832,No,NULL,BORNO,GWOZA,GWOZA WAKANE / BULABULIN,Place of origin,House damaged/destroyed,None,None,None,>75%,<75%,<75%,None,None,Blankets/Mats,Mosquito nets,Kitchen sets,On-site (<10 mn),>50 %,Yes,Yes,Unprotected well,Protected well,5 - 10 ltr,No,Odor/smell,Yes,Not so good (Not hygienic),4,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,Mobile clinic,Government,Yes,Off-site,<2 km,<75%,32,4,3,7,5,5,10,8,7,15,Fees or costs,Work at the house,Work in the fields,NULL,Yes,5,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,4,Yes,Yes,Yes,Yes,Yes,Self organized,Theft,Sexual harassment/molestation,Early/forced marriage,Intentional physical violence,Fighting between recipients at distribution points,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Radio,NULL,"Friends, neighbors and family",NULL,<75%,Morning,Information about needs in the community,Safety and Security,No,1.Hausa,NULL,9. English,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/11/2017,AD,ADAMAWA,AD01,DEMSA,AD0103,DEMSA,HC0392 ,KWAYINE,NULL,12.36407,9.39902,Host Communities,Host Communities,Host Communities,NULL,15/01/17,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Insurgency ,NULL,ADAMAWA,DEMSA,DEMSA,NULL,NULL,NULL,417,2500,40,45,85,250,265,515,440,470,910,560,230,790,80,120,200,20,95,4,200,0,0,6,0,0,2,1,0,1,1,0,42750,42752,Yes,Two times,ADAMAWA,DEMSA,DEMSA,Place of origin,Lack of safety,None,<25%,<25%,<75%,None,None,None,None,Kitchen sets,Mosquito nets,Blankets/Mats,On-site (<10 mn),<50 %,No,No,Hand pumps,Hand pumps,10 - 15 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,Burning,0,Yes,Yes,Yes,No,Yes,No,No,Yes,Never,Cultivated,No,No,No,No,No,No,Fever,Malaria,Diarrhea,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<75%,1172,135,125,260,200,142,342,270,300,570,Work at the house,Lack of teachers,Work in the fields,NULL,No,NULL,Yes,Yes,No damage,No,N/A,N/A,N/A,N/A,Farming,24,Yes,Yes,Yes,Yes,Yes,Police,Theft,Domestic violence,Other forms of exploitation (forced labor/forced begging),Intentional physical violence,Not enough assistance for all entitled,0,0,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio,NULL,Religious leader,NULL,<50%,Morning,Information about needs in the community,Safety and Security,Yes,1.Hausa,NULL,2. Kanuri,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/17/2017,AD,ADAMAWA,AD01,DEMSA,AD0102,BORRONG,HC0396,BANGE,NULL,12.1918,9.53176,Host Communities,Host Communities,Host Communities,NULL,01/01/17,Unknown,NULL,Yes,NULL,Ancestral,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Communal Clashes,NULL,ADAMAWA,DEMSA,DEMSA,ADAMAWA,DEMSA,DEMSA,7,34,2,2,4,5,5,10,4,6,10,5,2,7,1,2,3,0,4,0,3,0,0,0,0,0,0,0,0,0,0,3,42736,42739,Yes,Two times,ADAMAWA,DEMSA,DEMSA,Place of origin,Lack of safety,None,<25%,<25%,<75%,None,None,None,None,Kitchen sets,Mosquito nets,Blankets/Mats,On-site (<10 mn),>50 %,Yes,No,Hand pumps,Hand pumps,5 - 10 ltr,No,Taste,Yes,Not so good (Not hygienic),0,Yes,Yes,Yes,Burning,0,Yes,Yes but no soap/water inside,No,No,No,No,No,Yes,Never,Cultivated,No,No,No,No,No,No,Cough,Fever,Malaria,Yes,Yes,On-site (>3 km),Government,Yes,On-site,<1 km,<50%,18,6,4,10,4,2,6,0,2,2,Fees or costs,Work at the house,Lack of teachers,NULL,No,NULL,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,3,Yes,Yes,Yes,Yes,Yes,Community Leaders,Theft,Domestic violence,Other forms of exploitation (forced labor/forced begging),Intentional physical violence,Not enough assistance for all entitled,0,0,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio,NULL,Religious leader,NULL,<50%,Morning,Information about needs in the community,Safety and Security,Yes,1.Hausa,NULL,2. Kanuri,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/17/2017,AD,ADAMAWA,AD01,DEMSA,AD0109,MBULA KULI,HC0388,BAJIFANG,NULL,12.20144,9.51181,Host Communities,Host Communities,Host Communities,NULL,02/01/14,Unknown,NULL,Yes,NULL,Ancestral,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Insurgency ,NULL,ADAMAWA,MUBI SOUTH,NULL,ADAMAWA,MADAGALI,MADAGALI,2,12,2,1,3,1,2,3,2,2,4,1,1,2,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,41641,NULL,Yes,Two times,ADAMAWA,MADAGALI,MADAGALI,Place of origin,Lack of safety,None,<25%,None,>75%,None,None,None,None,Soap,Kitchen sets,Mosquito nets,On-site (<10 mn),<50 %,Yes,Yes,Spring,Hand pumps,5 - 10 ltr,No,Taste,Yes,Not so good (Not hygienic),0,Yes,Yes,Yes,Burning,0,No,Yes but no soap/water inside,No,No,No,No,No,No,Never,Cultivated,No,No,No,No,No,No,Malnutrition,Cough,Fever,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<25%,7,2,1,3,2,1,3,0,1,1,School is damaged or destroyed,Lack of teachers,Work in the fields,NULL,No,NULL,Yes,Yes,Destroyed or not usable,No,Yes,N/A,N/A,N/A,Petty trade,2,Yes,Yes,Yes,Yes,Yes,Self organized,Theft,Domestic violence,Other forms of exploitation (forced labor/forced begging),Intentional physical violence,Not enough assistance for all entitled,0,0,Yes,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio,NULL,Religious leader,NULL,<50%,Evening,Information about needs in the community,Safety and Security,No,1.Hausa,NULL,2. Kanuri,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/13/2017,AD,ADAMAWA,AD08,JADA,AD0807,MAPEO,HC0407,MAPEO,NULL,12.5089,8.72226,Host Communities,Host Communities,Host Communities,NULL,08/08/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Insurgency ,NULL,ADAMAWA,MICHIKA,MICHIKA  I,NULL,NULL,NULL,2,12,0,0,0,1,2,3,2,2,4,2,2,4,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,41859,41883,No,NULL,ADAMAWA,MICHIKA,MICHIKA  I,Place of origin,Lack of safety,None,None,None,>75%,<25%,None,<25%,<25%,Blankets/Mats,Kitchen sets,Bucket/Jerry Can,On-site (<10 mn),>50 %,Yes,Yes,Unprotected well,Hand pumps,>15 ltr,No,Taste,Yes,Not so good (Not hygienic),2,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,No,No,No,Yes,Never,Cultivated,No,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<25%,5,0,1,1,1,1,2,1,1,2,Fees or costs,Work in the fields,Work at the house,NULL,Yes,1,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,2,Yes,Yes,Yes,Yes,No,Community Leaders,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,"Friends, neighbors and family",NULL,<50%,Evening,Information about needs in the community,Safety and Security,No,1.Hausa,NULL,10. Others,HIGGI,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/10/2017,AD,ADAMAWA,AD01,DEMSA,AD0101,BILLE,HC0399,GEJEMBO,NULL,11.20294,9.28099,Host Communities,Host Communities,Host Communities,NULL,04/09/16,Unknown,NULL,Yes,NULL,Ancestral,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Insurgency ,NULL,ADAMAWA,DEMSA,DEMSA,ADAMAWA,MADAGALI,MADAGALI,2,12,2,1,3,1,1,2,2,1,3,2,2,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,42617,42653,Yes,Two times,ADAMAWA,DEMSA,DEMSA,Place of origin,Lack of safety,None,<25%,<25%,<75%,<25%,None,None,None,Kitchen sets,Mosquito nets,Blankets/Mats,On-site (<10 mn),>50 %,No,Yes,Spring,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,Yes,Yes,Yes,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,No,No,No,Yes,Never,Cultivated,No,No,No,No,No,No,Fever,Malaria,Diarrhea,No,Yes,Off-site (<3 km),Government,Yes,On-site,<1 km,<50%,5,1,1,2,1,1,2,0,1,1,Lack of teachers,Distance to the school (too far),Work in the fields,NULL,No,0,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,2,Yes,Yes,Yes,Yes,Yes,Self organized,Theft,Domestic violence,Other forms of exploitation (forced labor/forced begging),Intentional physical violence,Assistance was physically inadequate for most vulnerable,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,"Friends, neighbors and family",NULL,<50%,Evening,Information about your  experience,Safety and Security,No,1.Hausa,NULL,7. Fulani,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
